timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.906561,0.082066,0.406416,-0.078924,0.890117,0.365786,0.215004,-0.166278,-0.960572,-0.013664,0.235774,0.14666,0.772008,0.214304,-0.534423,-0.26917,0.897374,-0.044445,-0.438113,0.028002,0.756365,0.145025,-0.530334,-0.354414
1,0.906519,0.082166,0.406476,-0.07899,0.890145,0.365588,0.214857,-0.166753,-0.959742,-0.012268,0.239846,0.145605,0.77169,0.214312,-0.534993,-0.268942,0.897097,-0.044362,-0.438672,0.028261,0.756075,0.145414,-0.530824,-0.354139
2,0.906488,0.082276,0.406509,-0.079074,0.890199,0.365352,0.214688,-0.167201,-0.958904,-0.010853,0.243884,0.144529,0.771392,0.2143,-0.535539,-0.26872,0.896835,-0.044311,-0.439197,0.028522,0.755804,0.14576,-0.531299,-0.353862
3,0.906462,0.082399,0.406525,-0.079158,0.89027,0.365138,0.214443,-0.167603,-0.958051,-0.00942,0.2479,0.14345,0.771099,0.214264,-0.536077,-0.268519,0.896578,-0.044279,-0.439707,0.028774,0.755534,0.146071,-0.531766,-0.353609
4,0.906437,0.082528,0.40654,-0.07923,0.890343,0.364933,0.214198,-0.167972,-0.957179,-0.007984,0.251908,0.142373,0.77081,0.214244,-0.536593,-0.268333,0.896333,-0.044269,-0.440191,0.029033,0.75528,0.146356,-0.532217,-0.353355
5,0.906403,0.082654,0.406578,-0.079296,0.890397,0.364737,0.214012,-0.168347,-0.956282,-0.006557,0.255931,0.141293,0.770538,0.214238,-0.537088,-0.268129,0.896094,-0.044293,-0.440655,0.029315,0.755043,0.146622,-0.532668,-0.353074
6,0.906365,0.082783,0.406621,-0.079375,0.890409,0.364535,0.213965,-0.168782,-0.955368,-0.005124,0.259953,0.14019,0.770298,0.214238,-0.537548,-0.267897,0.89587,-0.04436,-0.441082,0.029647,0.754836,0.146849,-0.53311,-0.352753
7,0.906325,0.082915,0.406664,-0.079474,0.890376,0.364332,0.214093,-0.169237,-0.954439,-0.003687,0.263966,0.13906,0.770095,0.214229,-0.537972,-0.267637,0.89566,-0.044479,-0.441472,0.030011,0.754653,0.147025,-0.533555,-0.352396
8,0.906292,0.083066,0.40668,-0.079612,0.890365,0.364115,0.214138,-0.169701,-0.953503,-0.002218,0.267948,0.137888,0.769915,0.214177,-0.538382,-0.267369,0.895454,-0.044647,-0.441848,0.03038,0.754487,0.147144,-0.534002,-0.352026
9,0.906267,0.083242,0.406668,-0.079768,0.8904,0.363914,0.213999,-0.170121,-0.952558,-0.000716,0.2719,0.136697,0.769742,0.214042,-0.538793,-0.267149,0.895248,-0.044871,-0.442216,0.030746,0.754314,0.147187,-0.534462,-0.351682
10,0.906243,0.083443,0.406648,-0.079934,0.890483,0.363781,0.213673,-0.170383,-0.951596,0.000812,0.275842,0.135491,0.769581,0.213861,-0.539195,-0.266947,0.895041,-0.045161,-0.442577,0.031134,0.754153,0.147176,-0.53492,-0.351336
11,0.906211,0.083641,0.406648,-0.080095,0.890582,0.363708,0.213276,-0.17052,-0.950611,0.002332,0.279794,0.134279,0.769425,0.213699,-0.539583,-0.266742,0.894827,-0.045492,-0.442946,0.031569,0.754002,0.147169,-0.535376,-0.350968
12,0.906172,0.083789,0.406675,-0.080244,0.890683,0.363636,0.212915,-0.170593,-0.949603,0.003796,0.283754,0.133061,0.769266,0.213631,-0.539942,-0.266529,0.894593,-0.04582,-0.443348,0.032088,0.753858,0.147245,-0.535815,-0.350574
13,0.906128,0.083873,0.406728,-0.080373,0.890792,0.363517,0.212618,-0.170648,-0.948573,0.005188,0.287718,0.131845,0.76912,0.213659,-0.540233,-0.266337,0.894302,-0.046181,-0.443854,0.032682,0.753709,0.147433,-0.536245,-0.350159
14,0.906083,0.08388,0.406809,-0.080471,0.890921,0.363355,0.212336,-0.170672,-0.94752,0.006496,0.291684,0.13064,0.76907,0.213708,-0.540307,-0.266294,0.893742,-0.047005,-0.444839,0.033409,0.753546,0.147731,-0.536687,-0.349706
15,0.906054,0.083848,0.406857,-0.080584,0.891058,0.363162,0.212091,-0.170674,-0.946465,0.007774,0.295599,0.129412,0.768949,0.21377,-0.540524,-0.26615,0.893248,-0.047527,-0.445728,0.034033,0.753317,0.148163,-0.537179,-0.349261
16,0.906053,0.083784,0.40685,-0.080704,0.891201,0.362909,0.211912,-0.170688,-0.945414,0.009034,0.299442,0.128173,0.768779,0.213889,-0.540815,-0.265955,0.892823,-0.047819,-0.446509,0.034547,0.753078,0.148647,-0.537636,-0.348867
17,0.906069,0.083725,0.4068,-0.080836,0.891384,0.362616,0.211681,-0.170643,-0.94436,0.010309,0.303236,0.126918,0.768571,0.213986,-0.541181,-0.265735,0.892441,-0.047969,-0.447221,0.034978,0.752824,0.149107,-0.538094,-0.348512
18,0.906089,0.083694,0.406736,-0.080966,0.891599,0.362381,0.211319,-0.170468,-0.943292,0.011612,0.307013,0.125664,0.768357,0.214044,-0.541578,-0.265497,0.8921,-0.048059,-0.447864,0.035353,0.752579,0.14952,-0.538537,-0.348179
19,0.906099,0.083694,0.406691,-0.081081,0.891793,0.362218,0.210962,-0.17024,-0.942196,0.012939,0.310808,0.124418,0.768142,0.214063,-0.542005,-0.265232,0.891781,-0.048137,-0.448462,0.035698,0.752339,0.149895,-0.538985,-0.347843
20,0.906089,0.083734,0.406692,-0.081149,0.891906,0.362084,0.210753,-0.170191,-0.941059,0.014289,0.314651,0.123212,0.767919,0.214056,-0.542455,-0.264965,0.891438,-0.048255,-0.449107,0.035999,0.752093,0.150243,-0.539441,-0.34752
21,0.906067,0.0838,0.40672,-0.081184,0.891967,0.361928,0.21065,-0.170328,-0.93989,0.015655,0.318517,0.122031,0.767684,0.21407,-0.542904,-0.264713,0.89117,-0.048288,-0.449613,0.036276,0.751857,0.150584,-0.53986,-0.347233
22,0.906035,0.083879,0.406771,-0.081198,0.891969,0.361743,0.210708,-0.170639,-0.938692,0.017026,0.322401,0.120863,0.767429,0.214109,-0.543362,-0.264483,0.890914,-0.048285,-0.450101,0.036519,0.751613,0.150927,-0.54027,-0.346972
23,0.906,0.083963,0.406827,-0.081223,0.891923,0.361557,0.210923,-0.171011,-0.937477,0.018403,0.326281,0.119677,0.767156,0.214155,-0.543833,-0.264267,0.890663,-0.048252,-0.450581,0.036743,0.751359,0.151273,-0.540684,-0.346727
24,0.905977,0.084056,0.406849,-0.081271,0.8919,0.361339,0.211064,-0.171413,-0.936257,0.019797,0.330122,0.118464,0.766862,0.214173,-0.544335,-0.264071,0.890408,-0.048203,-0.451075,0.03693,0.751091,0.151595,-0.541107,-0.346506
25,0.905973,0.084147,0.406825,-0.081346,0.891927,0.361064,0.211099,-0.171811,-0.93504,0.021201,0.333906,0.11722,0.766571,0.214172,-0.544834,-0.263891,0.890161,-0.048138,-0.451557,0.037097,0.750826,0.151889,-0.541524,-0.346302
26,0.905987,0.084231,0.406758,-0.081443,0.892056,0.360738,0.21088,-0.172097,-0.933824,0.022609,0.337638,0.115951,0.76629,0.214158,-0.545318,-0.263717,0.889923,-0.048058,-0.452021,0.03725,0.750572,0.152155,-0.541927,-0.346104
27,0.906005,0.084308,0.406683,-0.081532,0.892229,0.360438,0.21053,-0.172256,-0.932595,0.024011,0.341351,0.114681,0.766006,0.214191,-0.545787,-0.263546,0.889699,-0.047958,-0.452459,0.037404,0.750332,0.152407,-0.542311,-0.345911
