timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.843058,0.182445,0.145189,-0.484642,0.787032,-0.230053,0.443321,0.362085,-0.517053,-0.187796,0.419414,-0.722125,0.877493,-0.110828,-0.039924,0.464879,0.602144,-0.290503,-0.377791,0.640536,0.904463,0.164205,-0.372548,-0.127179
1,0.843251,0.182081,0.145049,-0.484486,0.7872,-0.22989,0.443099,0.362096,-0.51781,-0.18785,0.419376,-0.72159,0.877807,-0.110904,-0.039624,0.464293,0.602763,-0.290083,-0.377308,0.64043,0.904587,0.16418,-0.37201,-0.127902
2,0.843443,0.181867,0.144894,-0.484278,0.787401,-0.229659,0.442925,0.362017,-0.518537,-0.18783,0.419191,-0.72118,0.878129,-0.111088,-0.039203,0.463676,0.603369,-0.289844,-0.376577,0.640397,0.904784,0.164151,-0.371369,-0.128408
3,0.84367,0.181741,0.144708,-0.483986,0.787615,-0.229351,0.442842,0.361849,-0.519244,-0.187745,0.418943,-0.720837,0.878472,-0.111224,-0.038588,0.463045,0.603994,-0.289685,-0.375657,0.64042,0.904968,0.164129,-0.370751,-0.128924
4,0.843936,0.181572,0.144495,-0.48365,0.787809,-0.228978,0.442825,0.361682,-0.519939,-0.187685,0.418734,-0.720474,0.878828,-0.110976,-0.037752,0.462497,0.604618,-0.289414,-0.374796,0.640459,0.905125,0.164141,-0.37015,-0.129528
5,0.844219,0.181246,0.144212,-0.483362,0.787904,-0.228611,0.442872,0.361651,-0.52063,-0.187745,0.418664,-0.719999,0.879172,-0.11046,-0.03692,0.462033,0.605303,-0.288902,-0.374081,0.64046,0.905278,0.164244,-0.369463,-0.130287
6,0.844488,0.180841,0.143912,-0.483133,0.787932,-0.228429,0.442835,0.361751,-0.521322,-0.187849,0.418691,-0.719456,0.879497,-0.109954,-0.036213,0.461591,0.605995,-0.288297,-0.373553,0.640387,0.905421,0.164322,-0.368769,-0.131162
7,0.844722,0.18035,0.143609,-0.482997,0.787902,-0.228346,0.442735,0.361992,-0.52197,-0.188033,0.418782,-0.718885,0.879782,-0.109558,-0.035633,0.461187,0.60666,-0.287614,-0.373152,0.640298,0.905568,0.164396,-0.368053,-0.132061
8,0.844937,0.179819,0.143351,-0.482896,0.787877,-0.228299,0.442541,0.362312,-0.522575,-0.188237,0.418936,-0.718302,0.880049,-0.109241,-0.035191,0.460786,0.607293,-0.286912,-0.372843,0.640193,0.905679,0.164488,-0.367411,-0.132973
9,0.845154,0.17924,0.143046,-0.482821,0.787841,-0.228218,0.442363,0.362658,-0.523177,-0.18853,0.41905,-0.717721,0.88031,-0.10888,-0.0347,0.460411,0.607926,-0.286131,-0.372519,0.640131,0.905809,0.164592,-0.366725,-0.133848
