timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.785447,0.209788,0.110448,-0.571713,0.645632,-0.23604,0.411018,0.598742,-0.690142,0.178136,-0.066899,-0.698197,0.755165,-0.158917,0.011117,0.63587,0.516833,-0.346849,-0.132034,0.771446,0.962004,-0.039559,-0.263553,-0.059209
1,0.785602,0.209695,0.110723,-0.57148,0.646304,-0.236181,0.408385,0.599761,-0.690496,0.178776,-0.066958,-0.697678,0.755446,-0.159612,0.011076,0.635362,0.516869,-0.347649,-0.132691,0.770949,0.962086,-0.039939,-0.263084,-0.059704
2,0.785745,0.209547,0.110865,-0.57131,0.646743,-0.238201,0.402218,0.602651,-0.690814,0.179165,-0.067159,-0.697243,0.755669,-0.160252,0.011163,0.634934,0.516854,-0.348166,-0.133306,0.77062,0.962192,-0.040245,-0.262564,-0.060082
3,0.785863,0.209394,0.110914,-0.571194,0.647043,-0.241191,0.394003,0.606553,-0.691079,0.179478,-0.067327,-0.696884,0.755842,-0.160896,0.011267,0.634563,0.516821,-0.348651,-0.133557,0.770379,0.96232,-0.040518,-0.261977,-0.060417
4,0.785976,0.20927,0.110832,-0.5711,0.647237,-0.243781,0.386485,0.610137,-0.691276,0.179899,-0.067458,-0.696567,0.755987,-0.161575,0.011405,0.634216,0.516823,-0.349034,-0.133882,0.770148,0.96245,-0.040904,-0.261358,-0.060767
5,0.786122,0.209196,0.110682,-0.570955,0.647372,-0.245817,0.380532,0.612912,-0.691495,0.18032,-0.067694,-0.696218,0.756149,-0.162269,0.011609,0.633843,0.516917,-0.34931,-0.134421,0.769866,0.962564,-0.041397,-0.26076,-0.061191
6,0.786334,0.209116,0.110562,-0.570716,0.647569,-0.247092,0.376464,0.614701,-0.691788,0.180646,-0.067879,-0.695824,0.756378,-0.162865,0.011839,0.633411,0.517097,-0.34953,-0.135015,0.769541,0.962663,-0.041876,-0.260194,-0.061703
7,0.786596,0.209011,0.110471,-0.570411,0.647877,-0.247502,0.374284,0.615543,-0.692102,0.180991,-0.067962,-0.695414,0.75665,-0.163377,0.012056,0.63295,0.517328,-0.349682,-0.135529,0.769226,0.962769,-0.042244,-0.259614,-0.062249
8,0.7869,0.208912,0.110401,-0.570041,0.648243,-0.247329,0.373638,0.61562,-0.692425,0.181383,-0.067949,-0.694992,0.756947,-0.163856,0.012281,0.632467,0.517594,-0.349618,-0.135948,0.769003,0.962871,-0.042458,-0.259072,-0.062771
9,0.787232,0.208782,0.110367,-0.569637,0.648542,-0.246706,0.374735,0.614887,-0.692736,0.181735,-0.067815,-0.694603,0.757257,-0.164269,0.012489,0.631985,0.517961,-0.349166,-0.136349,0.76889,0.962965,-0.042596,-0.258566,-0.06333
10,0.787591,0.208556,0.110348,-0.569228,0.648804,-0.245779,0.376595,0.613845,-0.69301,0.181941,-0.06748,-0.694309,0.757578,-0.164532,0.012688,0.631527,0.518507,-0.348392,-0.136453,0.768855,0.963053,-0.042729,-0.25806,-0.063959
11,0.787967,0.208306,0.11034,-0.568799,0.649026,-0.244781,0.378783,0.612661,-0.693264,0.182062,-0.067003,-0.694069,0.757916,-0.164724,0.012873,0.631067,0.519051,-0.347707,-0.136987,0.768702,0.963121,-0.04294,-0.2576,-0.064651
12,0.788351,0.208056,0.11033,-0.568361,0.649222,-0.243814,0.380925,0.61151,-0.69349,0.181983,-0.066438,-0.693919,0.75825,-0.164888,0.013088,0.630619,0.519549,-0.347164,-0.137691,0.768486,0.96318,-0.043203,-0.257162,-0.065338
13,0.788735,0.207812,0.110288,-0.567925,0.649402,-0.242909,0.382827,0.61049,-0.69371,0.181521,-0.06593,-0.693868,0.758586,-0.165022,0.013375,0.630173,0.520047,-0.346505,-0.138189,0.768357,0.963259,-0.043394,-0.25668,-0.065939
14,0.789119,0.207579,0.110225,-0.567489,0.649597,-0.242069,0.384468,0.609585,-0.693958,0.180881,-0.065537,-0.693824,0.758933,-0.165147,0.013734,0.629715,0.520596,-0.345689,-0.138245,0.768342,0.96336,-0.04351,-0.256136,-0.066496
15,0.789492,0.20735,0.110173,-0.567065,0.64977,-0.241285,0.386099,0.60868,-0.69421,0.180339,-0.0651,-0.693755,0.759284,-0.165282,0.014128,0.629248,0.521135,-0.344904,-0.138225,0.768333,0.963467,-0.043645,-0.255568,-0.067046
16,0.789844,0.207194,0.110186,-0.566628,0.649945,-0.240552,0.387885,0.607646,-0.694465,0.180047,-0.064598,-0.693622,0.75964,-0.165519,0.014474,0.628748,0.52164,-0.344277,-0.138257,0.768266,0.963555,-0.043841,-0.255056,-0.067595
17,0.790188,0.207064,0.110227,-0.566189,0.650685,-0.238611,0.389218,0.606767,-0.694721,0.179723,-0.0641,-0.693496,0.759998,-0.165802,0.014788,0.628234,0.522162,-0.343749,-0.138242,0.76815,0.963647,-0.044043,-0.254518,-0.068179
18,0.790549,0.207032,0.11016,-0.565709,0.651358,-0.236668,0.390898,0.605726,-0.69511,0.180133,-0.064175,-0.692992,0.760393,-0.166112,0.015246,0.627662,0.522669,-0.343391,-0.138496,0.76792,0.963732,-0.044407,-0.253949,-0.068858
19,0.790898,0.207023,0.110178,-0.56522,0.651824,-0.235504,0.392264,0.604793,-0.695606,0.179976,-0.064877,-0.69247,0.760792,-0.16642,0.015692,0.627086,0.523068,-0.343202,-0.138866,0.767666,0.963827,-0.044587,-0.253401,-0.069423
20,0.79123,0.206973,0.110155,-0.564778,0.652305,-0.234413,0.393027,0.604203,-0.695892,0.179559,-0.064423,-0.692333,0.761167,-0.166716,0.016086,0.626542,0.523443,-0.34296,-0.139218,0.767455,0.96393,-0.044776,-0.252819,-0.069992
21,0.791575,0.206897,0.110107,-0.564332,0.652687,-0.233844,0.393143,0.603935,-0.696223,0.179926,-0.064275,-0.691918,0.761535,-0.167052,0.01644,0.625995,0.523911,-0.342988,-0.138482,0.767256,0.96402,-0.044986,-0.252276,-0.070578
22,0.791902,0.206794,0.110074,-0.563917,0.653049,-0.233262,0.393233,0.603711,-0.696634,0.179836,-0.064887,-0.691471,0.761858,-0.167443,0.016752,0.62549,0.524124,-0.343473,-0.138606,0.766871,0.964096,-0.045292,-0.251763,-0.071173
23,0.792235,0.206673,0.110057,-0.563498,0.653373,-0.23277,0.39341,0.603434,-0.697023,0.179239,-0.065383,-0.691188,0.762186,-0.167828,0.01701,0.62498,0.52432,-0.343945,-0.138876,0.766477,0.964161,-0.045663,-0.251275,-0.071779
24,0.792579,0.206558,0.110082,-0.563051,0.653706,-0.232385,0.393511,0.603157,-0.697367,0.178485,-0.065448,-0.69103,0.76252,-0.168208,0.017281,0.624462,0.524553,-0.344434,-0.13903,0.76607,0.964221,-0.045946,-0.250822,-0.072383
25,0.79289,0.20639,0.110109,-0.562668,0.653986,-0.232045,0.393463,0.603015,-0.697637,0.177864,-0.065861,-0.690878,0.762809,-0.168574,0.017554,0.624003,0.524734,-0.344835,-0.139072,0.765758,0.964294,-0.046122,-0.250362,-0.072873
26,0.793139,0.20611,0.11016,-0.56241,0.654132,-0.231836,0.39326,0.60307,-0.697583,0.178372,-0.065461,-0.690839,0.762987,-0.168978,0.017714,0.623672,0.524929,-0.344672,-0.138723,0.76576,0.964386,-0.046241,-0.249886,-0.073214
27,0.793347,0.205737,0.110233,-0.562239,0.654183,-0.231814,0.39299,0.603199,-0.697371,0.179565,-0.064781,-0.690809,0.763097,-0.169384,0.01776,0.623426,0.52509,-0.344361,-0.13865,0.765803,0.964465,-0.046359,-0.249462,-0.073542
28,0.793554,0.205312,0.110304,-0.562089,0.654219,-0.231794,0.392676,0.603371,-0.697056,0.181419,-0.063407,-0.690769,0.763194,-0.169793,0.017743,0.623196,0.525309,-0.344067,-0.138824,0.765754,0.964532,-0.046583,-0.249043,-0.073946
29,0.793774,0.204843,0.110364,-0.561937,0.654264,-0.231753,0.392323,0.603568,-0.696883,0.182097,-0.063131,-0.69079,0.7633,-0.170117,0.017733,0.622978,0.52559,-0.343845,-0.139114,0.765608,0.964579,-0.046938,-0.248646,-0.07444
30,0.794002,0.204438,0.1104,-0.561755,0.654388,-0.231628,0.391959,0.603718,-0.696781,0.182716,-0.062867,-0.690754,0.763448,-0.170441,0.017803,0.622706,0.525861,-0.343788,-0.139347,0.765405,0.964631,-0.047337,-0.248224,-0.074918
31,0.794233,0.204051,0.110439,-0.561563,0.654557,-0.231478,0.391597,0.603828,-0.696769,0.18394,-0.062462,-0.690479,0.763624,-0.170768,0.017922,0.622397,0.526223,-0.343419,-0.139365,0.765319,0.964718,-0.047569,-0.247712,-0.075352
32,0.794422,0.203762,0.110435,-0.5614,0.654759,-0.231278,0.391306,0.603873,-0.696643,0.184354,-0.061318,-0.690598,0.763797,-0.171197,0.018135,0.62206,0.526526,-0.343116,-0.139132,0.765289,0.964825,-0.047833,-0.247122,-0.075744
33,0.794574,0.203502,0.110402,-0.561287,0.655013,-0.230937,0.390998,0.603929,-0.696644,0.185484,-0.060885,-0.690332,0.763952,-0.171714,0.018339,0.621722,0.526757,-0.343028,-0.138866,0.765218,0.96495,-0.048136,-0.246467,-0.076102
34,0.794678,0.20335,0.110416,-0.561191,0.655325,-0.230644,0.390642,0.603932,-0.696674,0.186535,-0.06022,-0.690078,0.764082,-0.17243,0.018473,0.62136,0.526787,-0.343541,-0.138996,0.764944,0.965055,-0.048565,-0.245862,-0.076457
35,0.79477,0.203248,0.110434,-0.561095,0.655678,-0.230342,0.390287,0.603893,-0.696703,0.187615,-0.059616,-0.689808,0.764214,-0.173243,0.018616,0.620967,0.526805,-0.344087,-0.139085,0.764669,0.965149,-0.049108,-0.24527,-0.076826
36,0.79484,0.203275,0.110554,-0.560962,0.656089,-0.230141,0.389854,0.603803,-0.696877,0.188362,-0.059071,-0.689475,0.764365,-0.174161,0.018692,0.620522,0.526761,-0.34494,-0.139287,0.764278,0.965218,-0.049632,-0.24478,-0.077175
37,0.794939,0.203292,0.110665,-0.560793,0.65654,-0.229826,0.38942,0.603714,-0.697087,0.189086,-0.05855,-0.689109,0.764581,-0.174951,0.018868,0.620028,0.526844,-0.345764,-0.139105,0.763881,0.965342,-0.049895,-0.244118,-0.077555
38,0.795031,0.203324,0.110825,-0.560619,0.656982,-0.22957,0.388903,0.603664,-0.697414,0.1894,-0.058605,-0.688688,0.764828,-0.175664,0.018996,0.619518,0.526951,-0.346364,-0.139443,0.763474,0.965457,-0.050089,-0.243487,-0.077973
39,0.795091,0.203367,0.111151,-0.560454,0.657386,-0.229552,0.388234,0.603661,-0.697731,0.189674,-0.05855,-0.688295,0.765049,-0.176494,0.018799,0.619015,0.526956,-0.347243,-0.139892,0.762989,0.965546,-0.050256,-0.242972,-0.078369
40,0.795131,0.203355,0.111465,-0.560339,0.657745,-0.229493,0.387583,0.60371,-0.697977,0.189897,-0.058456,-0.687992,0.765221,-0.17734,0.018494,0.618569,0.526971,-0.348007,-0.140606,0.7625,0.965613,-0.050561,-0.242506,-0.078792
41,0.795152,0.203319,0.111706,-0.560275,0.658042,-0.229422,0.386994,0.603791,-0.698168,0.190114,-0.058466,-0.687737,0.765309,-0.178256,0.018197,0.618206,0.526959,-0.348609,-0.141422,0.762082,0.965661,-0.051005,-0.242103,-0.079165
42,0.795143,0.203286,0.111914,-0.560258,0.658247,-0.229421,0.386433,0.603928,-0.698301,0.190281,-0.058519,-0.687551,0.765318,-0.179229,0.017916,0.617922,0.526873,-0.349159,-0.142213,0.761743,0.965712,-0.05149,-0.241711,-0.079422
43,0.795182,0.203284,0.1122,-0.560146,0.658523,-0.22943,0.385811,0.604023,-0.698492,0.19041,-0.058385,-0.687333,0.765379,-0.18018,0.01757,0.617579,0.526859,-0.349762,-0.143054,0.761318,0.96576,-0.05187,-0.24135,-0.079694
44,0.795356,0.203261,0.112538,-0.55984,0.65897,-0.229289,0.385183,0.603988,-0.698839,0.190425,-0.058189,-0.686993,0.765594,-0.180964,0.017227,0.617094,0.526961,-0.350291,-0.143611,0.760899,0.965785,-0.052136,-0.241043,-0.080141
45,0.795697,0.203206,0.112988,-0.559285,0.659647,-0.228935,0.384565,0.603778,-0.699367,0.190445,-0.057921,-0.686472,0.766009,-0.181443,0.016902,0.616447,0.527309,-0.350824,-0.144231,0.760295,0.965768,-0.052327,-0.240836,-0.080836
46,0.796065,0.203105,0.113432,-0.558706,0.660307,-0.228482,0.384075,0.603539,-0.699908,0.190424,-0.057661,-0.685949,0.766408,-0.181843,0.016708,0.615837,0.527566,-0.351275,-0.144808,0.759798,0.965776,-0.052461,-0.240568,-0.081447
47,0.796471,0.202938,0.113873,-0.558098,0.660958,-0.228003,0.383597,0.603311,-0.700451,0.190217,-0.057397,-0.685474,0.766827,-0.182166,0.016618,0.615222,0.527809,-0.351513,-0.145449,0.759397,0.965805,-0.052463,-0.240254,-0.082031
48,0.796863,0.20282,0.114206,-0.557513,0.661534,-0.227595,0.383202,0.603086,-0.700935,0.190145,-0.057101,-0.685024,0.767216,-0.182511,0.016765,0.614631,0.528167,-0.351285,-0.145674,0.75921,0.965867,-0.05245,-0.239826,-0.082565
49,0.797359,0.202671,0.114655,-0.556766,0.662258,-0.227216,0.382628,0.602798,-0.701668,0.190081,-0.057674,-0.684242,0.76778,-0.182624,0.016899,0.613889,0.528824,-0.351445,-0.145257,0.758759,0.965888,-0.052386,-0.239463,-0.083403
50,0.797788,0.202626,0.115118,-0.556072,0.662972,-0.226895,0.382056,0.602497,-0.702324,0.190416,-0.057963,-0.683452,0.768313,-0.18269,0.01718,0.613195,0.529153,-0.352424,-0.145569,0.758015,0.965891,-0.052494,-0.239143,-0.084215
51,0.798128,0.202596,0.115504,-0.555514,0.663507,-0.226597,0.381688,0.602253,-0.702899,0.190148,-0.058685,-0.682873,0.768716,-0.182891,0.017509,0.61262,0.529272,-0.35337,-0.145664,0.757473,0.965918,-0.052601,-0.238814,-0.084767
52,0.798497,0.202442,0.115889,-0.55496,0.664037,-0.226186,0.381305,0.602066,-0.703452,0.189598,-0.059243,-0.682408,0.769144,-0.183,0.017758,0.612043,0.529576,-0.353915,-0.145323,0.757072,0.965968,-0.052569,-0.238415,-0.085346
53,0.798806,0.202368,0.116157,-0.554486,0.664491,-0.22592,0.380917,0.601911,-0.703945,0.189542,-0.059858,-0.681862,0.769515,-0.183158,0.018159,0.611516,0.529885,-0.354475,-0.144799,0.756694,0.966036,-0.052594,-0.237948,-0.085859
54,0.799229,0.202178,0.116454,-0.553884,0.665043,-0.225557,0.380477,0.601716,-0.704531,0.189096,-0.060357,-0.681336,0.770029,-0.183192,0.01841,0.610852,0.530353,-0.35488,-0.144364,0.756259,0.966096,-0.052388,-0.237504,-0.086531
55,0.799509,0.202232,0.116788,-0.553389,0.665565,-0.225432,0.379971,0.601505,-0.705037,0.18945,-0.060799,-0.680674,0.77045,-0.183357,0.018772,0.61026,0.530789,-0.355505,-0.143827,0.755762,0.966123,-0.052542,-0.237125,-0.087177
56,0.799746,0.202133,0.116885,-0.553062,0.665886,-0.225198,0.379661,0.601433,-0.705418,0.189128,-0.061375,-0.680317,0.770728,-0.183672,0.019092,0.609804,0.530961,-0.356035,-0.143463,0.755461,0.966215,-0.052593,-0.236582,-0.087606
57,0.800135,0.201943,0.117124,-0.552518,0.666426,-0.224861,0.379055,0.601343,-0.705911,0.188571,-0.061634,-0.679937,0.771206,-0.183845,0.019167,0.609145,0.531509,-0.356523,-0.143074,0.754918,0.966269,-0.052554,-0.236081,-0.088383
