timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.93296,0.066545,0.348713,-0.059575,0.835949,0.522274,-0.009132,-0.168281,-0.777458,-0.172684,-0.539733,0.272784,0.912336,0.140554,-0.38198,-0.044289,0.898638,-0.097875,-0.331536,0.27007,0.901483,0.06032,-0.42301,-0.068818
1,0.932973,0.06665,0.348649,-0.059621,0.836086,0.521962,-0.008901,-0.168581,-0.777772,-0.172555,-0.539373,0.272681,0.912479,0.140628,-0.381602,-0.044357,0.898847,-0.097952,-0.330976,0.27003,0.90171,0.060108,-0.42255,-0.068848
2,0.93299,0.066757,0.348574,-0.059678,0.836224,0.521646,-0.008663,-0.168884,-0.778089,-0.172406,-0.539012,0.272585,0.91263,0.140679,-0.381216,-0.044433,0.899061,-0.098046,-0.330404,0.269987,0.90194,0.059876,-0.422089,-0.068871
3,0.933001,0.066882,0.348512,-0.05973,0.836369,0.521316,-0.008457,-0.169199,-0.778392,-0.172272,-0.538644,0.272531,0.912795,0.140705,-0.380802,-0.044497,0.899271,-0.098178,-0.329829,0.26994,0.902169,0.059655,-0.421634,-0.068851
4,0.932997,0.067015,0.348488,-0.05977,0.836513,0.520981,-0.008291,-0.169526,-0.778693,-0.172173,-0.538254,0.272505,0.912964,0.140736,-0.38038,-0.044544,0.899481,-0.098316,-0.329258,0.269888,0.902392,0.059443,-0.421185,-0.06885
5,0.932986,0.067148,0.348484,-0.059815,0.836655,0.520645,-0.008134,-0.169862,-0.778989,-0.172099,-0.537859,0.272487,0.913156,0.140745,-0.379911,-0.044584,0.899682,-0.098457,-0.328706,0.269839,0.90262,0.059179,-0.420727,-0.068896
6,0.932964,0.067275,0.348507,-0.059885,0.836798,0.520315,-0.007969,-0.170178,-0.779299,-0.172031,-0.537451,0.272447,0.913352,0.140754,-0.379435,-0.044602,0.899883,-0.098667,-0.328135,0.269787,0.902844,0.058911,-0.420279,-0.068926
7,0.932938,0.067413,0.348536,-0.059971,0.836939,0.519988,-0.00781,-0.170491,-0.779611,-0.171953,-0.537041,0.272411,0.913545,0.140777,-0.378962,-0.044586,0.900082,-0.098858,-0.32755,0.269764,0.903076,0.05865,-0.419812,-0.068958
8,0.932907,0.067563,0.348574,-0.060056,0.837081,0.519662,-0.007662,-0.170794,-0.779926,-0.171877,-0.536626,0.272378,0.913727,0.140827,-0.378507,-0.044557,0.900287,-0.099012,-0.326952,0.269751,0.903318,0.058412,-0.419323,-0.068962
9,0.932879,0.0677,0.34861,-0.060133,0.83722,0.519343,-0.007512,-0.17109,-0.780237,-0.171815,-0.536214,0.272335,0.913908,0.140885,-0.378052,-0.044543,0.900495,-0.09915,-0.326356,0.269727,0.903554,0.058212,-0.418845,-0.06895
10,0.932858,0.067804,0.348631,-0.060216,0.83735,0.519042,-0.007348,-0.171373,-0.780547,-0.171751,-0.535831,0.272243,0.914091,0.140949,-0.377583,-0.044546,0.900699,-0.099279,-0.325773,0.269703,0.903778,0.058026,-0.418384,-0.068974
11,0.932854,0.067886,0.348609,-0.060312,0.837471,0.518759,-0.007158,-0.171647,-0.78086,-0.171632,-0.535482,0.272104,0.914277,0.140991,-0.37711,-0.044598,0.900908,-0.099413,-0.325208,0.269637,0.904,0.05784,-0.417915,-0.069052
12,0.932864,0.067973,0.348544,-0.06044,0.83759,0.51848,-0.006934,-0.17192,-0.781173,-0.171454,-0.535153,0.271967,0.914466,0.141033,-0.37663,-0.044646,0.901122,-0.099539,-0.32462,0.269584,0.90424,0.057663,-0.417412,-0.069109
13,0.932867,0.068088,0.348493,-0.060566,0.837693,0.518223,-0.006733,-0.172199,-0.781485,-0.171298,-0.5348,0.271864,0.914649,0.141071,-0.37617,-0.044673,0.901333,-0.099673,-0.324027,0.269543,0.904487,0.057459,-0.4169,-0.069139
14,0.932859,0.068231,0.348465,-0.060678,0.837802,0.517948,-0.006566,-0.172503,-0.781777,-0.171181,-0.53443,0.271824,0.914829,0.14112,-0.375714,-0.044668,0.901546,-0.099805,-0.323417,0.269515,0.904737,0.057257,-0.416382,-0.069145
15,0.93284,0.068392,0.34847,-0.060769,0.837926,0.517641,-0.006434,-0.172826,-0.782047,-0.171108,-0.534059,0.271823,0.915011,0.141164,-0.375255,-0.04465,0.901754,-0.09995,-0.322809,0.269494,0.904984,0.057028,-0.415876,-0.069155
16,0.932811,0.068553,0.348499,-0.060851,0.838075,0.51729,-0.006304,-0.17316,-0.782291,-0.171055,-0.533722,0.271819,0.915205,0.141195,-0.374774,-0.044629,0.901958,-0.100136,-0.322203,0.269467,0.905226,0.05676,-0.415385,-0.069155
17,0.932769,0.068697,0.348572,-0.060925,0.838243,0.516912,-0.00617,-0.173481,-0.782519,-0.171043,-0.53341,0.271782,0.915406,0.141239,-0.37427,-0.044583,0.902155,-0.100357,-0.321605,0.269442,0.905449,0.056467,-0.414938,-0.069157
18,0.932706,0.068828,0.348703,-0.060989,0.838423,0.516519,-0.006045,-0.173785,-0.78274,-0.171087,-0.5331,0.271724,0.915593,0.141317,-0.373791,-0.044514,0.902337,-0.10059,-0.321035,0.269422,0.905659,0.056163,-0.414524,-0.06914
19,0.932637,0.068957,0.348851,-0.061046,0.83861,0.516113,-0.005928,-0.174096,-0.782974,-0.171147,-0.532761,0.271678,0.915773,0.14143,-0.373317,-0.044426,0.902517,-0.100799,-0.320467,0.269419,0.905867,0.055881,-0.414109,-0.069127
