timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.826904296875,0.5528564453125,0.08087158203125,-0.0631103515625,0.93896484375,0.19134521484375,0.18511962890625,-0.2176513671875,0.96856689453125,0.14801025390625,0.16015625,-0.119384765625,0.952880859375,0.1058349609375,-0.28314208984375,0.02288818359375,0.84783935546875,-0.140869140625,-0.50390625,-0.0859375,0.8721923828125,-0.29547119140625,-0.3896484375,0.00848388671875
1,0.826904296875,0.5528564453125,0.08087158203125,-0.0631103515625,0.9385986328125,0.1923828125,0.18621826171875,-0.2174072265625,0.96826171875,0.14862060546875,0.16094970703125,-0.11968994140625,0.952880859375,0.1058349609375,-0.28314208984375,0.02288818359375,0.84783935546875,-0.140869140625,-0.50390625,-0.0859375,0.8724365234375,-0.29443359375,-0.389892578125,0.00811767578125
2,0.82659912109375,0.55328369140625,0.08099365234375,-0.063232421875,0.938720703125,0.19189453125,0.18603515625,-0.21734619140625,0.9683837890625,0.14813232421875,0.16082763671875,-0.11962890625,0.95306396484375,0.10614013671875,-0.28253173828125,0.02313232421875,0.8475341796875,-0.13970947265625,-0.50469970703125,-0.08551025390625,0.87225341796875,-0.2947998046875,-0.3900146484375,0.00848388671875
3,0.82659912109375,0.55328369140625,0.08099365234375,-0.063232421875,0.93853759765625,0.192626953125,0.1868896484375,-0.21697998046875,0.9681396484375,0.1483154296875,0.1619873046875,-0.11981201171875,0.95306396484375,0.10614013671875,-0.28253173828125,0.02313232421875,0.8475341796875,-0.13970947265625,-0.50469970703125,-0.08551025390625,0.87261962890625,-0.2933349609375,-0.3902587890625,0.00799560546875
4,0.8265380859375,0.55328369140625,0.08099365234375,-0.063232421875,0.93853759765625,0.19256591796875,0.1868896484375,-0.21697998046875,0.9681396484375,0.14825439453125,0.1619873046875,-0.11981201171875,0.95318603515625,0.1075439453125,-0.28155517578125,0.02264404296875,0.84765625,-0.138671875,-0.50482177734375,-0.085693359375,0.87261962890625,-0.2933349609375,-0.3902587890625,0.00799560546875
5,0.8265380859375,0.55328369140625,0.08099365234375,-0.063232421875,0.9385986328125,0.1925048828125,0.18719482421875,-0.21649169921875,0.9681396484375,0.14801025390625,0.1622314453125,-0.11981201171875,0.9532505405387751,0.10751169262123746,-0.28134553328804346,0.02264404296875,0.84765625,-0.138671875,-0.50482177734375,-0.085693359375,0.87286376953125,-0.292724609375,-0.39013671875,0.00750732421875
6,0.826904296875,0.5528564453125,0.080810546875,-0.0631103515625,0.93841552734375,0.19305419921875,0.1873779296875,-0.216552734375,0.968017578125,0.1485595703125,0.162353515625,-0.11993408203125,0.95343017578125,0.10784912109375,-0.28070068359375,0.02227783203125,0.8477783203125,-0.13848876953125,-0.5045166015625,-0.08648681640625,0.87310791015625,-0.2923583984375,-0.38995361328125,0.00714111328125
7,0.826904296875,0.5528564453125,0.080810546875,-0.0631103515625,0.9385339232990175,0.1927582093305811,0.18755552362040134,-0.21613834853156355,0.96807861328125,0.14794921875,0.162353515625,-0.1201171875,0.95343017578125,0.10784912109375,-0.28070068359375,0.02227783203125,0.8477783203125,-0.13848876953125,-0.5045166015625,-0.08648681640625,0.873046875,-0.2933349609375,-0.38934326171875,0.00665283203125
8,0.82720947265625,0.55242919921875,0.08074951171875,-0.06304931640625,0.93841552734375,0.1932373046875,0.187744140625,-0.21612548828125,0.968017578125,0.14849853515625,0.1624755859375,-0.1201171875,0.95379638671875,0.10693359375,-0.27972412109375,0.0224609375,0.8482666015625,-0.13824462890625,-0.503662109375,-0.0872802734375,0.87322998046875,-0.29290771484375,-0.3892822265625,0.00640869140625
9,0.82720947265625,0.55242919921875,0.08074951171875,-0.06304931640625,0.9384765625,0.1932373046875,0.18792724609375,-0.2156982421875,0.968017578125,0.14813232421875,0.16265869140625,-0.1204833984375,0.95379638671875,0.10693359375,-0.27972412109375,0.0224609375,0.8482666015625,-0.13824462890625,-0.503662109375,-0.0872802734375,0.8736572265625,-0.29278564453125,-0.388427734375,0.0057373046875
