timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.9823,0.116211,-0.144287,0.025696,0.99707,0.000732,0.076172,0.000122,0.986633,-0.063293,0.140198,0.053406,0.993896,0.011597,0.108582,0.010925,0.985657,-0.167847,0.014099,-0.00116,0.965271,-0.249878,0.075562,-0.00177
1,0.9823,0.116211,-0.144287,0.02566478595317726,0.99707,0.0007632140468227424,0.07614078595317726,9.078595317725752e-05,0.986633,-0.06319935785953178,0.140198,0.053406,0.993896,0.011659428093645485,0.108582,0.010925,0.985657,-0.16781578595317725,0.014099,-0.00116,0.9653022140468227,-0.24984678595317725,0.075562,-0.0017387859531772577
2,0.9823,0.11620814381270902,-0.144287,0.025635,0.99707,0.0007958795986622074,0.07610957190635452,6.1e-05,0.986633,-0.06310714381270903,0.140198,0.05340742809364549,0.993896,0.01172471237458194,0.10858057190635452,0.010925,0.9856584280936455,-0.1677845719063545,0.014099,-0.001161428093645485,0.965332,-0.24981557190635453,0.075562,-0.001709
3,0.9823,0.11614571571906354,-0.144287,0.025635,0.99707,0.0008588193979933111,0.07607835785953178,6.1e-05,0.986633,-0.06304471571906355,0.140198,0.05343864214046823,0.993896,0.011849568561872909,0.10854935785953178,0.010925,0.9856896421404682,-0.16775335785953177,0.014099,-0.0011926421404682274,0.965332,-0.2497843578595318,0.075562,-0.001709
4,0.982302856187291,0.11608328762541806,-0.144287,0.025635,0.99707,0.0009274247491638796,0.07604428762541807,5.814381270903011e-05,0.986633,-0.06297943143812709,0.14019514381270903,0.053467,0.993896,0.01198013712374582,0.108521,0.010925,0.985718,-0.1677164314381271,0.01409614381270903,-0.001221,0.965332,-0.24975028762541807,0.075562,-0.00170614381270903
5,0.9823340702341137,0.11602085953177257,-0.144287,0.025635,0.99707,0.0010522809364548495,0.07598185953177257,2.692976588628763e-05,0.986633,-0.06288578929765887,0.1401639297658863,0.053467,0.993896,0.012167421404682273,0.108521,0.010925,0.985718,-0.16762278929765886,0.014064929765886289,-0.001221,0.965332,-0.24968785953177258,0.075562,-0.0016749297658862877
6,0.982361,0.11595414715719063,-0.14429128428093646,0.025635,0.99707,0.0011728528428093647,0.07591943143812709,-4.284280936454856e-06,0.9866372842809364,-0.06278786287625418,0.14013271571906355,0.053471284280936456,0.993896,0.012341852842809364,0.10851664548494984,0.010920715719063546,0.985718,-0.16753336120401338,0.014038,-0.001221,0.9653362842809364,-0.2496254314381271,0.075562,-0.001648
7,0.982361,0.1158605050167224,-0.1443224983277592,0.025635,0.99707,0.001266494983277592,0.0758570033444816,-3.5498327759197303e-05,0.9866684983277592,-0.06266300668896321,0.1401015016722408,0.0535024983277592,0.993896,0.012435494983277591,0.10848491973244147,0.010889501672240804,0.985718,-0.16747042140468227,0.014038,-0.001221,0.9653674983277591,-0.24956300334448162,0.075562,-0.001648
8,0.982361,0.11576686287625418,-0.144348,0.025635,0.99707,0.0013658494983277592,0.07579457525083612,-6.671237458193979e-05,0.986694,-0.06253815050167225,0.14007028762541807,0.05353371237458194,0.993901806020067,0.012512,0.10845328762541806,0.01086971237458194,0.9857237123745819,-0.1674018628762542,0.01403228762541806,-0.00122671237458194,0.9653987123745819,-0.2494948628762542,0.07555619397993311,-0.001648
9,0.982361,0.11567322073578595,-0.144348,0.025635,0.99707,0.001490705685618729,0.07573214715719064,-9.792642140468226e-05,0.986694,-0.06241329431438127,0.14003907357859532,0.05356492642140468,0.9939335317725753,0.012512,0.10842207357859532,0.010900926421404682,0.9857549264214046,-0.16730822073578597,0.014001073578595319,-0.0012579264214046823,0.9654299264214047,-0.24940122073578597,0.07552446822742474,-0.001648
10,0.9823681404682275,0.11557232107023412,-0.144348,0.025635,0.9970771404682275,0.001615561872909699,0.07566971906354515,-0.00012914046822742471,0.986694,-0.06227415719063545,0.140015,0.053589,0.993958,0.012512,0.108398,0.010925,0.985779,-0.167236,0.013977,-0.001282,0.9654611404682275,-0.24930032107023412,0.0755,-0.001648
11,0.9823993545150502,0.11544695317725752,-0.144348,0.025635,0.9971083545150502,0.0017404180602006688,0.07560729096989967,-0.00016035451505016718,0.986694,-0.062086872909699,0.140015,0.053589,0.993958,0.012512,0.108398,0.010925,0.985779,-0.167236,0.013977,-0.001282,0.9654923545150502,-0.24917495317725752,0.0755,-0.001648
12,0.982422,0.11533029431438127,-0.144348,0.025635,0.997131,0.001831,0.075562,-0.000183,0.9867025685618729,-0.06191672575250836,0.13999786287625418,0.05359756856187291,0.993958,0.01256341137123746,0.10838943143812708,0.010925,0.9857875685618729,-0.16720172575250836,0.013977,-0.001282,0.9655235685618729,-0.24904972575250836,0.07549143143812709,-0.001648
13,0.982422,0.11523665217391305,-0.144348,0.025635,0.997131,0.001831,0.075562,-0.000183,0.9867337826086957,-0.06179186956521739,0.1399354347826087,0.053628782608695656,0.993958,0.012750695652173913,0.10835821739130434,0.010925,0.9858187826086957,-0.1670768695652174,0.013977,-0.001282,0.9655547826086956,-0.2489248695652174,0.07546021739130435,-0.001648
14,0.982422,0.11513301337792642,-0.1443579966555184,0.025635,0.997131,0.0018609899665551837,0.07553184615384616,-0.00020299331103678918,0.986755,-0.06165685284280936,0.1398830033444816,0.0536599966555184,0.993958,0.012918150501672242,0.1083270033444816,0.010934996655518395,0.98584,-0.16695201337792642,0.013967003344481605,-0.001282,0.9655859966555184,-0.24880001337792643,0.0754290033444816,-0.0016380033444816054
15,0.982422,0.11500815719063545,-0.14438921070234115,0.025635,0.997131,0.0019546321070234114,0.0754376923076923,-0.00026542140468227424,0.986755,-0.06150027090301003,0.13985178929765887,0.05369121070234114,0.993958,0.01304351839464883,0.10829578929765886,0.010966210702341137,0.98584,-0.16682715719063546,0.013935789297658863,-0.001282,0.9656172107023411,-0.24867515719063546,0.07539778929765886,-0.001606789297658863
16,0.9824334247491638,0.11489472575250836,-0.1444204247491639,0.02564642474916388,0.997131,0.00202542474916388,0.07536657525083612,-0.000305,0.9867664247491639,-0.06135530100334448,0.13979753846153847,0.05372242474916388,0.993958,0.013168698996655518,0.10826457525083612,0.010986,0.9858514247491639,-0.16671372575250837,0.013916,-0.001282,0.9656484247491638,-0.24856172575250837,0.075378,-0.001587
