gesture,recording_id,timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
"Gesture4",18,34,0.798645,-0.149475,0.568665,-0.127625,0.564209,0.615784,-0.518433,-0.183289,0.191711,-0.071533,0.976868,-0.061401,0.179626,0.22406,0.945251,-0.154602,0.336182,0.226501,0.907898,-0.106323,0.24231,0.299622,0.921082,-0.054993
"Gesture4",18,35,0.79895,-0.148621,0.568604,-0.127197,0.56366,0.616394,-0.518372,-0.183044,0.191345,-0.071533,0.976868,-0.062317,0.179443,0.22406,0.94519,-0.155518,0.33606,0.226318,0.907837,-0.107239,0.242126,0.299622,0.921082,-0.055969
"Gesture4",18,36,0.799011,-0.147522,0.568909,-0.126831,0.563599,0.617188,-0.518066,-0.18158,0.191528,-0.071655,0.976807,-0.063171,0.179626,0.223694,0.945068,-0.15625,0.336304,0.225647,0.907898,-0.107849,0.24231,0.299072,0.921143,-0.056641
"Gesture4",18,37,0.799011,-0.146729,0.569153,-0.126404,0.564514,0.617981,-0.517029,-0.179016,0.191772,-0.072266,0.976685,-0.063782,0.179993,0.2229,0.945129,-0.156616,0.336731,0.224487,0.90802,-0.10791,0.242676,0.297974,0.921387,-0.056885
"Gesture4",18,38,0.799011,-0.146667,0.569397,-0.125671,0.564514,0.617981,-0.517029,-0.179016,0.192139,-0.073364,0.976501,-0.063965,0.180481,0.221863,0.945312,-0.156433,0.336731,0.224487,0.90802,-0.10791,0.243164,0.296814,0.921692,-0.056519
"Gesture4",18,39,0.799011,-0.147278,0.569458,-0.124817,0.565002,0.61908,-0.515991,-0.176575,0.192627,-0.074402,0.976318,-0.06366,0.18103,0.220947,0.945496,-0.155945,0.33728,0.223328,0.908142,-0.107422,0.243713,0.295715,0.921936,-0.055908
"Gesture4",18,40,0.79895,-0.148315,0.569397,-0.124023,0.565491,0.619995,-0.515015,-0.174561,0.192993,-0.075378,0.976257,-0.062927,0.181458,0.220154,0.94574,-0.15509,0.33783,0.222351,0.908264,-0.106628,0.244019,0.2948,0.92218,-0.05481
"Gesture4",18,41,0.799011,-0.149597,0.569031,-0.123474,0.565857,0.620789,-0.514221,-0.172913,0.193176,-0.076233,0.976196,-0.061829,0.18158,0.21936,0.946106,-0.153992,0.338196,0.221558,0.908508,-0.105408,0.244141,0.294006,0.922485,-0.053528
"Gesture4",18,42,0.799255,-0.15094,0.568481,-0.123169,0.566589,0.621277,-0.513367,-0.171448,0.192993,-0.076904,0.976257,-0.060608,0.181396,0.21875,0.946472,-0.152771,0.338257,0.220947,0.908752,-0.104065,0.243774,0.293518,0.922852,-0.052124
"Gesture4",18,43,0.799622,-0.152344,0.567566,-0.123108,0.567749,0.621216,-0.51239,-0.170471,0.192322,-0.077393,0.97644,-0.059265,0.180664,0.218445,0.946899,-0.151367,0.33783,0.220642,0.90918,-0.1026,0.243042,0.293457,0.923157,-0.050537
"Gesture4",18,44,0.80011,-0.153381,0.566528,-0.123474,0.569031,0.620972,-0.511536,-0.169861,0.191467,-0.077454,0.976685,-0.0578,0.179871,0.218384,0.947266,-0.150085,0.337097,0.220764,0.909546,-0.101074,0.24231,0.293518,0.923401,-0.049133
"Gesture4",18,45,0.800598,-0.154236,0.565491,-0.124023,0.570312,0.620483,-0.510864,-0.16925,0.190613,-0.077393,0.976929,-0.056519,0.179077,0.218445,0.947632,-0.148926,0.336426,0.221008,0.909912,-0.099731,0.241577,0.29364,0.923584,-0.047974
"Gesture4",18,46,0.801086,-0.154968,0.564514,-0.124451,0.571899,0.619751,-0.510132,-0.168701,0.189758,-0.077271,0.977173,-0.055542,0.178284,0.218628,0.947815,-0.148071,0.335754,0.221252,0.910217,-0.098694,0.240906,0.294128,0.923645,-0.047241
"Gesture4",18,47,0.801453,-0.155334,0.563721,-0.125,0.572998,0.618896,-0.510071,-0.168457,0.188904,-0.076782,0.977417,-0.054993,0.177368,0.219177,0.947937,-0.147644,0.335022,0.221802,0.9104,-0.098083,0.23999,0.294739,0.923706,-0.046875
"Gesture4",18,48,0.801941,-0.154968,0.563049,-0.125488,0.574036,0.617798,-0.510315,-0.16803,0.188049,-0.076172,0.9776,-0.054749,0.176514,0.219604,0.948059,-0.147522,0.334106,0.222412,0.910645,-0.097839,0.23999,0.294739,0.923706,-0.046875
"Gesture4",18,49,0.80249,-0.154541,0.562317,-0.125854,0.575623,0.616577,-0.510254,-0.167358,0.187134,-0.075989,0.977844,-0.054688,0.175537,0.219604,0.948181,-0.147522,0.333252,0.222595,0.910889,-0.097717,0.239075,0.294983,0.923889,-0.046692
"Gesture4",18,50,0.803101,-0.154236,0.561523,-0.125916,0.577271,0.615356,-0.510193,-0.166504,0.186157,-0.075928,0.978027,-0.054871,0.174561,0.219666,0.948364,-0.147766,0.332275,0.222656,0.911255,-0.097839,0.238159,0.295105,0.924072,-0.046753
"Gesture4",18,51,0.803772,-0.153625,0.56073,-0.125916,0.578918,0.613953,-0.510315,-0.165466,0.185059,-0.075806,0.97821,-0.055115,0.173462,0.219666,0.948486,-0.148071,0.331177,0.222717,0.911621,-0.098022,0.237,0.295166,0.924316,-0.046936
"Gesture4",18,52,0.804382,-0.153015,0.560059,-0.125793,0.580078,0.612915,-0.510437,-0.164795,0.184082,-0.075867,0.978394,-0.055481,0.172607,0.219482,0.948608,-0.148438,0.3302,0.222595,0.911926,-0.098267,0.236023,0.295166,0.924622,-0.04718
"Gesture4",18,53,0.804871,-0.152588,0.559509,-0.125488,0.581177,0.612,-0.510559,-0.164124,0.18335,-0.075989,0.978455,-0.055847,0.171997,0.219299,0.94873,-0.148865,0.329529,0.222351,0.912231,-0.098633,0.235168,0.294983,0.924866,-0.047485
"Gesture4",18,54,0.805298,-0.1521,0.559082,-0.125122,0.581909,0.611206,-0.510925,-0.16333,0.182922,-0.076233,0.978516,-0.056274,0.171509,0.218933,0.948792,-0.149292,0.328979,0.221985,0.912476,-0.098938,0.234619,0.294678,0.925049,-0.047791
"Gesture4",18,55,0.805725,-0.151794,0.558716,-0.124512,0.582642,0.610596,-0.511047,-0.162659,0.182312,-0.07666,0.978577,-0.056641,0.170959,0.218506,0.948975,-0.149719,0.32843,0.221558,0.912781,-0.099243,0.234009,0.29425,0.925354,-0.048157
"Gesture4",18,56,0.806152,-0.15155,0.55835,-0.123901,0.583435,0.610046,-0.510986,-0.161987,0.181763,-0.077148,0.978638,-0.057068,0.170532,0.217896,0.949097,-0.150085,0.327881,0.220947,0.913025,-0.099487,0.233459,0.293762,0.925598,-0.048462
"Gesture4",18,57,0.806519,-0.151428,0.557922,-0.123291,0.584045,0.609619,-0.510986,-0.161377,0.181335,-0.077698,0.978638,-0.057251,0.170105,0.217346,0.94928,-0.150269,0.327454,0.220398,0.91333,-0.099609,0.232971,0.293213,0.925903,-0.048645
"Gesture4",18,58,0.806824,-0.151489,0.557556,-0.122803,0.584595,0.609314,-0.510803,-0.16095,0.18103,-0.078308,0.978638,-0.057251,0.169861,0.216736,0.949463,-0.150269,0.327209,0.219788,0.913574,-0.099426,0.232666,0.292664,0.926147,-0.048584
"Gesture4",18,59,0.807129,-0.151855,0.55719,-0.122314,0.5849,0.608948,-0.510925,-0.16095,0.180542,-0.078796,0.978699,-0.057068,0.169434,0.216248,0.949707,-0.150146,0.326843,0.21936,0.913879,-0.099182,0.232361,0.292114,0.926392,-0.048401
"Gesture4",18,60,0.807556,-0.152283,0.556519,-0.121887,0.585205,0.608582,-0.510986,-0.161255,0.179932,-0.079163,0.978821,-0.056763,0.168701,0.21582,0.949951,-0.14978,0.326172,0.218994,0.914246,-0.098633,0.231628,0.291748,0.926697,-0.047974
"Gesture4",18,61,0.807983,-0.152954,0.555725,-0.121704,0.585571,0.608337,-0.51062,-0.161743,0.179016,-0.079468,0.979004,-0.056091,0.167908,0.215515,0.950317,-0.149109,0.325439,0.218811,0.914612,-0.0979,0.230957,0.291504,0.927002,-0.047241
"Gesture4",18,62,0.808533,-0.153625,0.554749,-0.121826,0.585938,0.608215,-0.510193,-0.162476,0.178162,-0.07959,0.979187,-0.055298,0.167053,0.215393,0.950562,-0.148254,0.324707,0.218933,0.914917,-0.096985,0.230164,0.291443,0.927246,-0.046387
"Gesture4",18,63,0.809143,-0.154236,0.553589,-0.122192,0.58606,0.608154,-0.509705,-0.163574,0.176941,-0.07959,0.979431,-0.05426,0.165771,0.215332,0.950989,-0.147278,0.323608,0.219177,0.915405,-0.095825,0.229126,0.291626,0.927551,-0.045288
