timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.65169,0.454357,0.268831,-0.544592,0.958431,-0.270329,-0.003488,-0.09112,-0.713544,0.435568,-0.155727,-0.526182,0.658754,-0.652223,0.204019,0.314656,0.294356,-0.834555,0.255314,0.389449,0.928912,-0.36517,0.030192,0.053332
1,0.65148,0.454526,0.268921,-0.544658,0.958305,-0.270709,-0.004247,-0.091285,-0.713445,0.43614,-0.158123,-0.525127,0.65854,-0.652653,0.204068,0.314179,0.294175,-0.834904,0.255386,0.38879,0.928799,-0.365473,0.03042,0.053101
2,0.651268,0.45468,0.269009,-0.54474,0.958192,-0.271063,-0.004957,-0.091386,-0.713285,0.436681,-0.160304,-0.524233,0.658325,-0.653174,0.203523,0.313901,0.293961,-0.835332,0.255151,0.388186,0.928644,-0.365919,0.030443,0.052728
3,0.651048,0.454834,0.269083,-0.544838,0.958088,-0.271397,-0.005606,-0.091444,-0.7131,0.437186,-0.162302,-0.523448,0.658096,-0.653732,0.203148,0.313462,0.293711,-0.835769,0.254873,0.387616,0.928471,-0.366418,0.030372,0.052351
4,0.650824,0.455002,0.269136,-0.544939,0.957972,-0.271772,-0.006242,-0.091509,-0.712928,0.437657,-0.164172,-0.522705,0.657865,-0.654281,0.202852,0.312992,0.293438,-0.836177,0.254753,0.387022,0.92833,-0.366786,0.03058,0.05214
5,0.650603,0.455174,0.269186,-0.545035,0.957828,-0.272207,-0.006873,-0.091673,-0.712781,0.438142,-0.165905,-0.521951,0.657647,-0.654816,0.202575,0.312513,0.293184,-0.836558,0.254711,0.386419,0.928188,-0.367173,0.03073,0.051868
6,0.650378,0.455353,0.269219,-0.545137,0.95768,-0.272654,-0.007488,-0.091845,-0.712623,0.438686,-0.167472,-0.521208,0.657428,-0.655213,0.202695,0.31206,0.292925,-0.836938,0.254658,0.385826,0.928026,-0.367622,0.030804,0.051535
7,0.650158,0.455531,0.269248,-0.545237,0.957539,-0.273079,-0.008111,-0.092001,-0.712471,0.439271,-0.168913,-0.520459,0.657221,-0.655635,0.202743,0.311581,0.292667,-0.837218,0.254877,0.385271,0.927942,-0.367803,0.031154,0.051557
8,0.649938,0.455705,0.269245,-0.545355,0.957337,-0.273634,-0.008259,-0.092444,-0.712319,0.439999,-0.170176,-0.51964,0.657025,-0.655865,0.202327,0.311779,0.292405,-0.837509,0.255038,0.38473,0.927862,-0.367963,0.031533,0.051619
9,0.649726,0.455861,0.269232,-0.545484,0.957382,-0.273649,-0.008511,-0.091909,-0.712145,0.440755,-0.171438,-0.518822,0.656813,-0.656114,0.201888,0.311985,0.292174,-0.837561,0.25477,0.384968,0.927754,-0.368264,0.030986,0.051746
10,0.649521,0.456002,0.269219,-0.545618,0.957418,-0.273685,-0.00878,-0.091398,-0.711963,0.441425,-0.172783,-0.518056,0.656589,-0.656338,0.20146,0.312262,0.291932,-0.837683,0.254365,0.385155,0.927606,-0.368687,0.030444,0.051712
11,0.649325,0.456132,0.269222,-0.54574,0.957467,-0.273694,-0.008944,-0.090836,-0.711799,0.442021,-0.174091,-0.517334,0.656371,-0.656553,0.201032,0.312545,0.291695,-0.837861,0.253868,0.385275,0.927458,-0.369114,0.0299,0.05163
12,0.649132,0.456249,0.269222,-0.545872,0.957511,-0.273725,-0.00912,-0.090257,-0.71162,0.442584,-0.175455,-0.516638,0.656146,-0.656761,0.200623,0.312843,0.291448,-0.83802,0.253386,0.385433,0.927313,-0.369523,0.029347,0.051615
13,0.648939,0.456367,0.269234,-0.545997,0.957567,-0.273715,-0.00903,-0.089706,-0.711435,0.443074,-0.176838,-0.516001,0.655911,-0.65701,0.200184,0.313094,0.291189,-0.838219,0.252858,0.385543,0.927161,-0.369954,0.028794,0.05158
14,0.648726,0.456514,0.269222,-0.546132,0.95761,-0.273731,-0.008864,-0.089211,-0.711283,0.443461,-0.178094,-0.515447,0.655651,-0.657285,0.199787,0.313317,0.290884,-0.838387,0.252428,0.385689,0.926993,-0.370419,0.02826,0.051566
15,0.6485,0.456715,0.269198,-0.546244,0.957623,-0.273812,-0.008644,-0.088849,-0.711178,0.443819,-0.179164,-0.514911,0.655439,-0.657328,0.199741,0.313698,0.290603,-0.838529,0.252105,0.385804,0.926832,-0.370864,0.027738,0.051539
16,0.648268,0.456959,0.269154,-0.546337,0.957562,-0.274062,-0.008355,-0.088757,-0.711118,0.444181,-0.180113,-0.514351,0.655243,-0.657335,0.199802,0.314053,0.290334,-0.838439,0.252413,0.386002,0.926738,-0.371094,0.027291,0.051799
17,0.648043,0.45721,0.26913,-0.546406,0.957442,-0.274442,-0.008113,-0.088903,-0.71108,0.444506,-0.180894,-0.513849,0.655073,-0.65728,0.200032,0.314377,0.290078,-0.838322,0.252959,0.386091,0.926699,-0.371138,0.027044,0.052313
18,0.647805,0.457458,0.269125,-0.546484,0.957298,-0.274877,-0.007916,-0.089128,-0.711024,0.444822,-0.181586,-0.513408,0.654881,-0.657259,0.200541,0.314496,0.289774,-0.838283,0.253632,0.385961,0.926667,-0.371125,0.027191,0.052887
19,0.647558,0.457713,0.269137,-0.546557,0.957113,-0.275397,-0.007828,-0.089512,-0.710979,0.445178,-0.182234,-0.512932,0.654675,-0.65729,0.201064,0.314526,0.289465,-0.838265,0.254278,0.385808,0.926632,-0.371122,0.027293,0.053469
20,0.647306,0.457976,0.269177,-0.546615,0.956916,-0.27593,-0.00783,-0.08998,-0.710967,0.445549,-0.182805,-0.512423,0.654477,-0.65737,0.201577,0.314443,0.289154,-0.838356,0.254886,0.385442,0.926595,-0.371128,0.027503,0.053972
