timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.935981,0.054462,0.129348,-0.322852,0.815793,0.208052,0.262758,0.471313,0.94502,0.135184,-0.14934,0.257569,0.991892,0.07229,-0.085806,0.059541,0.948379,-0.195768,0.008572,0.24932,0.992232,0.020897,-0.11994,0.025236
1,0.936287,0.054099,0.129136,-0.322112,0.816123,0.208515,0.262343,0.47077,0.945355,0.135014,-0.148926,0.256671,0.992003,0.072087,-0.085344,0.058591,0.948688,-0.195049,0.008465,0.248714,0.992289,0.020618,-0.119697,0.024349
2,0.936586,0.053705,0.128869,-0.321413,0.816421,0.209024,0.262001,0.470217,0.945685,0.134877,-0.148451,0.255798,0.992114,0.071921,-0.084815,0.057676,0.948985,-0.194308,0.008423,0.248162,0.992353,0.020353,-0.119386,0.023492
3,0.936884,0.053397,0.128668,-0.320677,0.816759,0.209487,0.26162,0.469635,0.946017,0.134678,-0.148062,0.2549,0.992222,0.071702,-0.084381,0.056722,0.949288,-0.193643,0.008302,0.247525,0.992406,0.020045,-0.119166,0.022584
4,0.937181,0.05309,0.128476,-0.319936,0.817104,0.20993,0.26121,0.469066,0.946346,0.134487,-0.14769,0.253994,0.992328,0.071484,-0.083957,0.055756,0.949596,-0.192961,0.008166,0.246878,0.992456,0.01976,-0.118971,0.021649
5,0.937472,0.052775,0.128261,-0.319221,0.817434,0.21035,0.260812,0.468523,0.946674,0.134305,-0.147298,0.253096,0.992435,0.071266,-0.083505,0.054803,0.949899,-0.192258,0.008049,0.246266,0.992505,0.019501,-0.118769,0.020718
6,0.937759,0.052441,0.128022,-0.318529,0.817736,0.210776,0.260452,0.468005,0.946997,0.134147,-0.146885,0.252207,0.992542,0.071058,-0.083023,0.053871,0.950195,-0.191555,0.00794,0.245677,0.992555,0.019256,-0.118554,0.019792
7,0.938042,0.05209,0.127763,-0.317856,0.818009,0.211219,0.260136,0.467504,0.947313,0.134013,-0.146452,0.251341,0.992649,0.070838,-0.082523,0.052944,0.95048,-0.190847,0.007838,0.245125,0.992604,0.019023,-0.118331,0.018886
8,0.93832,0.051716,0.127469,-0.317213,0.818257,0.211677,0.259851,0.467021,0.947627,0.133879,-0.145976,0.250507,0.992758,0.070601,-0.081977,0.052056,0.950754,-0.190114,0.00778,0.244635,0.992656,0.018794,-0.118068,0.018023
9,0.938596,0.051366,0.127191,-0.316565,0.818529,0.212088,0.259517,0.466544,0.94794,0.133715,-0.145523,0.249673,0.992866,0.070332,-0.081461,0.051167,0.951022,-0.189409,0.007703,0.244141,0.992705,0.018537,-0.117822,0.017171
10,0.938872,0.051025,0.126923,-0.315908,0.818812,0.212485,0.259162,0.466064,0.948252,0.133545,-0.145084,0.248832,0.992971,0.070073,-0.080958,0.050278,0.951291,-0.188711,0.007615,0.243635,0.992753,0.018251,-0.117579,0.016331
11,0.939149,0.050723,0.126685,-0.315227,0.819115,0.212858,0.258795,0.465565,0.948564,0.133362,-0.14467,0.247979,0.993073,0.06981,-0.080482,0.049374,0.951563,-0.18806,0.007501,0.243078,0.992798,0.017918,-0.117363,0.01548
12,0.939428,0.050429,0.126459,-0.314535,0.81942,0.213239,0.258432,0.465055,0.948875,0.133176,-0.144263,0.247126,0.993174,0.06954,-0.080018,0.048466,0.951837,-0.187415,0.007376,0.242508,0.992842,0.017572,-0.117153,0.014626
13,0.939706,0.050097,0.126233,-0.313847,0.81971,0.213654,0.258073,0.464553,0.949184,0.133001,-0.143837,0.24628,0.993273,0.069287,-0.079545,0.047568,0.952116,-0.186749,0.007265,0.24193,0.992886,0.017262,-0.116926,0.013776
14,0.939979,0.049773,0.125996,-0.313174,0.82,0.214052,0.257724,0.464051,0.949496,0.132785,-0.143392,0.245454,0.993373,0.069013,-0.079061,0.046687,0.952389,-0.186093,0.007161,0.241365,0.99293,0.01694,-0.116694,0.01294
15,0.940253,0.049444,0.125788,-0.312486,0.820311,0.214445,0.257333,0.463536,0.949807,0.132543,-0.142976,0.244623,0.99347,0.068734,-0.0786,0.045799,0.952661,-0.185435,0.007026,0.240798,0.992971,0.016623,-0.116485,0.012087
16,0.940527,0.049127,0.125602,-0.311788,0.820636,0.214829,0.256919,0.463012,0.950118,0.132264,-0.142585,0.243792,0.993567,0.068428,-0.078162,0.044903,0.952934,-0.1848,0.006844,0.24021,0.993006,0.016293,-0.116324,0.011211
17,0.9408,0.048767,0.125357,-0.311118,0.820916,0.215251,0.256581,0.462508,0.950429,0.132023,-0.142128,0.242977,0.993665,0.068127,-0.077672,0.044031,0.953203,-0.184126,0.006696,0.239665,0.993044,0.015994,-0.11612,0.010357
18,0.94107,0.048437,0.125136,-0.310441,0.821202,0.215647,0.25624,0.462004,0.950738,0.131758,-0.1417,0.242158,0.993761,0.067816,-0.077201,0.043156,0.953471,-0.183466,0.006525,0.239108,0.993077,0.015683,-0.115948,0.009501
19,0.941336,0.048079,0.124852,-0.309804,0.821439,0.216078,0.255976,0.461528,0.951043,0.131548,-0.141218,0.241357,0.993859,0.067532,-0.076661,0.042311,0.953731,-0.182784,0.006402,0.238598,0.993118,0.015383,-0.115705,0.008683
20,0.941597,0.047746,0.124556,-0.30918,0.821677,0.216483,0.255724,0.461054,0.951346,0.131329,-0.14074,0.240557,0.993957,0.067233,-0.076114,0.04147,0.953985,-0.182127,0.006276,0.238089,0.993158,0.01507,-0.11546,0.007869
21,0.941856,0.04742,0.124266,-0.308557,0.821922,0.216859,0.255442,0.460595,0.951647,0.131132,-0.140279,0.239745,0.994052,0.066945,-0.075575,0.040619,0.954241,-0.181467,0.006126,0.237569,0.993197,0.014762,-0.115215,0.007056
22,0.94211,0.047104,0.123954,-0.307954,0.822159,0.217223,0.255187,0.460143,0.951943,0.130957,-0.139808,0.23894,0.994148,0.066661,-0.07501,0.039781,0.954489,-0.180829,0.005987,0.237062,0.993237,0.014432,-0.114958,0.006268
23,0.942363,0.04681,0.123655,-0.307346,0.822416,0.217564,0.254892,0.459686,0.952235,0.130785,-0.139352,0.238132,0.994242,0.066359,-0.074467,0.038939,0.954734,-0.180226,0.005836,0.236538,0.993276,0.014065,-0.114709,0.005482
24,0.942613,0.046507,0.123319,-0.306761,0.822658,0.217902,0.254624,0.459242,0.952526,0.130631,-0.13886,0.23734,0.994338,0.066055,-0.073883,0.038119,0.954972,-0.179633,0.005721,0.236032,0.993319,0.013686,-0.114413,0.004722
25,0.942863,0.046202,0.123016,-0.306158,0.822912,0.218238,0.25431,0.4588,0.952814,0.130478,-0.138402,0.236533,0.994428,0.065753,-0.07336,0.037282,0.955217,-0.179033,0.005588,0.2355,0.993358,0.01332,-0.114148,0.003951
26,0.943113,0.045869,0.12268,-0.305572,0.823144,0.218598,0.254019,0.458372,0.953102,0.130349,-0.137899,0.235736,0.994518,0.065483,-0.072795,0.036462,0.955459,-0.1784,0.005504,0.234996,0.993401,0.012975,-0.113837,0.003198
27,0.943369,0.045593,0.122416,-0.30493,0.823424,0.218924,0.253665,0.457911,0.953395,0.130164,-0.137484,0.234896,0.994603,0.065192,-0.072323,0.035593,0.955712,-0.17781,0.005352,0.23442,0.993434,0.012622,-0.113609,0.002384
28,0.943628,0.045294,0.122116,-0.304292,0.82368,0.219287,0.25336,0.457444,0.953691,0.129992,-0.137027,0.234056,0.994688,0.064927,-0.071819,0.034724,0.955964,-0.177202,0.005237,0.233854,0.993472,0.012329,-0.113325,0.001559
29,0.943896,0.045016,0.121859,-0.303605,0.823963,0.219654,0.253025,0.456944,0.953991,0.129796,-0.13661,0.233183,0.994769,0.064663,-0.071367,0.033813,0.956237,-0.176511,0.005154,0.233262,0.993501,0.01205,-0.113103,0.000689
30,0.944168,0.044717,0.121604,-0.302905,0.82424,0.220052,0.252695,0.456436,0.954291,0.129613,-0.136183,0.232305,0.994848,0.064415,-0.070907,0.032897,0.956513,-0.175802,0.005085,0.232665,0.993531,0.011781,-0.112876,-0.000188
31,0.944443,0.044415,0.121372,-0.302184,0.824531,0.220454,0.252339,0.455912,0.95459,0.129428,-0.135758,0.23143,0.994927,0.064139,-0.070474,0.031979,0.956791,-0.175108,0.005001,0.232045,0.993558,0.011499,-0.112663,-0.001074
32,0.944718,0.044154,0.121193,-0.301432,0.824864,0.220814,0.251933,0.455361,0.954889,0.129192,-0.135379,0.230545,0.995003,0.063832,-0.070104,0.031046,0.95707,-0.174464,0.004872,0.231383,0.993577,0.01117,-0.112513,-0.001973
33,0.944995,0.04382,0.120941,-0.300713,0.825154,0.221239,0.251582,0.454823,0.955189,0.129007,-0.134905,0.229683,0.99508,0.063568,-0.069635,0.030145,0.957342,-0.173773,0.004814,0.230779,0.993608,0.010867,-0.112248,-0.002833
34,0.945275,0.043534,0.120742,-0.299954,0.825482,0.221623,0.251179,0.454263,0.955493,0.128768,-0.134482,0.228799,0.995155,0.063269,-0.069224,0.029214,0.957618,-0.17312,0.004702,0.230126,0.993634,0.010522,-0.112021,-0.00373
35,0.945561,0.04324,0.120559,-0.299169,0.825814,0.222027,0.250764,0.45369,0.9558,0.128527,-0.134067,0.227896,0.995229,0.062983,-0.06882,0.028258,0.957902,-0.17245,0.004574,0.229448,0.993657,0.010192,-0.111812,-0.00466
36,0.945848,0.042957,0.120393,-0.29837,0.82615,0.222434,0.25035,0.453108,0.956109,0.128258,-0.133664,0.226984,0.995302,0.062698,-0.068426,0.027288,0.958188,-0.171779,0.004433,0.228761,0.99368,0.009856,-0.111596,-0.005612
37,0.946134,0.042626,0.120157,-0.297603,0.826435,0.222894,0.250024,0.452543,0.956421,0.128014,-0.133187,0.226089,0.995377,0.062435,-0.067942,0.026338,0.958468,-0.171077,0.004339,0.228115,0.993708,0.009543,-0.111329,-0.006539
38,0.946419,0.042299,0.119912,-0.296842,0.826718,0.223347,0.249703,0.451977,0.956733,0.127768,-0.132701,0.225191,0.995451,0.062167,-0.067449,0.025393,0.958744,-0.170391,0.004227,0.22747,0.993733,0.009213,-0.111074,-0.007461
39,0.946702,0.041974,0.119645,-0.296091,0.826991,0.22379,0.249404,0.451424,0.957043,0.127548,-0.132198,0.224292,0.995529,0.061891,-0.066904,0.024446,0.959017,-0.169718,0.0041,0.226823,0.993759,0.008863,-0.110806,-0.00837
40,0.946983,0.041665,0.119379,-0.295342,0.827267,0.224219,0.249106,0.450871,0.95735,0.127336,-0.131707,0.223389,0.995605,0.061614,-0.066365,0.023496,0.959289,-0.169064,0.003964,0.226163,0.99378,0.008498,-0.110571,-0.009281
41,0.947259,0.041375,0.119151,-0.29459,0.827553,0.224624,0.248773,0.450327,0.957651,0.127119,-0.131257,0.222486,0.995678,0.061349,-0.065847,0.022548,0.95956,-0.168426,0.003794,0.225492,0.993797,0.008128,-0.110364,-0.010191
42,0.947529,0.041077,0.118902,-0.293861,0.827826,0.225021,0.248459,0.449801,0.957948,0.126902,-0.130795,0.221599,0.995751,0.061092,-0.06529,0.02162,0.959824,-0.167784,0.003639,0.224846,0.993816,0.007756,-0.110132,-0.011075
43,0.947796,0.040775,0.118617,-0.29316,0.828079,0.225412,0.248185,0.449291,0.958241,0.126712,-0.130308,0.22073,0.995825,0.060805,-0.064719,0.020716,0.960078,-0.167156,0.003505,0.22423,0.993839,0.007364,-0.109862,-0.011924
44,0.948055,0.040457,0.118262,-0.292508,0.828297,0.225811,0.247973,0.448804,0.958528,0.126561,-0.12975,0.219897,0.995901,0.060492,-0.064108,0.019854,0.960319,-0.166539,0.003419,0.223658,0.993872,0.006952,-0.109502,-0.012722
45,0.948315,0.040183,0.117983,-0.291813,0.828562,0.226164,0.247673,0.448304,0.958811,0.126386,-0.129278,0.219038,0.99597,0.060156,-0.063622,0.018957,0.960568,-0.165954,0.003263,0.223023,0.993896,0.006526,-0.109211,-0.013554
46,0.948573,0.039864,0.117658,-0.291151,0.828793,0.226546,0.247406,0.447831,0.959092,0.126249,-0.128743,0.218202,0.996041,0.059876,-0.06303,0.018096,0.960813,-0.165319,0.003172,0.222441,0.993918,0.006147,-0.108931,-0.014347
47,0.948827,0.039577,0.117352,-0.290483,0.829045,0.226887,0.24711,0.447356,0.959375,0.126066,-0.128229,0.217362,0.996105,0.059544,-0.062565,0.017233,0.961055,-0.164714,0.003064,0.221847,0.993937,0.005743,-0.108672,-0.015143
48,0.949086,0.039279,0.117063,-0.289794,0.829308,0.227233,0.246776,0.446875,0.959661,0.125891,-0.127725,0.216499,0.996163,0.059225,-0.062188,0.016353,0.961304,-0.164102,0.002943,0.221222,0.993949,0.005364,-0.108462,-0.01596
49,0.949346,0.039024,0.116797,-0.289084,0.829602,0.227543,0.246412,0.446374,0.959948,0.125692,-0.127241,0.215624,0.996221,0.058898,-0.061797,0.015458,0.961555,-0.163516,0.002806,0.220567,0.99395,0.004986,-0.108351,-0.016797
50,0.949608,0.038773,0.116564,-0.288349,0.829906,0.22786,0.24602,0.445861,0.960234,0.125497,-0.126787,0.214731,0.996277,0.058598,-0.061395,0.014543,0.961814,-0.162908,0.002663,0.219889,0.993947,0.004633,-0.108255,-0.017663
51,0.949873,0.0385,0.116338,-0.287603,0.830206,0.228207,0.245623,0.445345,0.960519,0.125306,-0.126328,0.213834,0.99633,0.058321,-0.06101,0.013626,0.962077,-0.162245,0.002556,0.219228,0.993947,0.004311,-0.10812,-0.018539
52,0.950139,0.038222,0.116141,-0.28684,0.830514,0.228565,0.24521,0.444814,0.960805,0.125093,-0.125892,0.212929,0.996289,0.059163,-0.061014,0.012933,0.962342,-0.161577,0.002435,0.218556,0.994023,0.004385,-0.107266,-0.019382
53,0.950405,0.037949,0.115921,-0.286084,0.830819,0.228923,0.244831,0.444268,0.961095,0.124857,-0.125427,0.212034,0.996343,0.058874,-0.060599,0.012015,0.962601,-0.160935,0.002329,0.217889,0.993984,0.004947,-0.107466,-0.020142
54,0.950671,0.037678,0.115672,-0.285336,0.831116,0.229286,0.244499,0.443709,0.961385,0.124621,-0.124933,0.21115,0.996392,0.059099,-0.059737,0.011181,0.962854,-0.160302,0.002225,0.217239,0.994039,0.004676,-0.106802,-0.021013
