timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.495919,0.503017,0.173893,-0.686142,0.724893,-0.592667,0.257294,0.238871,0.573768,-0.584806,0.15161,0.552983,0.287219,-0.30771,0.01829,0.9069,0.270265,-0.579215,-0.126555,0.758573,0.629532,-0.192155,-0.406455,0.633674
1,0.496397,0.502694,0.173812,-0.686053,0.725178,-0.5923,0.257242,0.238969,0.57418,-0.583902,0.151885,0.553435,0.28774,-0.307797,0.018232,0.906707,0.270885,-0.579362,-0.126478,0.758253,0.630148,-0.192264,-0.406264,0.633152
2,0.496851,0.502372,0.17368,-0.685994,0.725448,-0.591938,0.257223,0.239067,0.574581,-0.582987,0.15223,0.553888,0.288257,-0.307881,0.018261,0.906514,0.271485,-0.579517,-0.126303,0.757949,0.630784,-0.192406,-0.405979,0.632657
3,0.497306,0.502062,0.173545,-0.685926,0.725738,-0.591557,0.257211,0.239144,0.574998,-0.582063,0.15256,0.554336,0.288813,-0.307942,0.018316,0.906314,0.272114,-0.57967,-0.126109,0.757638,0.631437,-0.192556,-0.405667,0.63216
4,0.497762,0.501747,0.173399,-0.685862,0.726047,-0.591144,0.25722,0.239218,0.575423,-0.581113,0.152856,0.55481,0.289398,-0.307967,0.018408,0.906117,0.272757,-0.579792,-0.125883,0.757351,0.632097,-0.192683,-0.405327,0.63168
5,0.49821,0.501427,0.173216,-0.685818,0.726351,-0.590709,0.257275,0.23931,0.575833,-0.580136,0.153104,0.555339,0.290003,-0.307931,0.01856,0.905933,0.273387,-0.579899,-0.125624,0.757085,0.632792,-0.192764,-0.404908,0.631227
6,0.498656,0.501093,0.172981,-0.685796,0.726642,-0.590247,0.257388,0.239445,0.576194,-0.579126,0.153274,0.555971,0.290631,-0.307825,0.018778,0.905764,0.274086,-0.579917,-0.12527,0.756877,0.633534,-0.192823,-0.404435,0.630769
7,0.499102,0.500742,0.172709,-0.685797,0.726898,-0.589786,0.25755,0.239632,0.576523,-0.578112,0.153435,0.55664,0.291262,-0.307672,0.019051,0.905607,0.274811,-0.579893,-0.12486,0.7567,0.634307,-0.192862,-0.403926,0.630306
8,0.499561,0.5004,0.172504,-0.685764,0.727152,-0.589344,0.25765,0.239839,0.576865,-0.577135,0.153528,0.557273,0.291906,-0.307544,0.019277,0.905438,0.275572,-0.579894,-0.124483,0.756485,0.635064,-0.192887,-0.403492,0.629813
9,0.500018,0.50003,0.172294,-0.685754,0.727377,-0.588929,0.257752,0.240066,0.577181,-0.576178,0.153667,0.557898,0.292521,-0.307397,0.01949,0.905285,0.276288,-0.579884,-0.124117,0.756292,0.63581,-0.192885,-0.403061,0.629337
10,0.50048,0.499676,0.172146,-0.685712,0.727634,-0.588518,0.257796,0.240248,0.577512,-0.575239,0.153779,0.558492,0.293115,-0.307319,0.019623,0.905117,0.276964,-0.579924,-0.123827,0.756061,0.636505,-0.192916,-0.402714,0.628848
11,0.500934,0.499332,0.172,-0.685668,0.727889,-0.588121,0.25784,0.2404,0.577861,-0.574276,0.153919,0.559084,0.293682,-0.307284,0.019741,0.904942,0.277603,-0.579989,-0.123562,0.755821,0.637171,-0.192988,-0.402376,0.628367
12,0.50139,0.499003,0.171857,-0.68561,0.728147,-0.587733,0.25787,0.240538,0.578252,-0.573285,0.154083,0.559652,0.294243,-0.307293,0.019836,0.904755,0.27823,-0.580086,-0.123318,0.755556,0.637826,-0.193081,-0.402046,0.627885
13,0.501844,0.498652,0.171683,-0.685576,0.728369,-0.587365,0.257927,0.240702,0.578604,-0.572305,0.154285,0.560236,0.294791,-0.307274,0.019932,0.904581,0.278842,-0.580172,-0.123092,0.7553,0.638475,-0.19317,-0.4017,0.627419
14,0.502326,0.498274,0.171548,-0.685532,0.728595,-0.586979,0.257974,0.24091,0.578955,-0.571323,0.154473,0.560823,0.295346,-0.307239,0.019954,0.904411,0.279468,-0.580248,-0.122903,0.755042,0.639116,-0.193209,-0.401403,0.626944
