timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.859595,0.123803,0.194373,-0.456049,0.836039,-0.122838,0.089102,0.527251,0.951327,-0.055239,-0.033354,0.301324,0.835024,-0.3137,-0.014334,0.45178,0.722418,-0.466162,-0.061612,0.506944,0.917119,-0.323168,-0.013004,0.232956
1,0.860724,0.120526,0.18311,-0.459445,0.831199,-0.124938,0.091092,0.534025,0.950931,-0.055195,-0.030681,0.302862,0.835396,-0.305106,-0.007615,0.45711,0.729087,-0.454299,-0.057773,0.508616,0.919893,-0.316751,-0.005392,0.231128
2,0.861893,0.117445,0.172013,-0.462331,0.826428,-0.126121,0.093591,0.540679,0.950562,-0.05452,-0.028054,0.304394,0.835679,-0.29655,-0.000826,0.462257,0.735495,-0.442303,-0.05277,0.510503,0.92258,-0.310414,0.002488,0.229053
3,0.863081,0.114571,0.161304,-0.464691,0.821956,-0.126962,0.096248,0.546798,0.950248,-0.053591,-0.025694,0.305744,0.835835,-0.287581,0.005771,0.467576,0.74143,-0.430252,-0.046734,0.512799,0.925038,-0.30394,0.010467,0.227595
4,0.864214,0.111982,0.151181,-0.466616,0.817765,-0.127631,0.098799,0.552443,0.949981,-0.052768,-0.02333,0.306905,0.836051,-0.278464,0.012092,0.472561,0.746742,-0.418389,-0.039461,0.515512,0.927364,-0.297186,0.018691,0.226518
5,0.865255,0.109804,0.141847,-0.468132,0.813919,-0.128209,0.101022,0.557563,0.949813,-0.052023,-0.021183,0.307707,0.836338,-0.269633,0.017876,0.476969,0.751512,-0.40702,-0.030939,0.518257,0.929406,-0.291013,0.027314,0.225285
6,0.866182,0.108098,0.133479,-0.469274,0.81053,-0.128651,0.102982,0.56202,0.949812,-0.051229,-0.019303,0.307967,0.836713,-0.261579,0.0231,0.480559,0.755242,-0.397008,-0.021585,0.521067,0.931071,-0.285941,0.035567,0.223745
7,0.866954,0.107012,0.126888,-0.469926,0.807823,-0.129203,0.104166,0.565563,0.949958,-0.050592,-0.018566,0.307665,0.837262,-0.254775,0.026932,0.483052,0.758313,-0.389036,-0.01379,0.522882,0.932506,-0.28182,0.042329,0.221815
8,0.867607,0.106172,0.121574,-0.470316,0.805873,-0.129332,0.105659,0.568033,0.950146,-0.050097,-0.018196,0.307189,0.837871,-0.248889,0.029791,0.484894,0.760788,-0.382783,-0.007551,0.524028,0.933704,-0.278308,0.047805,0.220088
9,0.868165,0.105422,0.117492,-0.470492,0.804369,-0.129477,0.106895,0.569896,0.950331,-0.04974,-0.017965,0.306688,0.838362,-0.244274,0.031875,0.486258,0.762675,-0.377754,-0.002644,0.52498,0.934723,-0.275216,0.051852,0.21873
10,0.868676,0.104634,0.114516,-0.470459,0.803235,-0.129678,0.107828,0.571273,0.950454,-0.049678,-0.017497,0.306342,0.838855,-0.240437,0.033032,0.487242,0.764037,-0.373559,0.001193,0.526006,0.935718,-0.272264,0.054584,0.217503
11,0.869155,0.103729,0.112413,-0.470281,0.802315,-0.130065,0.108464,0.572356,0.950543,-0.049577,-0.017268,0.306095,0.83936,-0.23703,0.033465,0.488012,0.764956,-0.36981,0.00417,0.527303,0.936648,-0.2696,0.056269,0.216384
12,0.869603,0.102762,0.110853,-0.470035,0.80139,-0.130586,0.108899,0.57345,0.950603,-0.049578,-0.017159,0.305915,0.839896,-0.233856,0.033434,0.488622,0.765748,-0.366569,0.006541,0.528391,0.937598,-0.267196,0.057386,0.214954
13,0.870024,0.101769,0.10951,-0.469787,0.80044,-0.130959,0.109161,0.574641,0.950631,-0.04957,-0.017223,0.305825,0.840438,-0.230783,0.033063,0.489176,0.766714,-0.363629,0.008083,0.529,0.938486,-0.265063,0.058076,0.213532
14,0.870412,0.100805,0.107894,-0.46965,0.799417,-0.13108,0.109324,0.576005,0.950644,-0.049787,-0.017072,0.30576,0.840876,-0.227941,0.032671,0.489781,0.768212,-0.360734,0.007917,0.528812,0.939348,-0.263035,0.058119,0.212234
15,0.87078,0.100082,0.105676,-0.469627,0.798261,-0.1303,0.109533,0.577743,0.950704,-0.049306,-0.016704,0.305672,0.841081,-0.225012,0.03278,0.490775,0.769713,-0.358819,0.006389,0.527952,0.939894,-0.261666,0.05874,0.211337
16,0.871151,0.099732,0.103865,-0.469417,0.797537,-0.129021,0.109673,0.579002,0.950844,-0.048364,-0.016025,0.305422,0.841307,-0.223053,0.033066,0.491262,0.770587,-0.357805,0.00695,0.527358,0.940261,-0.260862,0.060317,0.21025
17,0.871564,0.099415,0.1031,-0.468887,0.797357,-0.128988,0.109477,0.579294,0.951041,-0.047724,-0.016018,0.304909,0.841875,-0.221448,0.033294,0.491001,0.771478,-0.355873,0.008723,0.527335,0.940978,-0.259129,0.060813,0.209039
18,0.871859,0.09904,0.103074,-0.468423,0.797398,-0.128869,0.10887,0.579379,0.951164,-0.047704,-0.016251,0.304517,0.842527,-0.219571,0.033237,0.49073,0.770769,-0.353845,0.011385,0.529682,0.941648,-0.257506,0.060616,0.208084
19,0.871922,0.098675,0.103276,-0.468339,0.797262,-0.129057,0.107818,0.579721,0.951138,-0.048068,-0.016567,0.304524,0.842895,-0.218128,0.032624,0.490781,0.770419,-0.35247,0.012443,0.531082,0.942141,-0.256327,0.059858,0.207528
20,0.871981,0.098374,0.103216,-0.468305,0.797044,-0.12958,0.106569,0.580134,0.951139,-0.048698,-0.017089,0.304392,0.843167,-0.217157,0.032059,0.490782,0.770576,-0.352015,0.011761,0.531171,0.94247,-0.255546,0.05921,0.207178
21,0.872108,0.09819,0.102837,-0.468191,0.796844,-0.129779,0.105071,0.580637,0.951182,-0.048963,-0.017054,0.304218,0.843516,-0.216019,0.031053,0.49075,0.771278,-0.351987,0.010521,0.530196,0.942712,-0.255063,0.058839,0.206782
22,0.872301,0.098051,0.10226,-0.467986,0.796758,-0.129754,0.104092,0.580938,0.95127,-0.048684,-0.016965,0.30399,0.84389,-0.214575,0.030536,0.490772,0.772136,-0.351514,0.009851,0.529273,0.943068,-0.254071,0.058719,0.206409
23,0.872554,0.097865,0.101568,-0.467705,0.796762,-0.129583,0.103637,0.581051,0.951375,-0.048468,-0.016761,0.303706,0.84434,-0.212889,0.030523,0.490734,0.772658,-0.350254,0.010297,0.529338,0.943542,-0.252667,0.058752,0.205959
24,0.872806,0.097647,0.100966,-0.467409,0.796803,-0.129375,0.103209,0.581117,0.951463,-0.048635,-0.016702,0.303409,0.844847,-0.211098,0.030315,0.490648,0.772557,-0.348401,0.011813,0.530674,0.944035,-0.251196,0.058741,0.2055
25,0.872998,0.097461,0.100568,-0.467177,0.796825,-0.129397,0.102596,0.581192,0.951516,-0.048875,-0.01684,0.303195,0.845343,-0.209435,0.029534,0.490553,0.772446,-0.346961,0.012921,0.531753,0.944475,-0.249942,0.058538,0.205068
26,0.873181,0.097328,0.100319,-0.466915,0.796906,-0.129559,0.101769,0.581189,0.951578,-0.049049,-0.017096,0.30296,0.84595,-0.207716,0.028158,0.490319,0.772617,-0.346132,0.01327,0.532035,0.944866,-0.248964,0.058079,0.204587
27,0.873364,0.097204,0.100077,-0.46665,0.797063,-0.129616,0.101089,0.58108,0.951636,-0.04917,-0.01734,0.302744,0.846661,-0.20571,0.026384,0.490036,0.773033,-0.345744,0.013139,0.531686,0.945217,-0.248211,0.057542,0.20403
28,0.873534,0.097146,0.100003,-0.466359,0.797251,-0.129669,0.100484,0.580915,0.951686,-0.049593,-0.017702,0.302496,0.847406,-0.203794,0.024043,0.489669,0.773487,-0.345596,0.012716,0.531133,0.945564,-0.247592,0.056794,0.203381
29,0.873717,0.097065,0.099938,-0.466049,0.797454,-0.129697,0.099868,0.580736,0.951751,-0.050065,-0.018043,0.302192,0.848075,-0.202164,0.021804,0.489292,0.773799,-0.345325,0.012416,0.530861,0.945937,-0.246891,0.056079,0.202697
30,0.873929,0.096974,0.099814,-0.465696,0.797657,-0.129593,0.099637,0.580521,0.95185,-0.050374,-0.018349,0.301811,0.848703,-0.200669,0.019845,0.488902,0.774016,-0.3447,0.012549,0.530948,0.946352,-0.246081,0.055425,0.201922
31,0.874171,0.096833,0.09967,-0.465302,0.797868,-0.129436,0.09942,0.580303,0.95198,-0.050456,-0.018683,0.301367,0.849309,-0.19914,0.018079,0.488543,0.77424,-0.343909,0.012789,0.53113,0.946825,-0.245084,0.054743,0.201101
32,0.874405,0.09665,0.099548,-0.464927,0.798051,-0.129343,0.099128,0.580122,0.952109,-0.050356,-0.019096,0.30095,0.849815,-0.197749,0.016647,0.488278,0.774489,-0.343105,0.012916,0.531283,0.947302,-0.244038,0.053967,0.200334
33,0.874622,0.096472,0.099444,-0.464577,0.798195,-0.129363,0.098711,0.57999,0.95222,-0.050363,-0.019561,0.300569,0.850248,-0.196551,0.015334,0.488052,0.774757,-0.342425,0.012846,0.531332,0.947725,-0.243109,0.053194,0.199671
34,0.874833,0.096323,0.099326,-0.464236,0.798329,-0.1294,0.098272,0.579872,0.95233,-0.050441,-0.020001,0.300177,0.85063,-0.195526,0.014211,0.487832,0.77506,-0.341903,0.012699,0.53123,0.948064,-0.242372,0.0526,0.199113
35,0.875055,0.096224,0.099149,-0.463876,0.798481,-0.129399,0.097894,0.579727,0.952447,-0.050576,-0.020392,0.299756,0.850998,-0.194567,0.013359,0.487597,0.775395,-0.341394,0.012648,0.53107,0.948383,-0.241665,0.052166,0.198568
36,0.875293,0.096151,0.098905,-0.463493,0.798658,-0.12938,0.097583,0.57954,0.952578,-0.050513,-0.020757,0.299326,0.851368,-0.193573,0.012741,0.487362,0.775738,-0.340683,0.012893,0.531019,0.948705,-0.240896,0.051864,0.198041
37,0.875527,0.096082,0.098646,-0.463121,0.798841,-0.129393,0.09727,0.579337,0.952696,-0.050514,-0.021077,0.298926,0.851705,-0.192636,0.012293,0.487158,0.775984,-0.339889,0.013331,0.531158,0.949027,-0.240081,0.05163,0.197552
38,0.875757,0.095997,0.0984,-0.462757,0.799037,-0.129429,0.096924,0.579118,0.952809,-0.050611,-0.021372,0.298531,0.851999,-0.191853,0.011955,0.48696,0.776184,-0.339089,0.013752,0.531366,0.949334,-0.239292,0.05138,0.197097
39,0.875989,0.095919,0.098128,-0.462391,0.799248,-0.129462,0.096638,0.578866,0.952927,-0.050701,-0.021624,0.298121,0.852278,-0.191132,0.011709,0.486761,0.77644,-0.338352,0.014027,0.531456,0.949634,-0.238527,0.051117,0.196647
40,0.876225,0.095837,0.097834,-0.462023,0.799465,-0.129456,0.096402,0.578607,0.953051,-0.050732,-0.021862,0.297698,0.852556,-0.190408,0.011545,0.486563,0.776779,-0.337651,0.014177,0.531402,0.949957,-0.237714,0.05082,0.196148
41,0.87647,0.095747,0.097539,-0.461639,0.799683,-0.129415,0.096192,0.57835,0.953186,-0.050706,-0.022114,0.297254,0.852844,-0.189652,0.011426,0.486355,0.777135,-0.336915,0.014326,0.531344,0.950325,-0.236818,0.050456,0.195543
42,0.876718,0.095642,0.097248,-0.461252,0.79989,-0.129379,0.095993,0.578105,0.953316,-0.050598,-0.022406,0.296831,0.85313,-0.188886,0.011297,0.486154,0.777487,-0.336036,0.014459,0.531383,0.950727,-0.235828,0.049984,0.194903
43,0.876951,0.095515,0.09699,-0.460889,0.800067,-0.129367,0.095764,0.577901,0.953431,-0.050502,-0.022723,0.296455,0.853388,-0.188194,0.011101,0.485974,0.777804,-0.335207,0.014534,0.531439,0.951122,-0.234837,0.049503,0.194297
44,0.877185,0.095396,0.096741,-0.46052,0.800244,-0.129356,0.095542,0.577694,0.953542,-0.050534,-0.023017,0.296068,0.853635,-0.187602,0.010916,0.485774,0.778094,-0.33447,0.014581,0.531478,0.951481,-0.233952,0.049077,0.193712
45,0.877428,0.095283,0.096448,-0.460143,0.800439,-0.129279,0.095387,0.577468,0.95366,-0.050564,-0.023278,0.295662,0.853894,-0.186971,0.010822,0.485564,0.778404,-0.333704,0.01464,0.531506,0.951831,-0.233088,0.048689,0.193135
46,0.877679,0.095155,0.096143,-0.459754,0.800651,-0.129185,0.095215,0.577223,0.953784,-0.050575,-0.023536,0.295241,0.854169,-0.186287,0.010763,0.485344,0.778773,-0.332867,0.014726,0.531487,0.952213,-0.232093,0.048329,0.192538
47,0.87792,0.095057,0.095858,-0.459373,0.800872,-0.129151,0.094978,0.576963,0.953901,-0.050677,-0.023816,0.294822,0.854438,-0.185646,0.010655,0.485119,0.7791,-0.332041,0.014933,0.531519,0.952608,-0.23108,0.047942,0.1919
48,0.878153,0.094985,0.095606,-0.458994,0.801105,-0.12917,0.094716,0.576678,0.954016,-0.050867,-0.024106,0.294395,0.854706,-0.185048,0.010464,0.48488,0.779373,-0.331243,0.015215,0.531608,0.953027,-0.23002,0.047451,0.19121
49,0.878396,0.094882,0.095368,-0.4586,0.801357,-0.129132,0.094492,0.576374,0.954132,-0.050967,-0.024414,0.293975,0.854991,-0.184404,0.010234,0.484627,0.779661,-0.330389,0.01545,0.531711,0.953502,-0.228804,0.046824,0.190453
50,0.878637,0.09475,0.095129,-0.458216,0.801604,-0.129022,0.094309,0.576085,0.954239,-0.051102,-0.024713,0.293578,0.85527,-0.183711,0.00996,0.484405,0.779949,-0.329509,0.015679,0.531828,0.954046,-0.227375,0.045994,0.189641
51,0.878882,0.09457,0.094902,-0.45783,0.801841,-0.128916,0.094116,0.57581,0.954345,-0.051268,-0.025014,0.293179,0.855553,-0.182971,0.009639,0.48419,0.780208,-0.328549,0.015926,0.532035,0.954661,-0.225714,0.045011,0.188765
52,0.879137,0.094351,0.094663,-0.457434,0.802069,-0.128808,0.093896,0.575552,0.954459,-0.051385,-0.025305,0.292762,0.855846,-0.182201,0.009305,0.48397,0.780516,-0.327453,0.016205,0.53225,0.955387,-0.223728,0.043834,0.187731
53,0.879399,0.094119,0.094406,-0.457031,0.802296,-0.128699,0.093678,0.575296,0.954582,-0.051454,-0.025606,0.292323,0.85615,-0.181411,0.008962,0.483735,0.780829,-0.326303,0.016616,0.532484,0.956148,-0.221647,0.042624,0.186602
54,0.879665,0.093894,0.094118,-0.456626,0.802522,-0.128584,0.093484,0.575037,0.954711,-0.051499,-0.025888,0.291868,0.856458,-0.180611,0.008647,0.483496,0.781294,-0.325137,0.016821,0.532509,0.956855,-0.219688,0.041403,0.185563
55,0.879919,0.093712,0.093794,-0.45624,0.802739,-0.128479,0.09332,0.574784,0.954836,-0.051508,-0.026149,0.291435,0.856753,-0.179841,0.008417,0.483264,0.781666,-0.324241,0.01699,0.532504,0.957413,-0.218098,0.04054,0.18475
56,0.880164,0.093567,0.093505,-0.455856,0.802964,-0.128388,0.093095,0.574527,0.954956,-0.051455,-0.026454,0.291024,0.857049,-0.179068,0.008217,0.483029,0.782022,-0.323421,0.017152,0.532475,0.957855,-0.216861,0.03988,0.184058
57,0.880403,0.093453,0.093216,-0.455478,0.803193,-0.128337,0.09286,0.574257,0.955072,-0.051469,-0.026746,0.290613,0.857343,-0.178305,0.008031,0.482793,0.782322,-0.322646,0.01736,0.532497,0.958232,-0.215798,0.039367,0.183457
58,0.880637,0.093334,0.092936,-0.455106,0.803421,-0.128294,0.092603,0.573988,0.955188,-0.051512,-0.02703,0.290197,0.857634,-0.17755,0.007824,0.482557,0.78262,-0.321848,0.017549,0.532536,0.958564,-0.214816,0.038969,0.182956
59,0.880869,0.093203,0.092662,-0.454739,0.803654,-0.128271,0.092322,0.573713,0.955303,-0.051524,-0.027313,0.28979,0.857921,-0.176809,0.007596,0.482322,0.782886,-0.321046,0.017731,0.532623,0.958875,-0.213879,0.038595,0.182501
60,0.881109,0.093055,0.092402,-0.454358,0.803899,-0.128254,0.092017,0.573422,0.955424,-0.05155,-0.027593,0.289361,0.858219,-0.176061,0.007341,0.482071,0.783159,-0.320222,0.017854,0.532714,0.959178,-0.212959,0.038221,0.182064
61,0.881351,0.092883,0.092128,-0.453979,0.804142,-0.128219,0.09173,0.573135,0.955546,-0.051545,-0.027852,0.288931,0.858518,-0.175285,0.007112,0.481823,0.783457,-0.319385,0.017942,0.532774,0.959471,-0.212046,0.037879,0.181659
62,0.881593,0.092718,0.091894,-0.45359,0.804392,-0.128188,0.091429,0.572839,0.95567,-0.051456,-0.028167,0.288506,0.85882,-0.174536,0.006857,0.481562,0.783771,-0.318591,0.017992,0.532787,0.959755,-0.211157,0.037522,0.181266
63,0.88183,0.092579,0.091674,-0.453202,0.804638,-0.128137,0.091164,0.572548,0.955785,-0.051276,-0.028523,0.288123,0.85911,-0.173832,0.006606,0.481302,0.784077,-0.31787,0.018033,0.532767,0.960018,-0.210347,0.037176,0.180889
64,0.882067,0.092442,0.091453,-0.452815,0.804884,-0.128054,0.090925,0.572258,0.955895,-0.051143,-0.028875,0.287747,0.859398,-0.173131,0.006384,0.481044,0.784383,-0.317182,0.018075,0.532725,0.960265,-0.209574,0.036884,0.180533
65,0.882299,0.092325,0.091235,-0.45243,0.80513,-0.127976,0.090681,0.571968,0.956001,-0.051097,-0.029235,0.287367,0.859678,-0.172447,0.006187,0.480792,0.784698,-0.316509,0.018127,0.53266,0.960505,-0.208814,0.03662,0.180189
66,0.882532,0.092201,0.091022,-0.452043,0.805376,-0.1279,0.090396,0.571684,0.956109,-0.051172,-0.029578,0.286959,0.859955,-0.17176,0.006005,0.480545,0.785005,-0.315796,0.018214,0.532627,0.960741,-0.208055,0.036384,0.179857
67,0.882758,0.092073,0.090787,-0.451676,0.805608,-0.12782,0.090132,0.571416,0.956213,-0.051243,-0.029896,0.286565,0.860215,-0.171078,0.00586,0.480324,0.785276,-0.31505,0.018332,0.532664,0.960963,-0.207318,0.036178,0.179562
68,0.88297,0.091959,0.090542,-0.451332,0.805819,-0.127837,0.089776,0.571172,0.95631,-0.051369,-0.030196,0.286188,0.860447,-0.170457,0.005728,0.48013,0.785523,-0.314328,0.01846,0.532723,0.961162,-0.206644,0.035989,0.179312
69,0.883178,0.091849,0.090326,-0.450991,0.806038,-0.127885,0.089328,0.570922,0.956406,-0.051489,-0.030513,0.285811,0.860673,-0.16987,0.005569,0.479935,0.785784,-0.313667,0.018522,0.532726,0.961347,-0.206029,0.03579,0.179072
70,0.883383,0.091755,0.090108,-0.450652,0.806263,-0.127938,0.088887,0.570661,0.956501,-0.051599,-0.030828,0.285441,0.860894,-0.169309,0.005424,0.479739,0.786065,-0.313075,0.018537,0.532659,0.961517,-0.20547,0.035615,0.178833
71,0.883586,0.091688,0.089883,-0.450313,0.806495,-0.127997,0.088478,0.570383,0.95659,-0.051642,-0.031165,0.285097,0.861111,-0.168764,0.005292,0.479544,0.786362,-0.312509,0.01855,0.532552,0.961684,-0.204931,0.035452,0.178586
