timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.614057,0.348342,0.073524,-0.704398,0.406492,-0.296735,0.666251,0.550278,0.306469,-0.773132,0.496489,-0.248648,0.510217,-0.141261,0.146061,0.835687,0.504943,-0.453458,0.067736,0.731302,0.923816,-0.230713,0.183168,0.244476
1,0.614201,0.34899,0.073172,-0.703989,0.407141,-0.296053,0.666291,0.550117,0.308899,-0.773367,0.496194,-0.245478,0.51085,-0.141814,0.147239,0.834999,0.503935,-0.453613,0.071452,0.731548,0.92386,-0.230917,0.183997,0.243493
2,0.614356,0.349457,0.072835,-0.703656,0.407647,-0.295393,0.666285,0.550103,0.311361,-0.773617,0.495919,-0.242114,0.511412,-0.142277,0.148169,0.834412,0.503108,-0.453673,0.074469,0.731779,0.923901,-0.231082,0.184556,0.242755
3,0.614559,0.349692,0.072517,-0.703395,0.407979,-0.294776,0.666254,0.550226,0.313865,-0.773862,0.495702,-0.238513,0.511901,-0.142606,0.148873,0.833931,0.502507,-0.453455,0.076545,0.732113,0.923985,-0.231092,0.184866,0.242189
4,0.614773,0.349796,0.072315,-0.703178,0.40819,-0.294355,0.666147,0.550424,0.31649,-0.774083,0.495472,-0.234776,0.512289,-0.142978,0.149279,0.833556,0.502185,-0.45316,0.07739,0.732428,0.924068,-0.23116,0.184806,0.241852
5,0.614992,0.349774,0.072269,-0.703002,0.40832,-0.294231,0.665924,0.550664,0.319269,-0.774273,0.495208,-0.230911,0.512602,-0.143456,0.149398,0.83326,0.502059,-0.452861,0.077798,0.732656,0.924137,-0.23121,0.184512,0.241765
6,0.615214,0.349609,0.072308,-0.702886,0.408428,-0.29413,0.665646,0.550974,0.322138,-0.774452,0.494928,-0.226892,0.512895,-0.143933,0.149347,0.833007,0.502441,-0.4525,0.077392,0.73266,0.924198,-0.231225,0.184146,0.241796
7,0.615434,0.349444,0.072366,-0.70277,0.408614,-0.294044,0.665348,0.551243,0.325019,-0.77461,0.494626,-0.222869,0.513251,-0.144418,0.149316,0.832709,0.503507,-0.452128,0.076101,0.732293,0.924279,-0.231213,0.18375,0.241801
8,0.615634,0.349237,0.072334,-0.7027,0.408788,-0.293919,0.665054,0.551534,0.32781,-0.774793,0.49432,-0.218784,0.513635,-0.144823,0.149348,0.832396,0.504837,-0.451525,0.074285,0.731935,0.924345,-0.231249,0.183342,0.241823
9,0.615793,0.34908,0.072249,-0.702647,0.409018,-0.293803,0.664651,0.551911,0.330534,-0.774993,0.49397,-0.214729,0.514032,-0.145253,0.149364,0.832073,0.506076,-0.451085,0.072791,0.731501,0.924361,-0.231489,0.182944,0.241833
10,0.615952,0.348972,0.072159,-0.702571,0.409358,-0.293677,0.664134,0.552349,0.333243,-0.775167,0.493602,-0.210723,0.514472,-0.145661,0.149349,0.831733,0.507353,-0.450687,0.07186,0.730954,0.924389,-0.231604,0.182662,0.24183
11,0.616149,0.348877,0.072038,-0.702458,0.409778,-0.2935,0.663656,0.552705,0.335923,-0.775298,0.493265,-0.206739,0.515021,-0.145947,0.149465,0.831322,0.50868,-0.450217,0.071257,0.73038,0.924456,-0.231519,0.182565,0.241731
12,0.616379,0.348768,0.071898,-0.702325,0.410231,-0.293264,0.663246,0.552987,0.338585,-0.775391,0.492954,-0.202749,0.515631,-0.146172,0.149608,0.830878,0.510032,-0.449744,0.070917,0.729761,0.924561,-0.231399,0.182499,0.241491
13,0.616616,0.348612,0.071779,-0.702207,0.410582,-0.293083,0.662847,0.553301,0.341267,-0.775463,0.492637,-0.198708,0.51623,-0.146379,0.149597,0.830472,0.511247,-0.449192,0.07065,0.729276,0.924688,-0.231221,0.182402,0.241249
14,0.616858,0.348348,0.071599,-0.702143,0.410789,-0.292895,0.662478,0.553688,0.343898,-0.775543,0.492344,-0.194545,0.516788,-0.146453,0.149534,0.830123,0.512242,-0.448304,0.070721,0.729118,0.924806,-0.23102,0.18231,0.241058
15,0.617117,0.348103,0.071446,-0.702052,0.411023,-0.292757,0.662049,0.554101,0.34655,-0.77558,0.492044,-0.190407,0.517373,-0.14655,0.149409,0.829764,0.513077,-0.447005,0.071373,0.729265,0.924946,-0.230853,0.182187,0.240774
16,0.617405,0.34792,0.071295,-0.701906,0.411326,-0.292582,0.661638,0.554459,0.349199,-0.775565,0.491749,-0.186345,0.518003,-0.146706,0.14931,0.829361,0.513899,-0.444956,0.073387,0.729739,0.925103,-0.230607,0.182203,0.240394
17,0.617746,0.347817,0.071139,-0.701672,0.411753,-0.292249,0.66134,0.554673,0.349046,-0.775436,0.492109,-0.186219,0.518741,-0.146843,0.149346,0.828869,0.514874,-0.442619,0.075596,0.730247,0.925328,-0.230199,0.182334,0.239818
18,0.618101,0.347799,0.070875,-0.701395,0.412196,-0.291847,0.661211,0.554709,0.348899,-0.775312,0.49245,-0.18611,0.519528,-0.147037,0.149491,0.828315,0.515903,-0.440072,0.077954,0.730812,0.92557,-0.229646,0.182664,0.239164
19,0.618455,0.347758,0.070651,-0.701126,0.412581,-0.291482,0.661077,0.554775,0.348749,-0.775193,0.492797,-0.185965,0.520286,-0.147215,0.149619,0.827784,0.51703,-0.43729,0.080296,0.731432,0.925821,-0.229047,0.182916,0.238572
20,0.618791,0.347667,0.070508,-0.700889,0.412902,-0.291213,0.660867,0.554928,0.348584,-0.775098,0.49314,-0.185763,0.520992,-0.147478,0.14954,0.827308,0.51838,-0.43431,0.082432,0.732014,0.926069,-0.228391,0.183059,0.23813
21,0.6191,0.347547,0.070455,-0.700681,0.413213,-0.291049,0.660572,0.555133,0.348412,-0.775031,0.493462,-0.185509,0.521676,-0.147847,0.149287,0.826856,0.519976,-0.431158,0.084463,0.732514,0.926314,-0.227676,0.183173,0.237773
22,0.619438,0.347407,0.070487,-0.700448,0.413564,-0.290967,0.660209,0.555347,0.34823,-0.77497,0.493812,-0.185179,0.522384,-0.148349,0.148799,0.826408,0.521647,-0.428228,0.086282,0.732833,0.926588,-0.226853,0.183245,0.237437
23,0.619845,0.347151,0.070525,-0.700211,0.413896,-0.290902,0.659837,0.555576,0.347976,-0.774891,0.49429,-0.184709,0.523094,-0.148817,0.14822,0.825978,0.523468,-0.425182,0.087997,0.733104,0.92685,-0.226028,0.183235,0.237212
24,0.620262,0.34684,0.070617,-0.699987,0.41421,-0.290863,0.65942,0.555857,0.347753,-0.774758,0.494849,-0.184189,0.523679,-0.149346,0.147437,0.825652,0.525419,-0.421909,0.089804,0.73338,0.92711,-0.22532,0.183069,0.236994
25,0.620672,0.346558,0.070862,-0.699738,0.41459,-0.290924,0.658883,0.556178,0.347622,-0.774563,0.495388,-0.183808,0.524217,-0.149999,0.146545,0.825351,0.527632,-0.418231,0.091706,0.733662,0.9274,-0.224628,0.182689,0.23681
26,0.62102,0.346322,0.071155,-0.699517,0.41499,-0.291072,0.658331,0.556456,0.347498,-0.774391,0.495854,-0.183511,0.524628,-0.15087,0.145796,0.825064,0.530258,-0.413861,0.093923,0.733967,0.927672,-0.223935,0.182328,0.236678
27,0.6214,0.346059,0.071353,-0.699289,0.415384,-0.291143,0.657894,0.556641,0.347293,-0.774261,0.496348,-0.183109,0.525038,-0.151786,0.145286,0.824724,0.532759,-0.409424,0.095937,0.734383,0.927995,-0.222898,0.182123,0.23655
28,0.621874,0.345762,0.071518,-0.698997,0.415854,-0.291099,0.657527,0.556748,0.347109,-0.774067,0.496926,-0.182711,0.525497,-0.152747,0.144831,0.824335,0.535199,-0.404943,0.097841,0.734842,0.928324,-0.221763,0.181896,0.236499
29,0.622384,0.345487,0.071739,-0.698657,0.416402,-0.291145,0.657173,0.556732,0.346947,-0.7738,0.497577,-0.182377,0.525937,-0.153895,0.144194,0.823952,0.537952,-0.400031,0.09991,0.735243,0.928665,-0.220724,0.18154,0.236407
