gesture,recording_id,timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
"Base",8,163,0.958115,-0.041615,0.185835,-0.213872,0.908596,-0.138083,-0.086716,0.384512,0.97353,0.161566,-0.121835,-0.106187,0.957941,0.019369,-0.143818,0.247532,0.710248,-0.659059,-0.193632,0.153878,0.971607,-0.065919,-0.216759,0.068069
"Base",8,164,0.958238,-0.041422,0.185395,-0.21374,0.908657,-0.137914,-0.086681,0.384437,0.973706,0.1607,-0.121283,-0.106516,0.95805,0.019663,-0.143058,0.247528,0.710342,-0.658999,-0.193219,0.154222,0.971765,-0.065703,-0.216099,0.068119
"Base",8,165,0.958354,-0.041201,0.18503,-0.213577,0.908723,-0.137772,-0.086718,0.384324,0.973861,0.159841,-0.120867,-0.106865,0.958157,0.019955,-0.142358,0.247497,0.710473,-0.65894,-0.19273,0.154481,0.971915,-0.065471,-0.215485,0.06814
"Base",8,166,0.95847,-0.040975,0.184684,-0.213399,0.908794,-0.137631,-0.086769,0.384194,0.973803,0.160079,-0.120906,-0.106993,0.958262,0.020284,-0.141666,0.24746,0.71061,-0.658881,-0.192186,0.154778,0.972066,-0.065243,-0.214873,0.068145
"Base",8,167,0.958585,-0.040743,0.184337,-0.213229,0.908863,-0.137496,-0.086816,0.384067,0.973953,0.159226,-0.120508,-0.107343,0.958366,0.02061,-0.140961,0.247432,0.710741,-0.658827,-0.191639,0.155085,0.972215,-0.065024,-0.214259,0.068158
"Base",8,168,0.958702,-0.040527,0.183975,-0.213057,0.908937,-0.137339,-0.086846,0.383944,0.974113,0.158426,-0.119966,-0.107685,0.958472,0.020932,-0.140246,0.2474,0.710878,-0.658763,-0.191111,0.155378,0.972368,-0.064794,-0.213629,0.068173
"Base",8,169,0.95882,-0.040314,0.183591,-0.212895,0.909009,-0.137173,-0.086849,0.383831,0.974057,0.158585,-0.120085,-0.107828,0.958579,0.021241,-0.139517,0.247372,0.711001,-0.658703,-0.190609,0.155692,0.972521,-0.064579,-0.21299,0.068194
"Base",8,170,0.95894,-0.040111,0.183178,-0.21275,0.909077,-0.137003,-0.086825,0.383737,0.974011,0.158843,-0.120024,-0.107932,0.958684,0.021554,-0.138761,0.247363,0.711118,-0.658632,-0.19014,0.156025,0.972674,-0.064372,-0.212338,0.068236
"Base",8,171,0.959059,-0.039903,0.18272,-0.212648,0.909126,-0.136837,-0.086775,0.383691,0.974193,0.158137,-0.119239,-0.10819,0.958784,0.021848,-0.137959,0.247397,0.711211,-0.658568,-0.189698,0.156412,0.97283,-0.064183,-0.211651,0.068328
"Base",8,172,0.959182,-0.03969,0.182251,-0.212535,0.909174,-0.13668,-0.086732,0.383643,0.974372,0.157502,-0.118387,-0.108442,0.95889,0.022121,-0.13714,0.247417,0.711299,-0.658503,-0.189269,0.156807,0.972986,-0.064013,-0.210958,0.068412
"Base",8,173,0.959306,-0.039476,0.181764,-0.212431,0.909217,-0.136531,-0.086682,0.383605,0.974339,0.157595,-0.118437,-0.108547,0.958997,0.022382,-0.136301,0.247445,0.711385,-0.658434,-0.188853,0.157205,0.973143,-0.063855,-0.210247,0.068512
"Base",8,174,0.959432,-0.039259,0.181273,-0.212321,0.909263,-0.13638,-0.08663,0.38356,0.974328,0.157836,-0.118142,-0.108614,0.959105,0.02264,-0.13545,0.247468,0.71147,-0.65837,-0.188435,0.157593,0.973301,-0.063709,-0.209527,0.068613
"Base",8,175,0.959563,-0.039043,0.180783,-0.212186,0.909324,-0.136201,-0.086554,0.383499,0.974509,0.157015,-0.117451,-0.108935,0.959222,0.022899,-0.134578,0.247468,0.711561,-0.658306,-0.188,0.157962,0.97346,-0.063576,-0.208802,0.068694
