timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.927432,-0.245168,0.248222,-0.134687,0.947532,0.021868,0.221785,0.229128,0.816057,0.195688,-0.53731,-0.083893,0.697203,0.331289,-0.625076,0.115838,0.641011,0.181666,-0.697778,0.263043,0.633331,0.363342,-0.660249,-0.175868
1,0.9273373846153846,-0.245238,0.2486450769230769,-0.13442853846153846,0.9475073846153846,0.021937230769230768,0.221785,0.22922338461538463,0.8158431538461539,0.19544723076923076,-0.5376538461538461,-0.08432838461538462,0.6969037692307692,0.3309897692307692,-0.6256467692307692,0.11541030769230769,0.6409325384615384,0.1811636923076923,-0.6979895384615384,0.26301761538461543,0.6329394615384615,0.36303584615384615,-0.6607305384615384,-0.17609876923076923
2,0.9272583846153847,-0.24525846153846154,0.24905684615384616,-0.1341743846153846,0.9474849230769231,0.021990846153846152,0.22177961538461538,0.22931553846153846,0.8156416923076923,0.19514023076923076,-0.538000923076923,-0.08477346153846153,0.6966282307692307,0.33063453846153845,-0.6262213076923077,0.11497723076923076,0.6408912307692307,0.18063715384615386,-0.6981693076923077,0.263003,0.6325743076923077,0.3626704615384615,-0.6612169230769231,-0.17633815384615384
3,0.9271857692307692,-0.24525492307692306,0.24946407692307693,-0.13392546153846155,0.9474692307692307,0.022037153846153845,0.22174884615384616,0.22940446153846153,0.8154433846153847,0.19479715384615384,-0.538354,-0.08522761538461537,0.6963613076923078,0.33024915384615383,-0.6268017692307692,0.1145396923076923,0.6408652307692307,0.18009992307692307,-0.6983345384615385,0.2629963846153846,0.6322238461538461,0.36227876923076924,-0.6617016923076924,-0.17658123076923077
4,0.927112,-0.24524792307692306,0.2498733846153846,-0.13368261538461537,0.9474639230769232,0.022083846153846155,0.2216783846153846,0.229489,0.8152415384615385,0.194444,-0.5387140769230769,-0.08568792307692308,0.696091,0.32985476923076923,-0.6273893076923077,0.1141006923076923,0.6408364615384615,0.17956146153846153,-0.6984998461538462,0.26299584615384614,0.6318782307692308,0.36188623076923077,-0.6621816923076923,-0.1768213076923077
5,0.927032,-0.24524715384615384,0.25029723076923077,-0.13344876923076923,0.9474731538461538,0.022142307692307694,0.2215622307692308,0.22955899999999999,0.8150369230769231,0.194104,-0.5390748461538462,-0.08613715384615385,0.6958110000000001,0.32946246153846154,-0.6279823846153847,0.11367761538461538,0.6407910769230769,0.17901607692307694,-0.6986783076923077,0.2630043076923077,0.6315305384615385,0.36149853846153845,-0.6626686153846153,-0.17703438461538462
6,0.9269433846153846,-0.2452593076923077,0.2507370769230769,-0.1332130769230769,0.9474854615384615,0.02219523076923077,0.22145715384615386,0.22960561538461538,0.8148243076923077,0.19379107692307693,-0.5394380769230769,-0.08657530769230769,0.695523,0.3290873846153846,-0.628569923076923,0.11327607692307692,0.640726,0.1784663846153846,-0.6988727692307692,0.26302015384615385,0.6311742307692307,0.36113115384615385,-0.6631567692307693,-0.1772253076923077
7,0.9268449230769231,-0.2452893076923077,0.2511936153846154,-0.1329826923076923,0.9475027692307693,0.022271384615384617,0.22135023076923077,0.22963023076923078,0.8146089230769231,0.19350915384615386,-0.5397976923076923,-0.08698953846153847,0.6952264615384616,0.32872546153846155,-0.629154923076923,0.11289876923076923,0.6406375384615385,0.17790715384615383,-0.6990873846153847,0.263044,0.6308111538461538,0.36077923076923074,-0.6636502307692308,-0.1773876153846154
8,0.9267343076923077,-0.24534053846153844,0.25167023076923073,-0.13276115384615386,0.9475267692307693,0.02238230769230769,0.22123500000000001,0.22963115384615385,0.8143924615384616,0.193263,-0.540150923076923,-0.0873723076923077,0.6949155384615385,0.3283786923076923,-0.6297438461538462,0.11254046153846155,0.6405206153846154,0.17733084615384614,-0.6993270769230769,0.2630803076923077,0.6304408461538461,0.3604436923076923,-0.6641506923076923,-0.17751484615384613
9,0.9266058461538461,-0.24541823076923078,0.2521763846153846,-0.1325519230769231,0.9475606153846153,0.022533846153846154,0.22110500000000002,0.22960192307692306,0.8141747692307693,0.19306299999999998,-0.5404955384615384,-0.08771384615384616,0.6945732307692308,0.32805715384615386,-0.630353076923077,0.11218276923076922,0.6403636923076923,0.17672007692307692,-0.6996024615384615,0.26314184615384617,0.6300600769230769,0.3601321538461538,-0.6646591538461538,-0.17759407692307694
10,0.9264621538461538,-0.24553123076923075,0.2526970769230769,-0.13235307692307693,0.9475993076923077,0.022703384615384615,0.22097361538461538,0.22955123076923079,0.8139494615384616,0.1929163076923077,-0.540836,-0.0880276923076923,0.6942274615384615,0.32777576923076923,-0.6309304615384616,0.1118963846153846,0.6401721538461539,0.17613076923076923,-0.6999041538461539,0.2631999230769231,0.6296557692307692,0.35985315384615385,-0.6651773076923077,-0.1776553076923077
