gesture,recording_id,timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
"Gesture3",0,41,0.956267,-0.054556,0.281354,0.058387,0.932927,0.291023,-0.090522,-0.191677,0.801321,0.054678,-0.578044,-0.144025,0.713453,0.165916,-0.670536,-0.117565,0.815103,0.171767,-0.539057,-0.124515,0.731789,0.293418,-0.560439,-0.253539
"Gesture3",0,42,0.956179,-0.054695,0.281656,0.058236,0.932908,0.29131,-0.090395,-0.191397,0.800799,0.054776,-0.578759,-0.144017,0.712814,0.166163,-0.671168,-0.117483,0.814616,0.172046,-0.539722,-0.124436,0.731258,0.293938,-0.560933,-0.253375
"Gesture3",0,43,0.956102,-0.054829,0.281926,0.058071,0.9329,0.291582,-0.090254,-0.191087,0.800273,0.054864,-0.57948,-0.144011,0.712184,0.166413,-0.671789,-0.117405,0.814134,0.172342,-0.540372,-0.124357,0.730737,0.294468,-0.561401,-0.253228
"Gesture3",0,44,0.956031,-0.054956,0.282175,0.057905,0.9329,0.291831,-0.090126,-0.190767,0.799746,0.054937,-0.580198,-0.144016,0.71155,0.166656,-0.672411,-0.117342,0.813645,0.172645,-0.541026,-0.124297,0.73021,0.295,-0.56186,-0.25311
"Gesture3",0,45,0.955957,-0.055075,0.282434,0.057761,0.932899,0.292066,-0.090023,-0.190461,0.799211,0.054996,-0.580924,-0.144044,0.710906,0.166886,-0.673043,-0.117297,0.813149,0.172937,-0.541687,-0.124256,0.729679,0.29552,-0.562324,-0.253003
"Gesture3",0,46,0.955877,-0.055191,0.28271,0.057618,0.932895,0.292314,-0.089906,-0.190157,0.798678,0.055069,-0.581643,-0.144068,0.710283,0.167125,-0.673651,-0.11724,0.812661,0.173226,-0.54234,-0.124198,0.729167,0.296036,-0.562777,-0.25287
"Gesture3",0,47,0.955784,-0.055304,0.283026,0.057502,0.932878,0.292595,-0.089742,-0.189883,0.798144,0.055166,-0.582358,-0.144103,0.709628,0.167351,-0.674292,-0.117198,0.812176,0.173508,-0.54299,-0.124137,0.728663,0.296541,-0.56323,-0.252724
"Gesture3",0,48,0.955681,-0.055407,0.283369,0.057415,0.932854,0.292892,-0.089567,-0.189628,0.797608,0.055287,-0.583066,-0.144162,0.709019,0.167599,-0.674875,-0.117174,0.811698,0.173794,-0.543626,-0.124075,0.728173,0.297033,-0.563668,-0.25258
"Gesture3",0,49,0.955569,-0.055508,0.28374,0.057359,0.932817,0.29321,-0.0894,-0.189396,0.797065,0.055442,-0.583773,-0.144244,0.708402,0.167861,-0.675459,-0.117164,0.811215,0.174088,-0.544268,-0.124016,0.727681,0.297531,-0.564103,-0.252443
"Gesture3",0,50,0.95545,-0.055615,0.284127,0.057316,0.932774,0.293539,-0.089214,-0.189185,0.79652,0.055607,-0.584478,-0.144335,0.707779,0.168131,-0.676046,-0.117156,0.810727,0.174388,-0.544912,-0.123954,0.727188,0.298042,-0.564535,-0.252295
"Gesture3",0,51,0.955334,-0.055703,0.284513,0.057248,0.932733,0.293854,-0.089046,-0.18898,0.795979,0.05574,-0.585182,-0.144413,0.707161,0.168376,-0.676637,-0.117123,0.810242,0.174665,-0.54556,-0.123884,0.7267,0.298528,-0.56498,-0.252128
"Gesture3",0,52,0.955219,-0.055781,0.284899,0.05718,0.932679,0.294183,-0.088921,-0.188789,0.795435,0.055848,-0.58589,-0.1445,0.706536,0.168598,-0.67724,-0.117091,0.809754,0.174928,-0.546215,-0.123822,0.726209,0.299,-0.565437,-0.251961
"Gesture3",0,53,0.955105,-0.055852,0.28528,0.057114,0.93263,0.294507,-0.088764,-0.188604,0.794895,0.055952,-0.586592,-0.144582,0.70592,0.168821,-0.677833,-0.117051,0.809271,0.175184,-0.546864,-0.123751,0.725724,0.29947,-0.565887,-0.251787
"Gesture3",0,54,0.954977,-0.055938,0.285696,0.057089,0.932568,0.294853,-0.088597,-0.188448,0.794339,0.056091,-0.587308,-0.144683,0.70529,0.169065,-0.678432,-0.11703,0.808774,0.175451,-0.547528,-0.123685,0.72522,0.299959,-0.56635,-0.251618
"Gesture3",0,55,0.954847,-0.056017,0.28612,0.057069,0.932512,0.295184,-0.088406,-0.188296,0.793794,0.05627,-0.588004,-0.144772,0.704675,0.169318,-0.679012,-0.117008,0.80829,0.175722,-0.548175,-0.123599,0.724732,0.300438,-0.5668,-0.251437
"Gesture3",0,56,0.954712,-0.056079,0.286556,0.057074,0.93245,0.295517,-0.088251,-0.188152,0.793241,0.056457,-0.588704,-0.144887,0.704068,0.169569,-0.679577,-0.117017,0.80782,0.176001,-0.548796,-0.123523,0.724262,0.300895,-0.567227,-0.251284
"Gesture3",0,57,0.954574,-0.056137,0.286997,0.057106,0.932387,0.295852,-0.088087,-0.188017,0.792681,0.056651,-0.589406,-0.145023,0.703464,0.16982,-0.680133,-0.117057,0.807343,0.176278,-0.54942,-0.123464,0.723781,0.301349,-0.567657,-0.251153
"Gesture3",0,58,0.954442,-0.056212,0.287415,0.057133,0.932328,0.29619,-0.087893,-0.187865,0.792123,0.056867,-0.590102,-0.145151,0.702852,0.170104,-0.680689,-0.117086,0.806863,0.176576,-0.550045,-0.123399,0.723295,0.301836,-0.568076,-0.251022
"Gesture3",0,59,0.95431,-0.05631,0.287828,0.057164,0.932276,0.296502,-0.087711,-0.187719,0.791555,0.057106,-0.59081,-0.14528,0.702226,0.170421,-0.681251,-0.117112,0.806368,0.176896,-0.550683,-0.123331,0.722791,0.30236,-0.568498,-0.25089
"Gesture3",0,60,0.954178,-0.056424,0.288238,0.057187,0.932226,0.296806,-0.087526,-0.187573,0.790985,0.057356,-0.591521,-0.145391,0.701593,0.170748,-0.68182,-0.117122,0.805865,0.177221,-0.551332,-0.123253,0.722273,0.3029,-0.568931,-0.250745
"Gesture3",0,61,0.954048,-0.056547,0.288642,0.057206,0.932175,0.297119,-0.08734,-0.187418,0.790413,0.057599,-0.59224,-0.145482,0.700953,0.171078,-0.682395,-0.11712,0.805357,0.177541,-0.551988,-0.123173,0.72175,0.303444,-0.569372,-0.250594
"Gesture3",0,62,0.953922,-0.056679,0.289032,0.057212,0.932129,0.297431,-0.087143,-0.187244,0.789846,0.057844,-0.592953,-0.145561,0.700313,0.171414,-0.68297,-0.117108,0.804845,0.177863,-0.552649,-0.12309,0.72122,0.303993,-0.569819,-0.250438
"Gesture3",0,63,0.953803,-0.056799,0.289403,0.057198,0.932093,0.297723,-0.086936,-0.187055,0.78929,0.058076,-0.593655,-0.145621,0.699686,0.171743,-0.683535,-0.117079,0.804345,0.178182,-0.553296,-0.122997,0.720704,0.304534,-0.570254,-0.250277
"Gesture3",0,64,0.953685,-0.056919,0.289768,0.057191,0.932056,0.298016,-0.086731,-0.186867,0.78873,0.058303,-0.594359,-0.145691,0.699048,0.172064,-0.684108,-0.11707,0.80384,0.178505,-0.553942,-0.122915,0.720181,0.305077,-0.570686,-0.250136
"Gesture3",0,65,0.953569,-0.057043,0.290126,0.057185,0.932017,0.298317,-0.086536,-0.186673,0.788164,0.058525,-0.595068,-0.145772,0.6984,0.17239,-0.684688,-0.117067,0.803327,0.178839,-0.554595,-0.122842,0.719648,0.30563,-0.571118,-0.25001
"Gesture3",0,66,0.953458,-0.057172,0.29047,0.057162,0.931984,0.298603,-0.086336,-0.18647,0.7876,0.058743,-0.595775,-0.14584,0.697751,0.172725,-0.685267,-0.117052,0.802814,0.179185,-0.555245,-0.122754,0.719116,0.306196,-0.571541,-0.249879
"Gesture3",0,67,0.953354,-0.057302,0.290795,0.057112,0.931959,0.298872,-0.08614,-0.186254,0.787042,0.058939,-0.596484,-0.145882,0.697109,0.173064,-0.685843,-0.117009,0.802306,0.179526,-0.555893,-0.122648,0.718589,0.30676,-0.571964,-0.249737
"Gesture3",0,68,0.95325,-0.057447,0.29112,0.057049,0.931933,0.299144,-0.085946,-0.186038,0.786485,0.059131,-0.597194,-0.145901,0.696459,0.173412,-0.686425,-0.116945,0.801786,0.179858,-0.556564,-0.122516,0.718044,0.307344,-0.572407,-0.24957
"Gesture3",0,69,0.953144,-0.057614,0.29145,0.056973,0.931905,0.29942,-0.085746,-0.185824,0.785928,0.059334,-0.597906,-0.145904,0.695796,0.173778,-0.687019,-0.116857,0.801255,0.180202,-0.557249,-0.122367,0.71749,0.30796,-0.572854,-0.249379
"Gesture3",0,70,0.953035,-0.057782,0.291789,0.056894,0.931875,0.299697,-0.085541,-0.185622,0.785365,0.059539,-0.598624,-0.145905,0.695138,0.174149,-0.687609,-0.116753,0.800727,0.180544,-0.557933,-0.122204,0.716941,0.308582,-0.573299,-0.249167
"Gesture3",0,71,0.952921,-0.057937,0.292143,0.056823,0.931832,0.300003,-0.085337,-0.185437,0.78481,0.059739,-0.59933,-0.145914,0.694485,0.174494,-0.688199,-0.116656,0.800199,0.180869,-0.558618,-0.122051,0.716394,0.309181,-0.573751,-0.248957
"Gesture3",0,72,0.952813,-0.058063,0.292487,0.056734,0.931785,0.300325,-0.085158,-0.185235,0.784266,0.059908,-0.600023,-0.145921,0.693898,0.174834,-0.688725,-0.116532,0.799673,0.181145,-0.559328,-0.12184,0.715873,0.309739,-0.574196,-0.248736
"Gesture3",0,73,0.952711,-0.05818,0.292818,0.056622,0.93175,0.300617,-0.084968,-0.185025,0.783734,0.060057,-0.60071,-0.145894,0.693328,0.175188,-0.68924,-0.116343,0.799163,0.1814,-0.560026,-0.121597,0.71537,0.310282,-0.574637,-0.248489
"Gesture3",0,74,0.952605,-0.058319,0.293157,0.056507,0.931718,0.300891,-0.084791,-0.184824,0.783197,0.060221,-0.601407,-0.145837,0.692742,0.175562,-0.689771,-0.116125,0.798647,0.181652,-0.560734,-0.121353,0.714847,0.310842,-0.575104,-0.248212
"Gesture3",0,75,0.952495,-0.05849,0.293504,0.056379,0.931692,0.301145,-0.084606,-0.184624,0.782662,0.060418,-0.602103,-0.145754,0.69214,0.175967,-0.690312,-0.115885,0.79813,0.181924,-0.561434,-0.121104,0.714319,0.311424,-0.575575,-0.247909
"Gesture3",0,76,0.952379,-0.058651,0.293872,0.056256,0.931666,0.301389,-0.084433,-0.184437,0.782128,0.060616,-0.602797,-0.145671,0.691548,0.176356,-0.690845,-0.115654,0.797625,0.182184,-0.56212,-0.120858,0.713804,0.311977,-0.576049,-0.247599
"Gesture3",0,77,0.952259,-0.058793,0.294254,0.056146,0.931634,0.301658,-0.084246,-0.184246,0.781592,0.060811,-0.603489,-0.145602,0.690962,0.176728,-0.691372,-0.115441,0.79713,0.182432,-0.562794,-0.120621,0.7133,0.3125,-0.57652,-0.247294
"Gesture3",0,78,0.952138,-0.058926,0.294637,0.056043,0.931599,0.30194,-0.08406,-0.184045,0.781057,0.06101,-0.604173,-0.145554,0.690369,0.17709,-0.691903,-0.115253,0.796639,0.182689,-0.563451,-0.120402,0.712802,0.313021,-0.576979,-0.247002
"Gesture3",0,79,0.952018,-0.059067,0.295014,0.05595,0.931565,0.302214,-0.083904,-0.183839,0.780496,0.061187,-0.604887,-0.145527,0.689748,0.177437,-0.69246,-0.115094,0.796134,0.182958,-0.564117,-0.120218,0.712283,0.313551,-0.577444,-0.24674
"Gesture3",0,80,0.951915,-0.059219,0.295341,0.05582,0.931552,0.302439,-0.083752,-0.183604,0.779941,0.06135,-0.605598,-0.14547,0.689115,0.177788,-0.693027,-0.114924,0.795609,0.18325,-0.564799,-0.120042,0.711736,0.314125,-0.577912,-0.246491
"Gesture3",0,81,0.951824,-0.059417,0.295625,0.05567,0.931549,0.30264,-0.083596,-0.183355,0.779389,0.061542,-0.606305,-0.145406,0.688449,0.178191,-0.693615,-0.11475,0.795074,0.183596,-0.565478,-0.119865,0.711172,0.314767,-0.578358,-0.246253
"Gesture3",0,82,0.95173,-0.059639,0.295907,0.055526,0.931553,0.30282,-0.083445,-0.183111,0.778821,0.061744,-0.607027,-0.145352,0.68776,0.17861,-0.694217,-0.11459,0.794519,0.183961,-0.566173,-0.119705,0.710578,0.315437,-0.578819,-0.246027
"Gesture3",0,83,0.951642,-0.059848,0.296177,0.05537,0.931561,0.302995,-0.083284,-0.18285,0.778267,0.061949,-0.607731,-0.145291,0.687094,0.179021,-0.694797,-0.114427,0.793983,0.184314,-0.566844,-0.119539,0.710002,0.316089,-0.579269,-0.245794
"Gesture3",0,84,0.951547,-0.060029,0.296471,0.05524,0.931562,0.303193,-0.083112,-0.182596,0.777712,0.062152,-0.608428,-0.145258,0.686443,0.179398,-0.695365,-0.114287,0.793462,0.184635,-0.567501,-0.119389,0.709438,0.316693,-0.579727,-0.245569
"Gesture3",0,85,0.951446,-0.060183,0.296785,0.055123,0.931553,0.303426,-0.082918,-0.182346,0.77718,0.062362,-0.609092,-0.145233,0.685819,0.179739,-0.695915,-0.114155,0.792965,0.184921,-0.568134,-0.11924,0.708896,0.317241,-0.580186,-0.24534
"Gesture3",0,86,0.951337,-0.060331,0.297123,0.05502,0.931533,0.303684,-0.082734,-0.182101,0.776639,0.062563,-0.609766,-0.145212,0.685187,0.180051,-0.696476,-0.114033,0.792465,0.18518,-0.568775,-0.119107,0.708343,0.317764,-0.580673,-0.245111
"Gesture3",0,87,0.951234,-0.060486,0.297441,0.054912,0.931521,0.303921,-0.082539,-0.181854,0.776101,0.062764,-0.610436,-0.145186,0.684551,0.180375,-0.697038,-0.113913,0.791963,0.185456,-0.56941,-0.118975,0.707786,0.318302,-0.581148,-0.244893
"Gesture3",0,88,0.951129,-0.060651,0.297762,0.054817,0.931508,0.304151,-0.082359,-0.181617,0.775547,0.062964,-0.611121,-0.145179,0.683897,0.180712,-0.697608,-0.113811,0.791443,0.185752,-0.570062,-0.118856,0.707211,0.318864,-0.581624,-0.244692
"Gesture3",0,89,0.951024,-0.060806,0.298082,0.054718,0.931493,0.304391,-0.082164,-0.18138,0.774994,0.063156,-0.611805,-0.145168,0.683249,0.181053,-0.698172,-0.113704,0.790925,0.186052,-0.570709,-0.118726,0.706647,0.319427,-0.582088,-0.244486
"Gesture3",0,90,0.950911,-0.060953,0.298427,0.054649,0.931467,0.304653,-0.081972,-0.18116,0.774428,0.063341,-0.6125,-0.145175,0.682592,0.181384,-0.698743,-0.11362,0.790398,0.186346,-0.571367,-0.118612,0.706076,0.319977,-0.58256,-0.244292
"Gesture3",0,91,0.950796,-0.061082,0.298777,0.054588,0.931444,0.304898,-0.08179,-0.180949,0.773873,0.063527,-0.613178,-0.145191,0.681947,0.181702,-0.699301,-0.113547,0.789883,0.186632,-0.57201,-0.118498,0.705543,0.320496,-0.583,-0.244102
"Gesture3",0,92,0.950678,-0.061185,0.299141,0.054538,0.931412,0.305167,-0.081599,-0.180746,0.773319,0.0637,-0.613854,-0.145212,0.681316,0.181998,-0.699851,-0.113482,0.789387,0.186901,-0.572628,-0.118387,0.705028,0.320982,-0.583436,-0.243909
"Gesture3",0,93,0.950556,-0.061281,0.299513,0.054507,0.931377,0.305439,-0.081402,-0.180558,0.772763,0.063882,-0.614527,-0.145245,0.680697,0.182308,-0.70038,-0.113427,0.788896,0.187172,-0.57324,-0.118276,0.704522,0.321464,-0.583861,-0.243718
"Gesture3",0,94,0.950431,-0.061373,0.299896,0.054487,0.931343,0.305702,-0.081196,-0.180379,0.772204,0.064077,-0.615199,-0.145287,0.680086,0.182619,-0.7009,-0.113384,0.788409,0.187443,-0.573843,-0.118169,0.704025,0.321938,-0.58428,-0.243526
"Gesture3",0,95,0.950303,-0.061445,0.300286,0.054477,0.931304,0.305974,-0.080991,-0.180211,0.77164,0.064252,-0.615879,-0.145329,0.679486,0.18291,-0.701411,-0.113354,0.787931,0.187706,-0.574434,-0.118067,0.703543,0.322387,-0.584689,-0.243341
