gesture,recording_id,timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
"Gesture3",0,16,0.95329,-0.031757,0.288783,0.082612,0.885051,0.391723,-0.005893,-0.251368,0.773191,0.064805,-0.55618,-0.297695,0.671882,0.14924,-0.615861,-0.383406,0.856147,0.075004,-0.50647,-0.069698,0.685769,0.260677,-0.52305,-0.433786
"Gesture3",0,17,0.953189,-0.031923,0.289028,0.082855,0.884941,0.392175,-0.005589,-0.251058,0.772533,0.065361,-0.556929,-0.297882,0.671166,0.14988,-0.616378,-0.383579,0.855763,0.075852,-0.506988,-0.06973,0.685174,0.261453,-0.523397,-0.433841
"Gesture3",0,18,0.953088,-0.032089,0.289275,0.083099,0.884793,0.392688,-0.005308,-0.250784,0.771904,0.065882,-0.557628,-0.298091,0.670484,0.150469,-0.616865,-0.38376,0.85539,0.076647,-0.507489,-0.069788,0.684605,0.262173,-0.523741,-0.433889
"Gesture3",0,19,0.952983,-0.032203,0.289559,0.083273,0.88466,0.393173,-0.005034,-0.250499,0.77132,0.066358,-0.558318,-0.298207,0.66986,0.151006,-0.617362,-0.383839,0.855027,0.077334,-0.508002,-0.06976,0.684097,0.26283,-0.524133,-0.433819
"Gesture3",0,20,0.95287,-0.032338,0.28988,0.083396,0.884533,0.393649,-0.00473,-0.250206,0.770771,0.066856,-0.558989,-0.298257,0.669279,0.151549,-0.617851,-0.383852,0.854666,0.07795,-0.508522,-0.069699,0.683642,0.263461,-0.524553,-0.433646
"Gesture3",0,21,0.952759,-0.032469,0.290206,0.083473,0.884406,0.394093,-0.004434,-0.249959,0.770281,0.067317,-0.559608,-0.298257,0.668745,0.152043,-0.61833,-0.383815,0.85431,0.078516,-0.509042,-0.069628,0.683221,0.264051,-0.524991,-0.433421
"Gesture3",0,22,0.952654,-0.032569,0.290527,0.083513,0.884279,0.394531,-0.004151,-0.249723,0.769816,0.067724,-0.5602,-0.298254,0.66825,0.152438,-0.618794,-0.383773,0.853968,0.079036,-0.509543,-0.069573,0.682831,0.264576,-0.525431,-0.433181
"Gesture3",0,23,0.952558,-0.032622,0.290841,0.083499,0.884146,0.394975,-0.003919,-0.249495,0.769368,0.068026,-0.560776,-0.298257,0.667771,0.152734,-0.619273,-0.383716,0.853643,0.0795,-0.510021,-0.069536,0.682478,0.265014,-0.525868,-0.43294
"Gesture3",0,24,0.952463,-0.032613,0.291165,0.083455,0.884005,0.395395,-0.003796,-0.249331,0.768938,0.068188,-0.561351,-0.29825,0.66731,0.152907,-0.619782,-0.383627,0.853311,0.079836,-0.510527,-0.069512,0.68214,0.265335,-0.526363,-0.432674
"Gesture3",0,25,0.952376,-0.032617,0.29151,0.083244,0.883909,0.39579,-0.003652,-0.249049,0.768562,0.068335,-0.561943,-0.29807,0.666911,0.153108,-0.62033,-0.383355,0.852989,0.080151,-0.511036,-0.069359,0.681877,0.265664,-0.526868,-0.432273
"Gesture3",0,26,0.952291,-0.032721,0.29189,0.082845,0.883858,0.396144,-0.003477,-0.248669,0.768265,0.068553,-0.562533,-0.297673,0.666594,0.153409,-0.62089,-0.382881,0.852618,0.080395,-0.51166,-0.069044,0.681668,0.266066,-0.527467,-0.431623
"Gesture3",0,27,0.952201,-0.032893,0.292275,0.082451,0.883844,0.396342,-0.003201,-0.248406,0.768029,0.068769,-0.563091,-0.297178,0.666294,0.153711,-0.621455,-0.382363,0.852236,0.080616,-0.512305,-0.068705,0.681457,0.266491,-0.5281,-0.43092
"Gesture3",0,28,0.952101,-0.033151,0.292656,0.082154,0.88377,0.396637,-0.002929,-0.248201,0.767782,0.069045,-0.563618,-0.296751,0.665992,0.154042,-0.621986,-0.381894,0.851854,0.080888,-0.512933,-0.068448,0.68121,0.266957,-0.5287,-0.430286
"Gesture3",0,29,0.952006,-0.033457,0.293019,0.081838,0.883708,0.396919,-0.002505,-0.247978,0.767549,0.06938,-0.564138,-0.296288,0.665704,0.15443,-0.6225,-0.3814,0.851479,0.081219,-0.513539,-0.068163,0.680976,0.267482,-0.529268,-0.429631
"Gesture3",0,30,0.951907,-0.033797,0.293382,0.081546,0.883639,0.397201,-0.002103,-0.247774,0.767294,0.069729,-0.564676,-0.295842,0.665377,0.154833,-0.623035,-0.380933,0.851066,0.08158,-0.514202,-0.067904,0.680691,0.268051,-0.529865,-0.428992
"Gesture3",0,31,0.951789,-0.034158,0.293813,0.081221,0.8836,0.39744,-0.001744,-0.247531,0.767005,0.070127,-0.565279,-0.295345,0.665019,0.155328,-0.623627,-0.380388,0.850628,0.081969,-0.514907,-0.067577,0.680376,0.2687,-0.530507,-0.428292
"Gesture3",0,32,0.951614,-0.03452,0.294418,0.080927,0.883548,0.397701,-0.001521,-0.247302,0.766634,0.07058,-0.565983,-0.29485,0.664584,0.155893,-0.624298,-0.379817,0.850138,0.08232,-0.515708,-0.067206,0.680006,0.269398,-0.531255,-0.427513
"Gesture3",0,33,0.951409,-0.034836,0.29512,0.080643,0.883462,0.398035,-0.001292,-0.247072,0.766248,0.071067,-0.566697,-0.294364,0.664164,0.156477,-0.624952,-0.379235,0.849662,0.082664,-0.516489,-0.066803,0.679642,0.27007,-0.532025,-0.42671
"Gesture3",0,34,0.951207,-0.035114,0.295804,0.080392,0.883358,0.398395,-0.001085,-0.246863,0.765854,0.071521,-0.5674,-0.293925,0.663736,0.156998,-0.625596,-0.378706,0.84922,0.083028,-0.517205,-0.066441,0.679276,0.27068,-0.532779,-0.425966
"Gesture3",0,35,0.951017,-0.035398,0.29644,0.080182,0.883265,0.39872,-0.000887,-0.246671,0.765432,0.071943,-0.568111,-0.293547,0.663269,0.157506,-0.626248,-0.378237,0.848773,0.083446,-0.517909,-0.066136,0.678871,0.271296,-0.53351,-0.425303
"Gesture3",0,36,0.950839,-0.035711,0.297024,0.079988,0.883198,0.398984,-0.00069,-0.246487,0.764996,0.072359,-0.568831,-0.29319,0.662779,0.15803,-0.626901,-0.377795,0.848328,0.083938,-0.518594,-0.065859,0.678431,0.271949,-0.534223,-0.424692
"Gesture3",0,37,0.950706,-0.036067,0.297432,0.079888,0.883129,0.39919,-0.000361,-0.246401,0.764587,0.072745,-0.56947,-0.292919,0.662302,0.158513,-0.62748,-0.377467,0.847968,0.084547,-0.519103,-0.065709,0.67793,0.272616,-0.534868,-0.424253
"Gesture3",0,38,0.950586,-0.036493,0.297806,0.079736,0.883121,0.399349,0.000006,-0.246171,0.764136,0.073213,-0.570165,-0.292628,0.661765,0.159104,-0.628092,-0.377144,0.847558,0.085354,-0.51966,-0.065544,0.677378,0.273427,-0.53548,-0.42384
"Gesture3",0,39,0.950468,-0.036874,0.298178,0.079581,0.883131,0.399475,0.000213,-0.24593,0.763639,0.073641,-0.570914,-0.292357,0.66119,0.159713,-0.628735,-0.376823,0.847107,0.086113,-0.520291,-0.06538,0.676804,0.274211,-0.53613,-0.423429
"Gesture3",0,40,0.950358,-0.037215,0.298496,0.079538,0.883124,0.399607,0.000516,-0.245742,0.763101,0.074038,-0.571643,-0.292238,0.660567,0.160269,-0.629342,-0.376667,0.846729,0.086929,-0.520778,-0.065317,0.676217,0.274942,-0.536689,-0.423184
"Gesture3",0,41,0.950253,-0.037538,0.298775,0.079592,0.883082,0.399831,0.000779,-0.245528,0.76248,0.074416,-0.572409,-0.292262,0.659861,0.16084,-0.629956,-0.376634,0.846316,0.087814,-0.521295,-0.065357,0.675563,0.275699,-0.53719,-0.423101
"Gesture3",0,42,0.950144,-0.03782,0.299084,0.0796,0.883067,0.400053,0.000923,-0.245219,0.761812,0.074777,-0.573256,-0.292251,0.659117,0.161454,-0.630622,-0.37656,0.845793,0.088628,-0.52201,-0.065329,0.674878,0.276505,-0.53772,-0.422996
"Gesture3",0,43,0.95,-0.038093,0.299522,0.079535,0.883101,0.400258,0.000969,-0.244761,0.761074,0.075204,-0.574233,-0.292147,0.658308,0.162189,-0.631382,-0.376385,0.84519,0.089361,-0.522875,-0.065217,0.674133,0.277427,-0.538327,-0.422808
"Gesture3",0,44,0.94985,-0.038391,0.29998,0.079459,0.883152,0.400476,0.001033,-0.244222,0.76031,0.075702,-0.575259,-0.291991,0.657485,0.163015,-0.632149,-0.376177,0.844555,0.090132,-0.523795,-0.064997,0.673361,0.278436,-0.538939,-0.422594
"Gesture3",0,45,0.949699,-0.038748,0.300437,0.079372,0.883224,0.400706,0.001142,-0.243581,0.759522,0.076285,-0.576345,-0.291745,0.656639,0.163946,-0.63294,-0.375921,0.843885,0.090944,-0.524768,-0.064724,0.672555,0.279543,-0.539559,-0.422356
"Gesture3",0,46,0.949551,-0.039207,0.300876,0.079248,0.883325,0.400914,0.00133,-0.24287,0.758743,0.076984,-0.577441,-0.291423,0.655799,0.165007,-0.633718,-0.375615,0.843181,0.091839,-0.525783,-0.064388,0.67172,0.280788,-0.540181,-0.422064
"Gesture3",0,47,0.949416,-0.039775,0.301266,0.079102,0.883449,0.401104,0.001637,-0.242102,0.757971,0.077797,-0.578519,-0.291077,0.654987,0.166153,-0.634418,-0.375342,0.84246,0.092871,-0.526802,-0.064025,0.670865,0.282176,-0.540763,-0.421753
"Gesture3",0,48,0.949304,-0.040373,0.301569,0.078992,0.883578,0.401277,0.001996,-0.24134,0.757197,0.078628,-0.579567,-0.290784,0.654132,0.167359,-0.635126,-0.375101,0.841751,0.093982,-0.527775,-0.063714,0.669998,0.283589,-0.541283,-0.421516
"Gesture3",0,49,0.949234,-0.040909,0.301712,0.079015,0.883681,0.401426,0.002405,-0.24071,0.75643,0.079354,-0.580536,-0.29065,0.653277,0.168446,-0.635771,-0.37501,0.8411,0.095096,-0.528631,-0.063554,0.669123,0.284903,-0.541688,-0.421498
"Gesture3",0,50,0.949191,-0.041365,0.301757,0.079121,0.883768,0.401571,0.00282,-0.240146,0.755649,0.079996,-0.581462,-0.290654,0.652406,0.16943,-0.636381,-0.37505,0.840497,0.096266,-0.529382,-0.063523,0.668268,0.286106,-0.542013,-0.421623
"Gesture3",0,51,0.949168,-0.041724,0.301737,0.079283,0.883822,0.401763,0.003156,-0.23962,0.754842,0.080558,-0.582345,-0.290828,0.651519,0.170292,-0.636945,-0.375243,0.83995,0.097406,-0.530035,-0.063582,0.667442,0.287176,-0.542276,-0.421865
"Gesture3",0,52,0.949158,-0.04198,0.301684,0.07947,0.883859,0.401967,0.003461,-0.239137,0.754059,0.08104,-0.58317,-0.291071,0.650671,0.171027,-0.637464,-0.3755,0.839461,0.098487,-0.530595,-0.063691,0.666673,0.28811,-0.542499,-0.422158
"Gesture3",0,53,0.949148,-0.042136,0.301642,0.079665,0.883881,0.402181,0.003739,-0.238691,0.753298,0.081441,-0.583955,-0.291358,0.649859,0.171643,-0.637957,-0.375786,0.839031,0.099491,-0.531072,-0.063832,0.665962,0.288903,-0.542707,-0.422471
"Gesture3",0,54,0.949136,-0.042212,0.30162,0.079849,0.883883,0.40242,0.003956,-0.238277,0.752559,0.081761,-0.584713,-0.291656,0.649079,0.172143,-0.638445,-0.376077,0.838639,0.100413,-0.531498,-0.063988,0.665294,0.289571,-0.542926,-0.422784
"Gesture3",0,55,0.949136,-0.042237,0.30158,0.079982,0.883898,0.402632,0.00417,-0.237862,0.751857,0.082008,-0.58545,-0.291921,0.648344,0.17256,-0.638933,-0.376327,0.838282,0.101286,-0.531877,-0.064138,0.664663,0.290129,-0.54317,-0.423081
"Gesture3",0,56,0.949149,-0.042254,0.301517,0.080057,0.883934,0.402795,0.004396,-0.237446,0.751187,0.082204,-0.586166,-0.292153,0.647641,0.172911,-0.639418,-0.376549,0.837943,0.102122,-0.532228,-0.06433,0.664054,0.290638,-0.543428,-0.423358
"Gesture3",0,57,0.949185,-0.042255,0.301408,0.080041,0.884003,0.402882,0.004551,-0.237036,0.750556,0.082295,-0.586863,-0.29235,0.646972,0.173171,-0.639918,-0.376732,0.83763,0.102939,-0.532541,-0.064515,0.663482,0.291091,-0.543685,-0.423613
"Gesture3",0,58,0.949243,-0.042242,0.301252,0.079948,0.8841,0.40292,0.004693,-0.236609,0.74996,0.082316,-0.587542,-0.292509,0.646367,0.173438,-0.640386,-0.376853,0.837351,0.103762,-0.532807,-0.064625,0.662938,0.291502,-0.543949,-0.423842
"Gesture3",0,59,0.949317,-0.042211,0.301049,0.079857,0.884201,0.402916,0.004839,-0.236235,0.749387,0.082254,-0.588195,-0.29268,0.645744,0.173568,-0.64089,-0.377004,0.837084,0.104487,-0.533058,-0.06485,0.6624,0.291842,-0.544216,-0.424107
"Gesture3",0,60,0.949401,-0.042191,0.300812,0.079757,0.884306,0.402894,0.005008,-0.235874,0.748826,0.082152,-0.588836,-0.292859,0.645123,0.173681,-0.641401,-0.377147,0.836846,0.105194,-0.53326,-0.065122,0.661863,0.292152,-0.544471,-0.424405
"Gesture3",0,61,0.949508,-0.042165,0.300516,0.079614,0.884423,0.402846,0.005183,-0.235515,0.748306,0.081999,-0.589444,-0.293008,0.644537,0.173737,-0.641898,-0.377275,0.836586,0.105874,-0.533499,-0.065398,0.66135,0.292415,-0.544722,-0.4247
"Gesture3",0,62,0.949622,-0.042131,0.300208,0.079439,0.884557,0.402758,0.005351,-0.235157,0.747807,0.081814,-0.590039,-0.293134,0.64397,0.173758,-0.642395,-0.377389,0.836298,0.106496,-0.53379,-0.065686,0.660864,0.292652,-0.544968,-0.424979
"Gesture3",0,63,0.949736,-0.042081,0.299908,0.079233,0.88469,0.402671,0.005522,-0.234801,0.74734,0.081603,-0.590608,-0.29324,0.643449,0.173741,-0.642863,-0.377489,0.836027,0.107079,-0.534067,-0.065949,0.660412,0.292857,-0.545207,-0.425233
"Gesture3",0,64,0.949849,-0.042006,0.299619,0.079006,0.884819,0.402608,0.005687,-0.23442,0.746891,0.081379,-0.591165,-0.293322,0.642951,0.173693,-0.643318,-0.377584,0.835759,0.107613,-0.534347,-0.066195,0.659984,0.293029,-0.545449,-0.425469
"Gesture3",0,65,0.949957,-0.04192,0.299352,0.07877,0.884942,0.402573,0.005845,-0.23401,0.746448,0.08116,-0.591724,-0.293385,0.64247,0.173652,-0.643765,-0.37766,0.83549,0.10811,-0.534641,-0.066415,0.659568,0.293196,-0.545692,-0.425686
"Gesture3",0,66,0.950059,-0.041845,0.299108,0.078507,0.88507,0.402548,0.006023,-0.233566,0.746015,0.080964,-0.592291,-0.293395,0.642002,0.173633,-0.64422,-0.377689,0.835207,0.108582,-0.534964,-0.066602,0.659171,0.293388,-0.545939,-0.425852
"Gesture3",0,67,0.950155,-0.041809,0.298888,0.078199,0.885207,0.402528,0.006227,-0.233074,0.745594,0.080831,-0.59286,-0.293353,0.641542,0.173662,-0.644674,-0.377682,0.8349,0.109068,-0.535328,-0.066736,0.658785,0.293634,-0.546201,-0.425944
"Gesture3",0,68,0.950241,-0.04177,0.298711,0.077843,0.88536,0.402495,0.006405,-0.232546,0.745168,0.080733,-0.593448,-0.293273,0.641091,0.173729,-0.645136,-0.377628,0.834603,0.109536,-0.535684,-0.066826,0.658418,0.293897,-0.546468,-0.425988
"Gesture3",0,69,0.950312,-0.041718,0.298615,0.077376,0.885513,0.402511,0.006495,-0.231931,0.744751,0.080683,-0.594061,-0.293108,0.640682,0.17385,-0.645595,-0.377484,0.83431,0.10998,-0.536054,-0.066791,0.658086,0.294192,-0.546765,-0.425917
"Gesture3",0,70,0.950367,-0.041685,0.298592,0.076802,0.885683,0.40256,0.006574,-0.231193,0.744339,0.080714,-0.594711,-0.292825,0.64029,0.174065,-0.646074,-0.37723,0.834009,0.110446,-0.536448,-0.066612,0.657782,0.294557,-0.547083,-0.425724
"Gesture3",0,71,0.950409,-0.041677,0.298611,0.076214,0.885862,0.402595,0.006659,-0.230443,0.743914,0.080774,-0.595398,-0.292494,0.639869,0.174332,-0.646603,-0.376913,0.8337,0.110902,-0.536862,-0.066392,0.657461,0.294972,-0.547438,-0.425478
"Gesture3",0,72,0.950453,-0.041665,0.298622,0.07562,0.886062,0.40256,0.006776,-0.229729,0.743502,0.080815,-0.596092,-0.292115,0.639462,0.174619,-0.647121,-0.376581,0.833369,0.111431,-0.537292,-0.06618,0.657147,0.2954,-0.547822,-0.425171
"Gesture3",0,73,0.950481,-0.041765,0.298644,0.075134,0.886215,0.402578,0.006929,-0.229105,0.743059,0.080921,-0.596769,-0.291831,0.639007,0.17496,-0.647592,-0.376386,0.832976,0.111991,-0.537787,-0.066163,0.65676,0.295895,-0.548195,-0.424944
"Gesture3",0,74,0.950494,-0.041851,0.298693,0.074718,0.886346,0.402593,0.007071,-0.228567,0.742605,0.081012,-0.597438,-0.291592,0.638535,0.175273,-0.648076,-0.376208,0.832589,0.112474,-0.538292,-0.066097,0.656369,0.296361,-0.548577,-0.42473
"Gesture3",0,75,0.95049,-0.041892,0.298785,0.074382,0.886421,0.402677,0.007217,-0.228122,0.742146,0.081088,-0.598084,-0.291415,0.638007,0.175528,-0.648607,-0.37607,0.832217,0.112885,-0.538789,-0.066042,0.655977,0.296767,-0.548967,-0.424549
"Gesture3",0,76,0.95047,-0.04192,0.298914,0.074107,0.88646,0.402815,0.00736,-0.227722,0.741671,0.081169,-0.59873,-0.291276,0.637534,0.175795,-0.649088,-0.375918,0.831843,0.113273,-0.539291,-0.065983,0.655581,0.297158,-0.549363,-0.424375
"Gesture3",0,77,0.950439,-0.041947,0.299068,0.073864,0.886495,0.402948,0.007521,-0.227343,0.741189,0.081269,-0.599375,-0.291147,0.637052,0.176064,-0.649575,-0.375768,0.831463,0.113653,-0.539805,-0.065923,0.655175,0.297549,-0.54977,-0.4242
"Gesture3",0,78,0.950401,-0.041981,0.299233,0.073658,0.886527,0.403078,0.007682,-0.226986,0.740694,0.081387,-0.600018,-0.291049,0.636557,0.176331,-0.650062,-0.375641,0.831082,0.114047,-0.540314,-0.065879,0.654757,0.297941,-0.55018,-0.424039
"Gesture3",0,79,0.950369,-0.041991,0.29938,0.073473,0.886551,0.403212,0.007845,-0.226647,0.740208,0.081483,-0.600642,-0.290973,0.636066,0.176562,-0.650545,-0.375525,0.830712,0.11442,-0.540808,-0.065848,0.654351,0.298299,-0.550583,-0.423892
"Gesture3",0,80,0.950326,-0.041999,0.299558,0.073302,0.886557,0.40339,0.007979,-0.226303,0.739697,0.081579,-0.60129,-0.290907,0.635559,0.176791,-0.651042,-0.375416,0.830331,0.114767,-0.541324,-0.065808,0.653938,0.298654,-0.551001,-0.423736
"Gesture3",0,81,0.950274,-0.04201,0.299767,0.07311,0.886553,0.403601,0.008132,-0.225934,0.739209,0.08172,-0.601913,-0.290819,0.635068,0.177053,-0.651533,-0.375272,0.82995,0.115121,-0.541844,-0.065719,0.653536,0.299033,-0.551425,-0.423536
"Gesture3",0,82,0.950217,-0.042036,0.299996,0.072902,0.886555,0.403806,0.008283,-0.225554,0.738722,0.081886,-0.602545,-0.290702,0.634578,0.177342,-0.65203,-0.375101,0.829561,0.115474,-0.54238,-0.065591,0.653132,0.29944,-0.551865,-0.423299
"Gesture3",0,83,0.950155,-0.042082,0.300239,0.072677,0.886563,0.404004,0.008446,-0.225161,0.738239,0.082079,-0.60318,-0.290557,0.634094,0.17767,-0.652531,-0.374892,0.829168,0.115848,-0.542919,-0.06544,0.652725,0.299877,-0.552314,-0.423032
"Gesture3",0,84,0.950085,-0.042151,0.300503,0.072467,0.886558,0.404217,0.008621,-0.224794,0.737759,0.082283,-0.603803,-0.290422,0.633598,0.177988,-0.653035,-0.374703,0.828759,0.116219,-0.54348,-0.0653,0.652306,0.300329,-0.552775,-0.422756
"Gesture3",0,85,0.949993,-0.04219,0.300829,0.072299,0.886539,0.40443,0.008759,-0.224482,0.737257,0.082466,-0.604444,-0.290314,0.633076,0.178281,-0.653564,-0.374523,0.828336,0.116536,-0.544072,-0.065174,0.65189,0.300743,-0.553259,-0.42247
"Gesture3",0,86,0.949891,-0.042202,0.301182,0.072164,0.886492,0.404686,0.008889,-0.224197,0.73675,0.082642,-0.60508,-0.290227,0.63256,0.178573,-0.654085,-0.374347,0.827938,0.116826,-0.544632,-0.065034,0.651481,0.301138,-0.553743,-0.422184
"Gesture3",0,87,0.949778,-0.042228,0.301566,0.07203,0.886427,0.404999,0.009039,-0.223884,0.736231,0.082863,-0.605726,-0.29013,0.632031,0.178904,-0.654607,-0.374169,0.827528,0.11714,-0.545206,-0.064871,0.651067,0.301566,-0.554223,-0.421887
"Gesture3",0,88,0.949657,-0.042303,0.30198,0.071847,0.886373,0.405315,0.009197,-0.223518,0.735714,0.083164,-0.606384,-0.289984,0.631513,0.179326,-0.65512,-0.373945,0.827104,0.11751,-0.545795,-0.064656,0.650652,0.302073,-0.554702,-0.421537
"Gesture3",0,89,0.949532,-0.042416,0.302424,0.071558,0.886362,0.40559,0.009351,-0.223058,0.735206,0.083542,-0.60706,-0.28975,0.630995,0.179817,-0.655644,-0.373665,0.826659,0.117936,-0.546416,-0.064329,0.650247,0.302673,-0.55519,-0.421088
"Gesture3",0,90,0.94941,-0.042566,0.302868,0.071219,0.886362,0.405871,0.00952,-0.222538,0.734698,0.083979,-0.607738,-0.289489,0.630481,0.180379,-0.656156,-0.373362,0.826212,0.118413,-0.547032,-0.063957,0.649845,0.303354,-0.555656,-0.420604
"Gesture3",0,91,0.949295,-0.042705,0.303281,0.070909,0.886365,0.406126,0.009711,-0.222052,0.734189,0.084395,-0.608413,-0.28924,0.629965,0.180923,-0.656666,-0.373074,0.825772,0.118895,-0.547634,-0.063597,0.649441,0.304018,-0.556111,-0.420147
"Gesture3",0,92,0.949185,-0.042841,0.303667,0.070645,0.886357,0.406381,0.009914,-0.22161,0.733674,0.084791,-0.609084,-0.289021,0.629452,0.181458,-0.657163,-0.372805,0.825343,0.11941,-0.548205,-0.063286,0.649021,0.304663,-0.556553,-0.419743
"Gesture3",0,93,0.949085,-0.042976,0.304022,0.070378,0.886359,0.406615,0.010122,-0.221163,0.733149,0.085168,-0.609774,-0.288787,0.628913,0.181983,-0.657677,-0.37255,0.824907,0.119964,-0.548774,-0.062991,0.648591,0.305314,-0.556992,-0.419351
"Gesture3",0,94,0.949003,-0.043117,0.304315,0.07013,0.886379,0.4068,0.010366,-0.22073,0.732633,0.085527,-0.610447,-0.288566,0.628377,0.182494,-0.658175,-0.372328,0.824475,0.12054,-0.549325,-0.062742,0.648154,0.305948,-0.557404,-0.419018
"Gesture3",0,95,0.94893,-0.043286,0.304582,0.069858,0.886407,0.406984,0.010616,-0.220264,0.732115,0.085911,-0.611121,-0.288341,0.62783,0.183034,-0.658676,-0.372098,0.824031,0.121165,-0.549883,-0.062479,0.647708,0.306635,-0.557797,-0.418683
