timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.975591,0.054969,0.131083,-0.167361,0.993203,0.068194,-0.052886,0.077997,-0.16446,-0.356838,0.888998,-0.235129,0.798735,0.189012,-0.571205,0.002383,0.805515,0.094556,-0.584859,0.011273,0.733262,0.261375,-0.513613,-0.360825
1,0.9756686923076923,0.05496746153846154,0.13078684615384617,-0.16713946153846154,0.9932268461538462,0.06811938461538462,-0.05247061538461538,0.07803776923076923,-0.16501615384615384,-0.35696723076923076,0.8889541538461538,-0.23470746153846156,0.7986696153846153,0.18927507692307693,-0.5712096153846153,0.0019491538461538463,0.8034573076923077,0.09220753846153847,-0.5880036153846154,0.013489923076923076,0.7300543076923076,0.26146192307692306,-0.5156145384615385,-0.3643826923076923
2,0.9757415384615384,0.05493576923076923,0.13057307692307693,-0.16689046153846154,0.9932458461538461,0.06811853846153847,-0.0521106923076923,0.07804030769230769,-0.16551738461538462,-0.35706846153846156,0.8889383076923076,-0.23426007692307693,0.7985643846153846,0.18954946153846153,-0.571267,0.001480846153846154,0.8013323076923077,0.08988384615384616,-0.5911977692307692,0.015676692307692308,0.7267690769230769,0.261593,-0.5176510769230769,-0.3679463076923077
3,0.9758049230769231,0.05496961538461539,0.13038846153846154,-0.16665246153846153,0.9932652307692308,0.06810253846153846,-0.05176807692307692,0.07803784615384615,-0.16602584615384616,-0.35716015384615385,0.8889107692307692,-0.233865,0.7984611538461538,0.18975946153846154,-0.5713426923076923,0.0010386923076923077,0.7991707692307692,0.08751323076923077,-0.5944076153846154,0.017911153846153847,0.7234613846153847,0.2616894615384615,-0.5197287692307692,-0.3714536923076923
4,0.9758527692307692,0.05513838461538462,0.13021492307692306,-0.16645292307692308,0.9932874615384616,0.068006,-0.05143330769230769,0.07805984615384615,-0.1665736923076923,-0.357257,0.8888452307692308,-0.23357661538461538,0.7983761538461539,0.18985630769230769,-0.5714296153846155,0.0006734615384615386,0.7969823846153846,0.08504669230769231,-0.5976245384615384,0.020250615384615384,0.7201602307692307,0.26170507692307693,-0.5218652307692309,-0.37485515384615387
5,0.9758604615384615,0.05546223076923077,0.13022415384615385,-0.16629215384615384,0.9933020769230769,0.067816,-0.05125638461538462,0.0781483076923077,-0.1670606153846154,-0.357367,0.8887575384615385,-0.23339276923076924,0.7981976923076923,0.18986938461538463,-0.5716757692307692,0.0004480769230769231,0.7946562307692308,0.08249361538461539,-0.6009799230769232,0.02271676923076923,0.7167725384615385,0.26171584615384613,-0.5241775384615385,-0.37809669230769233
6,0.9758607692307693,0.05582607692307692,0.13021246153846153,-0.16618,0.9933111538461538,0.0676303076923077,-0.05099823076923077,0.078366,-0.16750753846153846,-0.35754653846153844,0.8886421538461539,-0.2332366153846154,0.7980438461538462,0.18981538461538464,-0.571909,0.00016792307692307685,0.7923177692307692,0.07992823076923078,-0.604299,0.02525,0.7133996153846154,0.2617038461538462,-0.5264750769230769,-0.38127238461538465
7,0.975871923076923,0.05623915384615385,0.13004130769230768,-0.16610923076923076,0.9933276923076922,0.06740415384615385,-0.050579769230769234,0.07862484615384616,-0.1680686923076923,-0.35776384615384615,0.8884775384615384,-0.233127,0.7979661538461538,0.18974615384615384,-0.5720401538461538,-6.361538461538451e-05,0.7900562307692308,0.07731900000000001,-0.6074778461538461,0.02784230769230769,0.7101169230769231,0.261585,-0.5286808461538461,-0.38441776923076926
8,0.9758873076923077,0.0567326923076923,0.1298006923076923,-0.16603723076923077,0.9933533846153846,0.0670996923076923,-0.05010838461538461,0.07886253846153847,-0.16870730769230768,-0.35794184615384617,0.888288,-0.23311546153846155,0.79793,0.18964061538461538,-0.5721247692307692,-0.00022315384615384607,0.7878146923076923,0.07463146153846155,-0.6105946153846153,0.030476153846153844,0.706860923076923,0.26136853846153846,-0.5308779230769232,-0.38753007692307695
9,0.9758688461538462,0.05739115384615385,0.12989915384615383,-0.16584338461538461,0.9933803076923077,0.06664815384615384,-0.04998530769230769,0.07898023076923077,-0.16915884615384616,-0.3578810769230769,0.888168,-0.23333776923076924,0.7977799999999999,0.1893836923076923,-0.5724186153846154,-0.00034392307692307684,0.7853331538461539,0.07179376923076923,-0.6139876923076922,0.033106923076923075,0.7033655384615385,0.26116623076923073,-0.5333925384615384,-0.39056546153846156
10,0.975876,0.05791669230769231,0.12992007692307694,-0.16560246153846156,0.9934113846153846,0.06628384615384615,-0.049721,0.079064,-0.1696636923076923,-0.3578438461538461,0.8880653076923076,-0.23341953846153846,0.797639,0.1892043076923077,-0.5726743846153847,-0.0005983076923076921,0.7828765384615385,0.06903292307692309,-0.6172852307692308,0.03563315384615384,0.6998493846153846,0.26098953846153844,-0.5357866923076923,-0.39370123076923075
11,0.9758979999999999,0.05832915384615384,0.1298396153846154,-0.16539092307692307,0.9934424615384615,0.06597907692307693,-0.049312230769230775,0.07918507692307693,-0.17017446153846152,-0.35788446153846154,0.8879553076923077,-0.23340353846153847,0.7975077692307693,0.18916323076923078,-0.5728705384615385,-0.000863384615384615,0.780467,0.06637015384615386,-0.6204706153846155,0.038126538461538455,0.6963692307692307,0.2608429230769231,-0.5380414615384616,-0.39687999999999996
12,0.9759293846153846,0.05862484615384615,0.12969292307692307,-0.16521584615384616,0.9934720769230769,0.06574053846153846,-0.048772615384615386,0.07934530769230769,-0.17066353846153845,-0.35799784615384617,0.8878444615384616,-0.23329446153846153,0.7973733846153847,0.18926169230769233,-0.5730244615384615,-0.0011305384615384615,0.7780833076923077,0.06381692307692308,-0.6235712307692308,0.04059192307692308,0.6929088461538462,0.26075023076923076,-0.5401748461538461,-0.40009084615384616
13,0.975964,0.058801,0.129536,-0.165072,0.993499,0.065579,-0.048128,0.079533,-0.171102,-0.358164,0.887746,-0.233096,0.797218,0.189484,-0.573166,-0.001409,0.775691,0.06138,-0.626632,0.043025,0.689435,0.260741,-0.542221,-0.403327
14,0.9759970769230769,0.058894076923076924,0.12938138461538462,-0.1649650769230769,0.9935382307692308,0.06538053846153846,-0.04732261538461539,0.07968761538461538,-0.17151815384615385,-0.35836707692307695,0.8876544615384616,-0.232826,0.7970487692307692,0.18977015384615384,-0.573306,-0.0016851538461538458,0.7732740769230769,0.059033076923076924,-0.6296589230769231,0.04544961538461539,0.6859426923076923,0.26079407692307693,-0.5442002307692307,-0.40656007692307694
15,0.9760301538461538,0.059059307692307696,0.129244,-0.1648166923076923,0.9935876923076923,0.06512876923076923,-0.04646176923076923,0.0797873076923077,-0.1719633846153846,-0.35848776923076925,0.8875731538461539,-0.2326206153846154,0.7968908461538462,0.1899593846153846,-0.5734621538461538,-0.0019424615384615385,0.7708248461538462,0.056607,-0.6326944615384615,0.04788015384615385,0.6824105384615385,0.2607846923076923,-0.546227923076923,-0.4097732307692308
16,0.9760804615384615,0.05920130769230769,0.12907615384615384,-0.16459853846153846,0.9936461538461538,0.06490399999999999,-0.04550207692307692,0.07979915384615385,-0.17247123076923077,-0.35854853846153845,0.8875137692307692,-0.23237615384615384,0.7967633076923077,0.19011846153846154,-0.5735858461538461,-0.002275692307692307,0.7683796153846154,0.05416023076923077,-0.6356949230769231,0.05024092307692308,0.6788413076923078,0.2607365384615385,-0.5482305384615385,-0.41304553846153846
17,0.9761557692307693,0.05928438461538462,0.1288583846153846,-0.1642936153846154,0.9937136153846153,0.06473507692307692,-0.04442323076923077,0.07970507692307692,-0.17306115384615386,-0.35855607692307695,0.8874799230769231,-0.2320543846153846,0.7966777692307693,0.19027346153846153,-0.5736521538461539,-0.0027309230769230765,0.7659531538461538,0.05171092307692308,-0.6386428461538461,0.05249838461538461,0.6752338461538462,0.26065476923076925,-0.5501813076923077,-0.41641123076923076
18,0.9762234615384615,0.05956823076923077,0.12870223076923076,-0.16390976923076925,0.9937997692307692,0.06439584615384615,-0.04328553846153846,0.07952584615384616,-0.17371269230769232,-0.35841684615384617,0.8874391538461538,-0.23193823076923079,0.7966254615384615,0.19023807692307693,-0.5737336923076923,-0.003150153846153846,0.7634546923076924,0.049060153846153844,-0.6416413076923076,0.05480223076923077,0.6715523076923077,0.26043246153846156,-0.5522843846153846,-0.41970353846153846
19,0.9763157692307692,0.059890230769230765,0.128503,-0.1633966923076923,0.9939080769230769,0.06397661538461538,-0.04199892307692307,0.07919769230769232,-0.17447930769230768,-0.35816253846153845,0.8874217692307692,-0.23182207692307694,0.7966236153846153,0.19009253846153848,-0.5737813846153846,-0.003692461538461538,0.7609654615384616,0.04630107692307692,-0.6445991538461538,0.05702176923076923,0.6678141538461538,0.26009446153846155,-0.5544016153846154,-0.4230653846153846
