timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
0,0.993147,0.007907,0.036326,-0.110764,0.946615,-0.083456,-0.061503,0.305213,0.97332,0.062767,0.007417,-0.220537,0.987263,-0.017647,0.025402,0.156005,0.774155,-0.591839,-0.011561,0.224186,0.997306,-0.069924,-0.021651,0.002364
1,0.9932131538461538,0.00785776923076923,0.03619984615384615,-0.11021323076923077,0.9467711538461538,-0.08343984615384616,-0.061813,0.3046699230769231,0.9731676923076923,0.06346007692307692,0.007263153846153846,-0.22101546153846155,0.9873576153846154,-0.017020076923076922,0.02527123076923077,0.15549807692307693,0.7745126923076923,-0.5914997692307692,-0.011036384615384615,0.2238706153846154,0.9972952307692308,-0.07023092307692308,-0.02117946153846154,0.001824
2,0.9932803846153846,0.007812846153846153,0.03609630769230769,-0.10964307692307693,0.9469763076923077,-0.08308607692307692,-0.061724,0.3041462307692308,0.9730137692307693,0.06411438461538461,0.007116307692307693,-0.22150792307692307,0.9874527692307692,-0.016371615384615384,0.025190538461538462,0.15497553846153847,0.774879,-0.5911556923076923,-0.010495076923076923,0.22353853846153846,0.9973237692307692,-0.06994015384615385,-0.020836076923076922,0.0012743076923076924
3,0.9933468461538462,0.0077457692307692306,0.035991076923076924,-0.10907784615384616,0.9471926153846154,-0.08274515384615384,-0.061324,0.3036465384615385,0.9728622307692308,0.06474653846153847,0.006976153846153846,-0.22199346153846153,0.987546923076923,-0.015713307692307693,0.02508946153846154,0.15445953846153845,0.7752616153846154,-0.59078,-0.00993153846153846,0.2232316153846154,0.9973663846153846,-0.06938799999999999,-0.02067653846153846,0.0007201538461538462
4,0.9934118461538461,0.007652384615384616,0.03587992307692308,-0.10852507692307693,0.9473952307692308,-0.082609,-0.06079261538461539,0.3031593846153846,0.9727138461538462,0.0653673076923077,0.006840692307692308,-0.22246630769230769,0.987640076923077,-0.015060538461538462,0.024925692307692305,0.1539562307692308,0.7756596923076923,-0.5903676923076923,-0.009345153846153845,0.22296453846153846,0.9974051538461538,-0.068833,-0.020674153846153846,0.00016038461538461562
5,0.9934803076923077,0.007646230769230769,0.03586915384615385,-0.10790584615384616,0.9476075384615384,-0.082189,-0.060968769230769236,0.30257323076923076,0.9725523076923077,0.06596038461538462,0.006697615384615384,-0.22299938461538463,0.9877408461538462,-0.014465923076923078,0.024762615384615383,0.15338853846153847,0.7760266153846154,-0.5900246153846154,-0.008756692307692309,0.22261992307692308,0.9974466923076923,-0.06832300000000001,-0.020345692307692308,-0.00044576923076923054
6,0.9935512307692308,0.007617923076923077,0.03581592307692308,-0.10726938461538461,0.9478303076923077,-0.0820286923076923,-0.060556000000000006,0.30200061538461537,0.9723846153846154,0.066431,0.0069582307692307695,-0.2235823076923077,0.9878422307692308,-0.014579615384615385,0.024704769230769228,0.15273407692307692,0.7764101538461539,-0.5896507692307692,-0.008152846153846155,0.22229376923076924,0.9974820769230769,-0.06794776923076923,-0.019830153846153845,-0.0010673076923076925
7,0.9936246923076923,0.007588307692307693,0.03573207692307692,-0.10661669230769232,0.9480518461538462,-0.08180792307692308,-0.06039446153846154,0.30139715384615384,0.9722330769230769,0.06646561538461539,0.007230153846153846,-0.22422269230769232,0.9879410769230769,-0.014442307692307694,0.02482784615384615,0.15208676923076925,0.7768059230769231,-0.5892657692307692,-0.0075674615384615385,0.221953,0.9974986153846154,-0.06773238461538461,-0.019686307692307694,-0.0017392307692307687
8,0.9937005384615385,0.007564615384615385,0.03563669230769231,-0.10594207692307692,0.9482626153846154,-0.08160946153846155,-0.06060215384615385,0.3007463846153846,0.9720978461538462,0.06610438461538462,0.007331846153846154,-0.2249126923076923,0.988040923076923,-0.014042307692307692,0.02500846153846154,0.15144353846153846,0.7772136153846153,-0.5888765384615384,-0.007002384615384616,0.22157976923076922,0.9975063076923076,-0.06755453846153846,-0.019831076923076923,-0.0024555384615384613
9,0.9937782307692308,0.007547692307692307,0.03557515384615385,-0.10522746153846153,0.9484456923076923,-0.08200176923076924,-0.060692923076923075,0.3000433076923077,0.971957076923077,0.0657813076923077,0.007111076923076923,-0.22562115384615386,0.9881555384615385,-0.014303846153846155,0.02480076923076923,0.15070123076923078,0.7776366923076923,-0.5884842307692307,-0.0064293076923076925,0.2211536153846154,0.9975478461538462,-0.06702223076923076,-0.019456461538461537,-0.003163230769230769
