gesture,recording_id,timestep,imu0_w,imu0_x,imu0_y,imu0_z,imu1_w,imu1_x,imu1_y,imu1_z,imu2_w,imu2_x,imu2_y,imu2_z,imu3_w,imu3_x,imu3_y,imu3_z,imu4_w,imu4_x,imu4_y,imu4_z,imu5_w,imu5_x,imu5_y,imu5_z
"Base",0,12,0.920715,0.118103,0.129822,-0.348328,0.502625,0.013611,-0.18158,-0.845032,0.976624,-0.018677,0.213806,-0.009644,0.989014,-0.062195,0.073975,-0.111755,0.895569,-0.29071,0.057739,-0.331604,0.815613,-0.402893,0.229614,-0.345764
"Base",0,13,0.920715,0.117126,0.130005,-0.348633,0.502197,0.014404,-0.182434,-0.845093,0.976807,-0.017334,0.213013,-0.009277,0.989136,-0.060974,0.073364,-0.111572,0.895935,-0.289856,0.057007,-0.331543,0.81604,-0.402466,0.229492,-0.345459
"Base",0,14,0.920715,0.116089,0.130066,-0.348999,0.50177,0.014709,-0.183228,-0.845154,0.97699,-0.016296,0.212158,-0.009033,0.989197,-0.059937,0.073181,-0.11145,0.89624,-0.289185,0.056763,-0.331482,0.816406,-0.401978,0.229492,-0.345154
"Base",0,15,0.920654,0.11554,0.129944,-0.349426,0.501709,0.014771,-0.183472,-0.845215,0.977112,-0.015442,0.211792,-0.00885,0.989319,-0.059021,0.072876,-0.111328,0.896423,-0.288391,0.056641,-0.331543,0.816711,-0.401978,0.229004,-0.344727
"Base",0,16,0.920593,0.115234,0.129822,-0.349731,0.501587,0.015015,-0.183716,-0.845154,0.977234,-0.014648,0.211243,-0.008606,0.989441,-0.058411,0.072266,-0.111084,0.896606,-0.288147,0.056091,-0.331482,0.816895,-0.401794,0.22876,-0.344666
"Base",0,17,0.920532,0.114746,0.129883,-0.349976,0.501282,0.015686,-0.184265,-0.845215,0.977295,-0.013977,0.211182,-0.008423,0.989502,-0.057861,0.071777,-0.110962,0.896729,-0.28772,0.055786,-0.331543,0.817017,-0.401428,0.228821,-0.344727
"Base",0,18,0.920532,0.114014,0.129822,-0.350281,0.500977,0.016418,-0.184326,-0.845398,0.977112,-0.013611,0.212036,-0.008484,0.989502,-0.057251,0.072083,-0.110962,0.896851,-0.28717,0.056152,-0.331665,0.817261,-0.400879,0.22937,-0.344482
"Base",0,19,0.920593,0.113464,0.12915,-0.350586,0.500549,0.017151,-0.184387,-0.845642,0.976868,-0.013367,0.213013,-0.008423,0.989563,-0.056641,0.072144,-0.110779,0.897034,-0.286621,0.056396,-0.331543,0.817627,-0.40033,0.229736,-0.343933
"Base",0,20,0.920654,0.112854,0.128235,-0.350891,0.500183,0.018311,-0.184265,-0.845825,0.976562,-0.013062,0.214478,-0.008179,0.989624,-0.055908,0.072754,-0.110352,0.8974,-0.285828,0.056763,-0.331116,0.818359,-0.39978,0.229553,-0.343079
"Base",0,21,0.920776,0.111877,0.127258,-0.351257,0.499634,0.019775,-0.183777,-0.846252,0.976196,-0.013,0.216125,-0.007996,0.989624,-0.055298,0.073547,-0.110107,0.897705,-0.285095,0.057434,-0.33075,0.818665,-0.399536,0.22998,-0.342224
"Base",0,22,0.920898,0.111023,0.126099,-0.351624,0.498657,0.020813,-0.183777,-0.846802,0.976013,-0.012634,0.217102,-0.008301,0.989563,-0.054871,0.074219,-0.110229,0.897827,-0.284607,0.05835,-0.330811,0.818726,-0.399231,0.230835,-0.341858
"Base",0,23,0.920898,0.110779,0.125122,-0.352051,0.498291,0.021362,-0.183289,-0.847107,0.975708,-0.012695,0.218323,-0.008423,0.989502,-0.054504,0.07489,-0.110352,0.897827,-0.284363,0.059143,-0.330872,0.818726,-0.399109,0.231201,-0.341797
"Base",0,24,0.920837,0.110779,0.124329,-0.352417,0.497925,0.021973,-0.1828,-0.847412,0.975464,-0.013184,0.21936,-0.008545,0.989441,-0.054565,0.075745,-0.110352,0.897827,-0.284241,0.06012,-0.330811,0.818665,-0.399048,0.231934,-0.341553
"Base",0,25,0.920837,0.110718,0.123413,-0.352783,0.497375,0.022522,-0.182373,-0.847778,0.975159,-0.013367,0.220642,-0.00885,0.98938,-0.054443,0.076782,-0.110474,0.897827,-0.283936,0.061218,-0.330811,0.818665,-0.398865,0.232727,-0.341125
"Base",0,26,0.920898,0.110229,0.122009,-0.353271,0.496643,0.023621,-0.181641,-0.848389,0.974792,-0.013489,0.22229,-0.009094,0.989319,-0.054077,0.07782,-0.110474,0.897949,-0.283508,0.062317,-0.330566,0.81897,-0.398682,0.233337,-0.340332
"Base",0,27,0.920959,0.10968,0.120422,-0.353821,0.495728,0.02478,-0.181213,-0.848938,0.974426,-0.013367,0.223816,-0.009399,0.989319,-0.054016,0.077942,-0.110291,0.89801,-0.283508,0.062683,-0.330444,0.819092,-0.398499,0.234192,-0.339661
"Base",0,28,0.920959,0.109314,0.119202,-0.35437,0.495117,0.025574,-0.180542,-0.849426,0.974243,-0.01355,0.22467,-0.009705,0.989319,-0.053894,0.078125,-0.110413,0.897949,-0.283508,0.06311,-0.330566,0.819031,-0.39856,0.234558,-0.339478
"Base",0,29,0.920898,0.109009,0.11853,-0.354797,0.494263,0.026062,-0.179871,-0.850037,0.974121,-0.013794,0.225342,-0.010254,0.989258,-0.053833,0.078674,-0.110779,0.897766,-0.283569,0.06366,-0.33075,0.818787,-0.398865,0.234985,-0.339355
"Base",0,30,0.920837,0.108887,0.117615,-0.355408,0.493164,0.026367,-0.179749,-0.850708,0.973938,-0.01355,0.226074,-0.010864,0.989136,-0.053467,0.079224,-0.111084,0.897766,-0.283264,0.064087,-0.330994,0.818726,-0.398804,0.235413,-0.339233
"Base",0,31,0.920837,0.108459,0.116028,-0.356018,0.492126,0.02771,-0.179077,-0.851379,0.973694,-0.013184,0.226929,-0.010925,0.989136,-0.052673,0.079895,-0.111023,0.898071,-0.282532,0.064819,-0.330688,0.819275,-0.397888,0.235901,-0.338684
"Base",0,32,0.921021,0.107422,0.113892,-0.356567,0.490906,0.029785,-0.178589,-0.852112,0.97345,-0.012878,0.22821,-0.010742,0.989197,-0.052246,0.080688,-0.110535,0.898376,-0.281921,0.065674,-0.330139,0.819946,-0.397156,0.236633,-0.337524
"Base",0,33,0.921204,0.106384,0.111938,-0.356995,0.490051,0.031311,-0.177917,-0.852722,0.973083,-0.013062,0.229797,-0.010559,0.989136,-0.05188,0.081543,-0.110291,0.89856,-0.281494,0.066833,-0.329895,0.820129,-0.396606,0.237854,-0.33667
"Base",0,34,0.921387,0.105774,0.110413,-0.357178,0.489624,0.032104,-0.176941,-0.853149,0.972717,-0.013794,0.231262,-0.010498,0.989014,-0.051941,0.08313,-0.110107,0.89856,-0.281433,0.067688,-0.329712,0.82019,-0.396179,0.239441,-0.335999
"Base",0,35,0.921509,0.10553,0.109009,-0.357361,0.489258,0.032593,-0.175903,-0.853516,0.972412,-0.014343,0.232483,-0.01062,0.988953,-0.052002,0.084534,-0.109985,0.89856,-0.281494,0.069092,-0.329346,0.820068,-0.396362,0.240601,-0.335266
"Base",0,36,0.921509,0.105591,0.108032,-0.357544,0.489075,0.032776,-0.175476,-0.85376,0.972229,-0.014709,0.233276,-0.010803,0.988892,-0.052246,0.085205,-0.109985,0.898499,-0.281616,0.069946,-0.329163,0.819946,-0.39679,0.240906,-0.334778
"Base",0,37,0.921509,0.105652,0.107727,-0.357788,0.488525,0.032837,-0.175293,-0.854065,0.972229,-0.014771,0.233215,-0.010864,0.988831,-0.052002,0.085327,-0.109985,0.898499,-0.281677,0.069824,-0.329163,0.819885,-0.397217,0.240417,-0.334778
"Base",0,38,0.921448,0.105408,0.107605,-0.358032,0.487915,0.032776,-0.174988,-0.854492,0.972534,-0.014465,0.231873,-0.010742,0.988892,-0.051575,0.084961,-0.109985,0.89856,-0.281555,0.069397,-0.329285,0.820007,-0.397095,0.240051,-0.334961
"Base",0,39,0.921448,0.104553,0.105835,-0.358826,0.486694,0.033569,-0.175842,-0.85498,0.973328,-0.013367,0.228638,-0.01062,0.989014,-0.049744,0.085144,-0.109802,0.899231,-0.278809,0.070007,-0.32959,0.821411,-0.39447,0.239563,-0.334961
"Base",0,40,0.921631,0.101501,0.097778,-0.361389,0.481873,0.03418,-0.176025,-0.857666,0.973999,-0.011414,0.225708,-0.010864,0.989502,-0.042175,0.084656,-0.109192,0.901978,-0.27002,0.06897,-0.32959,0.826843,-0.387756,0.234863,-0.332642
"Base",0,41,0.922302,0.094788,0.078796,-0.366089,0.468628,0.036804,-0.172424,-0.865601,0.975891,-0.001831,0.21759,-0.012634,0.990723,-0.028137,0.080444,-0.105286,0.908691,-0.254456,0.059265,-0.325439,0.839478,-0.376221,0.21991,-0.324524
"Base",0,42,0.923096,0.085205,0.051453,-0.371338,0.449402,0.046875,-0.163269,-0.876953,0.977661,0.013184,0.209167,-0.014832,0.992371,-0.010925,0.074097,-0.0979,0.91748,-0.238403,0.042969,-0.31543,0.854858,-0.361572,0.201843,-0.3125
"Base",0,43,0.923035,0.074036,0.020386,-0.376831,0.425476,0.061096,-0.149353,-0.890442,0.978271,0.025513,0.204712,-0.018066,0.993286,0.003418,0.068298,-0.093018,0.924255,-0.226501,0.029114,-0.305847,0.868347,-0.346863,0.184753,-0.302368
"Base",0,44,0.921631,0.063232,-0.019897,-0.382263,0.397461,0.076294,-0.13324,-0.904602,0.9776,0.032471,0.206177,-0.025024,0.993164,0.014832,0.068237,-0.093262,0.928833,-0.213745,0.026062,-0.301331,0.88031,-0.330017,0.176086,-0.291565
"Base",0,45,0.918518,0.057434,-0.064697,-0.385742,0.368958,0.09021,-0.103577,-0.919189,0.975281,0.033691,0.21582,-0.031799,0.992676,0.018066,0.076599,-0.091309,0.933289,-0.202515,0.034241,-0.294434,0.885376,-0.321716,0.177795,-0.284424
"Base",0,46,0.916138,0.052673,-0.113159,-0.380859,0.342773,0.098328,-0.067261,-0.931824,0.973755,0.028198,0.223083,-0.03418,0.992859,0.019287,0.083984,-0.082336,0.939209,-0.192566,0.039978,-0.281311,0.895752,-0.306946,0.179993,-0.266357
"Base",0,47,0.913391,0.047424,-0.155334,-0.373108,0.319702,0.103271,-0.034302,-0.941223,0.973755,0.016174,0.224915,-0.029175,0.993408,0.016602,0.09021,-0.068054,0.944397,-0.189209,0.045776,-0.264832,0.90387,-0.299255,0.183533,-0.244385
"Base",0,48,0.910706,0.038025,-0.182922,-0.368225,0.304749,0.100708,-0.023315,-0.946777,0.97406,0.000366,0.224976,-0.02356,0.99353,0.012207,0.096619,-0.058044,0.946167,-0.187439,0.049622,-0.259033,0.921143,-0.268982,0.142334,-0.242371
"Base",0,49,0.912964,0.025208,-0.182495,-0.363953,0.306213,0.087891,-0.013916,-0.947754,0.983398,0.010681,0.179626,-0.021057,0.993347,0.010193,0.097351,-0.059753,0.945984,-0.165466,0.058716,-0.272461,0.917725,-0.26123,0.157593,-0.25415
"Base",0,50,0.91394,0.014648,-0.160156,-0.372437,0.2901,0.088928,-0.020325,-0.952576,0.981628,0.011841,0.188416,-0.026794,0.992188,0.027588,0.096375,-0.074158,0.94574,-0.151245,0.042297,-0.284363,0.90979,-0.28009,0.169617,-0.254944
"Base",0,51,0.910645,0.010498,-0.171326,-0.375671,0.284973,0.084595,-0.005676,-0.954712,0.984741,0.020752,0.168762,-0.036499,0.991577,0.044495,0.081848,-0.089661,0.946594,-0.145325,0.033813,-0.285706,0.914001,-0.266602,0.156006,-0.262878
"Base",0,52,0.905762,0.018799,-0.19989,-0.373047,0.280273,0.082092,0.003662,-0.95636,0.986877,0.027283,0.15448,-0.036804,0.990784,0.047546,0.088928,-0.090027,0.947815,-0.122498,0.041321,-0.291321,0.913391,-0.263916,0.161499,-0.264465
"Base",0,53,0.903442,0.024475,-0.2146,-0.370239,0.27533,0.081543,0.007263,-0.957825,0.991028,0.017273,0.128418,-0.032166,0.991882,0.049683,0.077576,-0.087036,0.948547,-0.117737,0.038513,-0.29126,0.919922,-0.249634,0.15033,-0.262085
"Base",0,54,0.902893,0.021973,-0.213501,-0.372314,0.271118,0.082092,0.012329,-0.958923,0.991638,0.026184,0.121643,-0.032349,0.991577,0.059937,0.072083,-0.088684,0.948547,-0.117249,0.033936,-0.291931,0.920593,-0.247192,0.148071,-0.263428
"Base",0,55,0.9021,0.019043,-0.21698,-0.372437,0.269897,0.082947,0.013977,-0.959167,0.992004,0.025879,0.118652,-0.033997,0.991638,0.059021,0.070801,-0.089966,0.948425,-0.116211,0.030396,-0.293152,0.92041,-0.247192,0.147156,-0.264526
"Base",0,56,0.901672,0.015564,-0.21637,-0.373901,0.268555,0.085022,0.014526,-0.959351,0.992004,0.027832,0.117615,-0.035767,0.991577,0.060608,0.06897,-0.091003,0.948425,-0.115906,0.027893,-0.293518,0.920532,-0.245911,0.146301,-0.265808
"Base",0,57,0.901367,0.014587,-0.216553,-0.374573,0.267578,0.086487,0.015076,-0.959473,0.991943,0.02832,0.11731,-0.038025,0.991516,0.060486,0.06781,-0.092468,0.948181,-0.116333,0.02594,-0.294312,0.920166,-0.246094,0.145996,-0.26709
"Base",0,58,0.901245,0.01825,-0.216919,-0.374634,0.266479,0.087036,0.014893,-0.959717,0.991882,0.029297,0.116943,-0.039856,0.991455,0.060852,0.066589,-0.093567,0.948059,-0.116699,0.024597,-0.294739,0.920105,-0.245728,0.145569,-0.267883
"Base",0,59,0.901184,0.019531,-0.216553,-0.374756,0.265198,0.087341,0.014587,-0.960083,0.991821,0.030579,0.116577,-0.041382,0.991455,0.061646,0.065369,-0.094482,0.94812,-0.115967,0.023438,-0.294922,0.920166,-0.245117,0.145142,-0.268311
"Base",0,60,0.901184,0.018372,-0.215698,-0.375427,0.26355,0.087463,0.015076,-0.96051,0.99176,0.03125,0.116455,-0.043091,0.991333,0.062134,0.064575,-0.09552,0.948181,-0.115051,0.022644,-0.295166,0.920227,-0.244568,0.144836,-0.26886
"Base",0,61,0.901062,0.01825,-0.215332,-0.375977,0.262146,0.088013,0.015808,-0.960815,0.991638,0.031921,0.116394,-0.044556,0.991272,0.062805,0.063965,-0.096375,0.948242,-0.114014,0.022217,-0.295288,0.920288,-0.243835,0.144592,-0.269348
"Base",0,62,0.900879,0.019287,-0.21521,-0.376343,0.260925,0.088379,0.016418,-0.961121,0.991577,0.032288,0.116394,-0.046021,0.991211,0.062866,0.063477,-0.09729,0.948242,-0.113464,0.021912,-0.295654,0.920227,-0.243591,0.14447,-0.269958
"Base",0,63,0.900757,0.02002,-0.215393,-0.376526,0.26001,0.088745,0.017029,-0.961304,0.991516,0.03302,0.116394,-0.047119,0.99115,0.063232,0.063049,-0.0979,0.948242,-0.112793,0.021606,-0.295898,0.920227,-0.243347,0.14447,-0.270142
"Base",0,64,0.900574,0.019714,-0.215271,-0.377014,0.259155,0.08905,0.01709,-0.961548,0.991455,0.033813,0.116394,-0.047913,0.991089,0.063904,0.062439,-0.098389,0.948303,-0.111816,0.021118,-0.296143,0.920288,-0.242859,0.144226,-0.270569
"Base",0,65,0.900391,0.01947,-0.21521,-0.377502,0.258545,0.089294,0.016907,-0.96167,0.991394,0.03418,0.116394,-0.048218,0.991028,0.064453,0.06189,-0.098755,0.948303,-0.110962,0.020813,-0.296387,0.920288,-0.242554,0.144104,-0.270935
"Base",0,66,0.900269,0.019714,-0.215088,-0.377869,0.258179,0.089111,0.016418,-0.961792,0.991394,0.034729,0.116333,-0.048523,0.991028,0.064941,0.061523,-0.098877,0.948364,-0.110352,0.02063,-0.296448,0.920288,-0.242249,0.143982,-0.271118
"Base",0,67,0.900269,0.019775,-0.214661,-0.378174,0.257996,0.088867,0.016113,-0.961853,0.991394,0.035095,0.116333,-0.048584,0.991028,0.065125,0.061401,-0.098816,0.948425,-0.109985,0.02063,-0.296387,0.920288,-0.242126,0.143982,-0.27124
"Base",0,68,0.900269,0.019775,-0.213867,-0.378479,0.257935,0.088684,0.015808,-0.961914,0.991394,0.034912,0.116211,-0.048706,0.991028,0.065063,0.06134,-0.098755,0.948486,-0.10968,0.020691,-0.296326,0.920288,-0.242004,0.144043,-0.271362
"Base",0,69,0.90033,0.019775,-0.213135,-0.378845,0.257874,0.088562,0.015442,-0.961975,0.991394,0.03479,0.116272,-0.048767,0.991028,0.065369,0.061157,-0.098694,0.948547,-0.109314,0.020691,-0.296265,0.920288,-0.241943,0.144043,-0.271423
"Base",0,70,0.90033,0.019775,-0.212769,-0.379028,0.257751,0.088562,0.015442,-0.961975,0.991394,0.034668,0.116272,-0.048828,0.991028,0.065552,0.061096,-0.098694,0.948547,-0.109253,0.020691,-0.296265,0.920288,-0.241943,0.144165,-0.271423
"Base",0,71,0.900208,0.019958,-0.212769,-0.379272,0.257629,0.08844,0.015076,-0.962036,0.991394,0.034607,0.116333,-0.048889,0.991028,0.065613,0.061035,-0.098633,0.948608,-0.109009,0.020691,-0.296143,0.920288,-0.241943,0.144226,-0.271423
"Base",0,72,0.900146,0.020142,-0.212769,-0.379456,0.257446,0.088379,0.015076,-0.962097,0.991333,0.034729,0.116394,-0.048889,0.991028,0.065735,0.060852,-0.098572,0.948669,-0.108765,0.020569,-0.296082,0.920288,-0.241882,0.144348,-0.271423
"Base",0,73,0.900024,0.020325,-0.212769,-0.379639,0.257202,0.088318,0.014893,-0.962158,0.991333,0.034729,0.116516,-0.048889,0.991089,0.065613,0.060791,-0.098633,0.94873,-0.108521,0.020508,-0.296082,0.920166,-0.241943,0.14447,-0.271545
"Base",0,74,0.900024,0.020447,-0.212708,-0.3797,0.257141,0.088257,0.014771,-0.962158,0.991333,0.034973,0.116638,-0.048889,0.991089,0.065796,0.060608,-0.098633,0.94873,-0.108276,0.020264,-0.296082,0.920227,-0.24176,0.14447,-0.271545
"Base",0,75,0.900024,0.020386,-0.212524,-0.379822,0.257202,0.08844,0.014832,-0.962158,0.991333,0.035034,0.11676,-0.048828,0.991089,0.065857,0.060486,-0.098572,0.948792,-0.108215,0.020203,-0.296021,0.920288,-0.241638,0.144531,-0.271545
"Base",0,76,0.900024,0.020447,-0.212341,-0.379883,0.257263,0.088501,0.014709,-0.962158,0.991272,0.034973,0.116821,-0.048889,0.991089,0.065918,0.060486,-0.098572,0.948792,-0.108032,0.020142,-0.296021,0.920288,-0.241516,0.14447,-0.271667
"Base",0,77,0.900024,0.020386,-0.212036,-0.380127,0.257141,0.088501,0.014526,-0.962158,0.991272,0.035461,0.117065,-0.048889,0.991028,0.066101,0.060181,-0.098694,0.948792,-0.107605,0.019836,-0.296082,0.920227,-0.241394,0.144592,-0.271912
"Base",0,78,0.900024,0.020569,-0.21167,-0.38031,0.257019,0.088562,0.014771,-0.962158,0.991211,0.035767,0.117432,-0.04895,0.991028,0.06604,0.060059,-0.098938,0.948792,-0.107483,0.019714,-0.296265,0.920044,-0.241455,0.144775,-0.272217
"Base",0,79,0.900024,0.020996,-0.211548,-0.380371,0.256897,0.088623,0.015137,-0.962219,0.99115,0.035889,0.117493,-0.049133,0.991028,0.065918,0.059937,-0.09906,0.94873,-0.107727,0.019714,-0.296326,0.920044,-0.241516,0.144836,-0.272278
"Base",0,80,0.900024,0.021057,-0.211426,-0.380371,0.256897,0.088684,0.01532,-0.962219,0.99115,0.03595,0.117432,-0.049133,0.991028,0.065979,0.059753,-0.09906,0.94873,-0.107666,0.01947,-0.296387,0.920044,-0.241516,0.144775,-0.272339
"Base",0,81,0.900085,0.021301,-0.211426,-0.380249,0.256897,0.088806,0.015747,-0.962158,0.991211,0.035706,0.117371,-0.049255,0.991089,0.065735,0.05957,-0.09906,0.94873,-0.107788,0.019348,-0.296387,0.919983,-0.241516,0.144836,-0.2724
"Base",0,82,0.900085,0.021484,-0.211426,-0.380188,0.256897,0.089294,0.016479,-0.962097,0.991211,0.035278,0.117432,-0.049316,0.991089,0.065369,0.05957,-0.099121,0.948669,-0.108093,0.019409,-0.296387,0.919922,-0.241638,0.144958,-0.272461
"Base",0,83,0.900146,0.021729,-0.211487,-0.380066,0.256897,0.089417,0.016357,-0.962097,0.991211,0.035095,0.117493,-0.049377,0.99115,0.064941,0.059631,-0.099121,0.948669,-0.108154,0.01947,-0.296387,0.919922,-0.241577,0.144897,-0.272461
"Base",0,84,0.900208,0.02179,-0.211548,-0.379944,0.256897,0.0896,0.016541,-0.962097,0.99115,0.034912,0.117615,-0.049377,0.99115,0.064819,0.059753,-0.099121,0.948669,-0.108398,0.019653,-0.296387,0.919922,-0.241638,0.144958,-0.272461
"Base",0,85,0.900208,0.02179,-0.211609,-0.379822,0.256958,0.089844,0.016785,-0.962036,0.99115,0.034546,0.117737,-0.049438,0.99115,0.064636,0.059814,-0.099121,0.948608,-0.108643,0.019836,-0.296326,0.919922,-0.241516,0.14502,-0.272522
"Base",0,86,0.900269,0.021912,-0.211731,-0.379639,0.256958,0.090027,0.016907,-0.962036,0.99115,0.034058,0.117981,-0.049561,0.99115,0.064331,0.059937,-0.099121,0.948608,-0.108826,0.02002,-0.296265,0.919922,-0.241516,0.145203,-0.2724
"Base",0,87,0.900269,0.022034,-0.211792,-0.379517,0.256958,0.09021,0.017029,-0.962036,0.99115,0.033875,0.118042,-0.049561,0.99115,0.064148,0.060059,-0.099121,0.948608,-0.108826,0.020081,-0.296265,0.919983,-0.241333,0.145447,-0.272339
"Base",0,88,0.90033,0.022034,-0.211792,-0.379517,0.256836,0.090332,0.017029,-0.962036,0.99115,0.033569,0.118225,-0.049622,0.99115,0.063965,0.060242,-0.099121,0.948608,-0.108887,0.020203,-0.296204,0.919983,-0.241333,0.145508,-0.272217
"Base",0,89,0.90033,0.021912,-0.211731,-0.379456,0.256775,0.090515,0.016846,-0.962036,0.99115,0.033203,0.118225,-0.049622,0.99115,0.063965,0.060181,-0.09906,0.948669,-0.108826,0.020142,-0.296204,0.919983,-0.241272,0.14563,-0.272156
"Base",0,90,0.900391,0.02179,-0.211609,-0.379456,0.256775,0.090515,0.016602,-0.962036,0.99115,0.032898,0.118286,-0.049744,0.99115,0.063904,0.06012,-0.09906,0.948669,-0.108826,0.020142,-0.296204,0.920044,-0.24115,0.145691,-0.272156
"Base",0,91,0.900391,0.021667,-0.21167,-0.379395,0.256714,0.090576,0.016357,-0.962036,0.99115,0.032715,0.118347,-0.049805,0.99115,0.064026,0.060059,-0.09906,0.948669,-0.108704,0.019958,-0.296204,0.920105,-0.240906,0.145691,-0.272217
"Base",0,92,0.900391,0.021545,-0.211792,-0.379395,0.256653,0.090637,0.016174,-0.962036,0.99115,0.032532,0.118347,-0.049866,0.99115,0.064209,0.059998,-0.09906,0.948669,-0.108582,0.019897,-0.296204,0.920166,-0.240601,0.145752,-0.272217
"Base",0,93,0.90033,0.021362,-0.211853,-0.379395,0.256592,0.090698,0.01593,-0.962097,0.99115,0.032349,0.118347,-0.049927,0.99115,0.06427,0.059875,-0.09906,0.948669,-0.108398,0.019775,-0.296265,0.920227,-0.240295,0.145813,-0.272217
"Base",0,94,0.90033,0.021179,-0.211975,-0.379333,0.256531,0.090759,0.015747,-0.962097,0.99115,0.032104,0.118408,-0.049927,0.99115,0.064392,0.059753,-0.09906,0.94873,-0.108276,0.019653,-0.296265,0.920288,-0.239929,0.145874,-0.272217
"Base",0,95,0.90033,0.021057,-0.212097,-0.379333,0.25647,0.090942,0.015686,-0.962097,0.99115,0.031921,0.118408,-0.049988,0.99115,0.064453,0.059692,-0.098999,0.94873,-0.108154,0.019531,-0.296265,0.920349,-0.239685,0.145996,-0.272095
"Base",0,96,0.90033,0.020874,-0.212158,-0.379333,0.256409,0.091003,0.015503,-0.962097,0.99115,0.031799,0.118408,-0.049988,0.99115,0.064575,0.059631,-0.098999,0.94873,-0.107971,0.019531,-0.296204,0.92041,-0.239624,0.146179,-0.272095
"Base",0,97,0.900269,0.020752,-0.212219,-0.379456,0.256226,0.091064,0.015259,-0.962158,0.99115,0.031616,0.11853,-0.050049,0.99115,0.064636,0.059631,-0.098999,0.948792,-0.107788,0.019531,-0.296143,0.92041,-0.239258,0.146545,-0.272034
"Base",0,98,0.900269,0.020569,-0.212219,-0.379517,0.256104,0.091187,0.015198,-0.962158,0.99115,0.031616,0.118652,-0.050049,0.99115,0.064819,0.059692,-0.098938,0.948853,-0.107666,0.019592,-0.296021,0.92041,-0.238953,0.146912,-0.272095
